iucn_sid,sens,stressor,code,score_num
132883,TRUE,direct_human,1.1,3
132883,TRUE,direct_human,1.2,3
132883,TRUE,direct_human,1.3,3
132883,TRUE,direct_human,6.1,3
132884,TRUE,direct_human,1.1,3
132884,TRUE,direct_human,1.2,3
132884,TRUE,direct_human,1.3,3
132884,TRUE,direct_human,6.1,3
132885,TRUE,direct_human,1.1,3
132885,TRUE,direct_human,1.2,3
132885,TRUE,direct_human,1.3,3
132885,TRUE,direct_human,6.1,3
132886,TRUE,direct_human,1.1,3
132886,TRUE,direct_human,1.2,3
132886,TRUE,direct_human,1.3,3
132886,TRUE,direct_human,6.1,3
132887,TRUE,direct_human,1.1,3
132887,TRUE,direct_human,1.2,3
132887,TRUE,direct_human,1.3,3
132887,TRUE,direct_human,6.1,3
132888,TRUE,direct_human,1.1,3
132888,TRUE,direct_human,1.2,3
132888,TRUE,direct_human,1.3,3
132888,TRUE,direct_human,6.1,3
132889,TRUE,direct_human,1.1,3
132889,TRUE,direct_human,1.2,3
132889,TRUE,direct_human,1.3,3
132889,TRUE,direct_human,6.1,3
132890,TRUE,direct_human,1.1,3
132890,TRUE,direct_human,1.2,3
132890,TRUE,direct_human,1.3,3
132890,TRUE,direct_human,6.1,3
132891,TRUE,direct_human,1.1,3
132891,TRUE,direct_human,1.2,3
132891,TRUE,direct_human,1.3,3
132891,TRUE,direct_human,6.1,3
132892,TRUE,direct_human,1.1,3
132892,TRUE,direct_human,1.2,3
132892,TRUE,direct_human,1.3,3
132892,TRUE,direct_human,6.1,3
132893,TRUE,direct_human,1.1,3
132893,TRUE,direct_human,1.2,3
132893,TRUE,direct_human,1.3,3
132893,TRUE,direct_human,6.1,3
132894,TRUE,direct_human,1.1,3
132894,TRUE,direct_human,1.2,3
132894,TRUE,direct_human,1.3,3
132894,TRUE,direct_human,6.1,3
132895,TRUE,direct_human,1.1,3
132895,TRUE,direct_human,1.2,3
132895,TRUE,direct_human,1.3,3
132895,TRUE,direct_human,6.1,3
132896,TRUE,direct_human,1.1,3
132896,TRUE,direct_human,1.2,3
132896,TRUE,direct_human,1.3,3
132896,TRUE,direct_human,6.1,3
132897,TRUE,direct_human,1.1,3
132897,TRUE,direct_human,1.2,3
132897,TRUE,direct_human,1.3,3
132897,TRUE,direct_human,6.1,3
132898,TRUE,direct_human,1.1,3
132898,TRUE,direct_human,1.2,3
132898,TRUE,direct_human,1.3,3
132898,TRUE,direct_human,6.1,3
132899,TRUE,direct_human,1.1,3
132899,TRUE,direct_human,1.2,3
132899,TRUE,direct_human,1.3,3
132899,TRUE,direct_human,6.1,3
132900,TRUE,direct_human,1.1,3
132900,TRUE,direct_human,1.2,3
132900,TRUE,direct_human,1.3,3
132900,TRUE,direct_human,6.1,3
132901,TRUE,direct_human,1.1,3
132901,TRUE,direct_human,1.2,3
132901,TRUE,direct_human,1.3,3
132901,TRUE,direct_human,6.1,3
132902,TRUE,direct_human,1.1,3
132902,TRUE,direct_human,1.2,3
132902,TRUE,direct_human,1.3,3
132902,TRUE,direct_human,6.1,3
132903,TRUE,direct_human,1.1,3
132903,TRUE,direct_human,1.2,3
132903,TRUE,direct_human,1.3,3
132903,TRUE,direct_human,6.1,3
132904,TRUE,direct_human,1.1,3
132904,TRUE,direct_human,1.2,3
132904,TRUE,direct_human,1.3,3
132904,TRUE,direct_human,6.1,3
132905,TRUE,direct_human,1.1,3
132905,TRUE,direct_human,1.2,3
132905,TRUE,direct_human,1.3,3
132905,TRUE,direct_human,6.1,3
132906,TRUE,direct_human,1.1,3
132906,TRUE,direct_human,1.2,3
132906,TRUE,direct_human,1.3,3
132906,TRUE,direct_human,6.1,3
132907,TRUE,direct_human,1.1,3
132907,TRUE,direct_human,1.2,3
132907,TRUE,direct_human,1.3,3
132907,TRUE,direct_human,6.1,3
132908,TRUE,direct_human,1.1,3
132908,TRUE,direct_human,1.2,3
132908,TRUE,direct_human,1.3,3
132908,TRUE,direct_human,6.1,3
132909,TRUE,direct_human,1.1,3
132909,TRUE,direct_human,1.2,3
132909,TRUE,direct_human,1.3,3
132909,TRUE,direct_human,6.1,3
132910,TRUE,direct_human,1.1,3
132910,TRUE,direct_human,1.2,3
132910,TRUE,direct_human,1.3,3
132910,TRUE,direct_human,6.1,3
132911,TRUE,direct_human,1.1,3
132911,TRUE,direct_human,1.2,3
132911,TRUE,direct_human,1.3,3
132911,TRUE,direct_human,6.1,3
132912,TRUE,direct_human,1.1,3
132912,TRUE,direct_human,1.2,3
132912,TRUE,direct_human,1.3,3
132912,TRUE,direct_human,6.1,3
132913,TRUE,direct_human,1.1,3
132913,TRUE,direct_human,1.2,3
132913,TRUE,direct_human,1.3,3
132913,TRUE,direct_human,6.1,3
132914,TRUE,direct_human,1.1,3
132914,TRUE,direct_human,1.2,3
132914,TRUE,direct_human,1.3,3
132914,TRUE,direct_human,6.1,3
132915,TRUE,direct_human,1.1,3
132915,TRUE,direct_human,1.2,3
132915,TRUE,direct_human,1.3,3
132915,TRUE,direct_human,6.1,3
132916,TRUE,direct_human,1.1,3
132916,TRUE,direct_human,1.2,3
132916,TRUE,direct_human,1.3,3
132916,TRUE,direct_human,6.1,3
132917,TRUE,direct_human,1.1,3
132917,TRUE,direct_human,1.2,3
132917,TRUE,direct_human,1.3,3
132917,TRUE,direct_human,6.1,3
132918,TRUE,direct_human,1.1,3
132918,TRUE,direct_human,1.2,3
132918,TRUE,direct_human,1.3,3
132918,TRUE,direct_human,6.1,3
132919,TRUE,direct_human,1.1,3
132919,TRUE,direct_human,1.2,3
132919,TRUE,direct_human,1.3,3
132919,TRUE,direct_human,6.1,3
132920,TRUE,direct_human,1.1,3
132920,TRUE,direct_human,1.2,3
132920,TRUE,direct_human,1.3,3
132920,TRUE,direct_human,6.1,3
132921,TRUE,direct_human,1.1,3
132921,TRUE,direct_human,1.2,3
132921,TRUE,direct_human,1.3,3
132921,TRUE,direct_human,6.1,3
132922,TRUE,direct_human,1.1,3
132922,TRUE,direct_human,1.2,3
132922,TRUE,direct_human,1.3,3
132922,TRUE,direct_human,6.1,3
132923,TRUE,direct_human,1.1,3
132923,TRUE,direct_human,1.2,3
132923,TRUE,direct_human,1.3,3
132923,TRUE,direct_human,6.1,3
132924,TRUE,direct_human,1.1,3
132924,TRUE,direct_human,1.2,3
132924,TRUE,direct_human,1.3,3
132924,TRUE,direct_human,6.1,3
132925,TRUE,direct_human,1.1,3
132925,TRUE,direct_human,1.2,3
132925,TRUE,direct_human,1.3,3
132925,TRUE,direct_human,6.1,3
132926,TRUE,direct_human,1.1,3
132926,TRUE,direct_human,1.2,3
132926,TRUE,direct_human,1.3,3
132926,TRUE,direct_human,6.1,3
132927,TRUE,direct_human,1.1,3
132927,TRUE,direct_human,1.2,3
132927,TRUE,direct_human,1.3,3
132927,TRUE,direct_human,6.1,3
132928,TRUE,direct_human,1.1,3
132928,TRUE,direct_human,1.2,3
132928,TRUE,direct_human,1.3,3
132928,TRUE,direct_human,6.1,3
132929,TRUE,direct_human,1.1,3
132929,TRUE,direct_human,1.2,3
132929,TRUE,direct_human,1.3,3
132929,TRUE,direct_human,6.1,3
132930,TRUE,direct_human,1.1,3
132930,TRUE,direct_human,1.2,3
132930,TRUE,direct_human,1.3,3
132930,TRUE,direct_human,6.1,3
132931,TRUE,direct_human,1.1,3
132931,TRUE,direct_human,1.2,3
132931,TRUE,direct_human,1.3,3
132931,TRUE,direct_human,6.1,3
132932,TRUE,direct_human,1.1,3
132932,TRUE,direct_human,1.2,3
132932,TRUE,direct_human,1.3,3
132932,TRUE,direct_human,6.1,3
132933,TRUE,direct_human,1.1,3
132933,TRUE,direct_human,1.2,3
132933,TRUE,direct_human,1.3,3
132933,TRUE,direct_human,6.1,3
132934,TRUE,direct_human,1.1,3
132934,TRUE,direct_human,1.2,3
132934,TRUE,direct_human,1.3,3
132934,TRUE,direct_human,6.1,3
132935,TRUE,direct_human,1.1,3
132935,TRUE,direct_human,1.2,3
132935,TRUE,direct_human,1.3,3
132935,TRUE,direct_human,6.1,3
132936,TRUE,direct_human,1.1,3
132936,TRUE,direct_human,1.2,3
132936,TRUE,direct_human,1.3,3
132936,TRUE,direct_human,6.1,3
132937,TRUE,direct_human,1.1,3
132937,TRUE,direct_human,1.2,3
132937,TRUE,direct_human,1.3,3
132937,TRUE,direct_human,6.1,3
132938,TRUE,direct_human,1.1,3
132938,TRUE,direct_human,1.2,3
132938,TRUE,direct_human,1.3,3
132938,TRUE,direct_human,6.1,3
132939,TRUE,direct_human,1.1,3
132939,TRUE,direct_human,1.2,3
132939,TRUE,direct_human,1.3,3
132939,TRUE,direct_human,6.1,3
132940,TRUE,direct_human,1.1,3
132940,TRUE,direct_human,1.2,3
132940,TRUE,direct_human,1.3,3
132940,TRUE,direct_human,6.1,3
132941,TRUE,direct_human,1.1,3
132941,TRUE,direct_human,1.2,3
132941,TRUE,direct_human,1.3,3
132941,TRUE,direct_human,6.1,3
132942,TRUE,direct_human,1.1,3
132942,TRUE,direct_human,1.2,3
132942,TRUE,direct_human,1.3,3
132942,TRUE,direct_human,6.1,3
132943,TRUE,direct_human,1.1,3
132943,TRUE,direct_human,1.2,3
132943,TRUE,direct_human,1.3,3
132943,TRUE,direct_human,6.1,3
132944,TRUE,direct_human,1.1,3
132944,TRUE,direct_human,1.2,3
132944,TRUE,direct_human,1.3,3
132944,TRUE,direct_human,6.1,3
132945,TRUE,direct_human,1.1,3
132945,TRUE,direct_human,1.2,3
132945,TRUE,direct_human,1.3,3
132945,TRUE,direct_human,6.1,3
132946,TRUE,direct_human,1.1,3
132946,TRUE,direct_human,1.2,3
132946,TRUE,direct_human,1.3,3
132946,TRUE,direct_human,6.1,3
132947,TRUE,direct_human,1.1,3
132947,TRUE,direct_human,1.2,3
132947,TRUE,direct_human,1.3,3
132947,TRUE,direct_human,6.1,3
132948,TRUE,direct_human,1.1,3
132948,TRUE,direct_human,1.2,3
132948,TRUE,direct_human,1.3,3
132948,TRUE,direct_human,6.1,3
132949,TRUE,direct_human,1.1,3
132949,TRUE,direct_human,1.2,3
132949,TRUE,direct_human,1.3,3
132949,TRUE,direct_human,6.1,3
132950,TRUE,direct_human,1.1,3
132950,TRUE,direct_human,1.2,3
132950,TRUE,direct_human,1.3,3
132950,TRUE,direct_human,6.1,3
132951,TRUE,direct_human,1.1,3
132951,TRUE,direct_human,1.2,3
132951,TRUE,direct_human,1.3,3
132951,TRUE,direct_human,6.1,3
132952,TRUE,direct_human,1.1,3
132952,TRUE,direct_human,1.2,3
132952,TRUE,direct_human,1.3,3
132952,TRUE,direct_human,6.1,3
132953,TRUE,direct_human,1.1,3
132953,TRUE,direct_human,1.2,3
132953,TRUE,direct_human,1.3,3
132953,TRUE,direct_human,6.1,3
132954,TRUE,direct_human,1.1,3
132954,TRUE,direct_human,1.2,3
132954,TRUE,direct_human,1.3,3
132954,TRUE,direct_human,6.1,3
132955,TRUE,direct_human,1.1,3
132955,TRUE,direct_human,1.2,3
132955,TRUE,direct_human,1.3,3
132955,TRUE,direct_human,6.1,3
132956,TRUE,direct_human,1.1,3
132956,TRUE,direct_human,1.2,3
132956,TRUE,direct_human,1.3,3
132956,TRUE,direct_human,6.1,3
132957,TRUE,direct_human,1.1,3
132957,TRUE,direct_human,1.2,3
132957,TRUE,direct_human,1.3,3
132957,TRUE,direct_human,6.1,3
132958,TRUE,direct_human,1.1,3
132958,TRUE,direct_human,1.2,3
132958,TRUE,direct_human,1.3,3
132958,TRUE,direct_human,6.1,3
132959,TRUE,direct_human,1.1,3
132959,TRUE,direct_human,1.2,3
132959,TRUE,direct_human,1.3,3
132959,TRUE,direct_human,6.1,3
132960,TRUE,direct_human,1.1,3
132960,TRUE,direct_human,1.2,3
132960,TRUE,direct_human,1.3,3
132960,TRUE,direct_human,6.1,3
132961,TRUE,direct_human,1.1,3
132961,TRUE,direct_human,1.2,3
132961,TRUE,direct_human,1.3,3
132961,TRUE,direct_human,6.1,3
132962,TRUE,direct_human,1.1,3
132962,TRUE,direct_human,1.2,3
132962,TRUE,direct_human,1.3,3
132962,TRUE,direct_human,6.1,3
132963,TRUE,direct_human,1.1,3
132963,TRUE,direct_human,1.2,3
132963,TRUE,direct_human,1.3,3
132963,TRUE,direct_human,6.1,3
132964,TRUE,direct_human,1.1,3
132964,TRUE,direct_human,1.2,3
132964,TRUE,direct_human,1.3,3
132964,TRUE,direct_human,6.1,3
132965,TRUE,direct_human,1.1,3
132965,TRUE,direct_human,1.2,3
132965,TRUE,direct_human,1.3,3
132965,TRUE,direct_human,6.1,3
132966,TRUE,direct_human,1.1,3
132966,TRUE,direct_human,1.2,3
132966,TRUE,direct_human,1.3,3
132966,TRUE,direct_human,6.1,3
132967,TRUE,direct_human,1.1,3
132967,TRUE,direct_human,1.2,3
132967,TRUE,direct_human,1.3,3
132967,TRUE,direct_human,6.1,3
132968,TRUE,direct_human,1.1,3
132968,TRUE,direct_human,1.2,3
132968,TRUE,direct_human,1.3,3
132968,TRUE,direct_human,6.1,3
132969,TRUE,direct_human,1.1,3
132969,TRUE,direct_human,1.2,3
132969,TRUE,direct_human,1.3,3
132969,TRUE,direct_human,6.1,3
132970,TRUE,direct_human,1.1,3
132970,TRUE,direct_human,1.2,3
132970,TRUE,direct_human,1.3,3
132970,TRUE,direct_human,6.1,3
132971,TRUE,direct_human,1.1,3
132971,TRUE,direct_human,1.2,3
132971,TRUE,direct_human,1.3,3
132971,TRUE,direct_human,6.1,3
132972,TRUE,direct_human,1.1,3
132972,TRUE,direct_human,1.2,3
132972,TRUE,direct_human,1.3,3
132972,TRUE,direct_human,6.1,3
132973,TRUE,direct_human,1.1,3
132973,TRUE,direct_human,1.2,3
132973,TRUE,direct_human,1.3,3
132973,TRUE,direct_human,6.1,3
132974,TRUE,direct_human,1.1,3
132974,TRUE,direct_human,1.2,3
132974,TRUE,direct_human,1.3,3
132974,TRUE,direct_human,6.1,3
132975,TRUE,direct_human,1.1,3
132975,TRUE,direct_human,1.2,3
132975,TRUE,direct_human,1.3,3
132975,TRUE,direct_human,6.1,3
132976,TRUE,direct_human,1.1,3
132976,TRUE,direct_human,1.2,3
132976,TRUE,direct_human,1.3,3
132976,TRUE,direct_human,6.1,3
132977,TRUE,direct_human,1.1,3
132977,TRUE,direct_human,1.2,3
132977,TRUE,direct_human,1.3,3
132977,TRUE,direct_human,6.1,3
132978,TRUE,direct_human,1.1,3
132978,TRUE,direct_human,1.2,3
132978,TRUE,direct_human,1.3,3
132978,TRUE,direct_human,6.1,3
132979,TRUE,direct_human,1.1,3
132979,TRUE,direct_human,1.2,3
132979,TRUE,direct_human,1.3,3
132979,TRUE,direct_human,6.1,3
132980,TRUE,direct_human,1.1,3
132980,TRUE,direct_human,1.2,3
132980,TRUE,direct_human,1.3,3
132980,TRUE,direct_human,6.1,3
132981,TRUE,direct_human,1.1,3
132981,TRUE,direct_human,1.2,3
132981,TRUE,direct_human,1.3,3
132981,TRUE,direct_human,6.1,3
132982,TRUE,direct_human,1.1,3
132982,TRUE,direct_human,1.2,3
132982,TRUE,direct_human,1.3,3
132982,TRUE,direct_human,6.1,3
132983,TRUE,direct_human,1.1,3
132983,TRUE,direct_human,1.2,3
132983,TRUE,direct_human,1.3,3
132983,TRUE,direct_human,6.1,3
132984,TRUE,direct_human,1.1,3
132984,TRUE,direct_human,1.2,3
132984,TRUE,direct_human,1.3,3
132984,TRUE,direct_human,6.1,3
132985,TRUE,direct_human,1.1,3
132985,TRUE,direct_human,1.2,3
132985,TRUE,direct_human,1.3,3
132985,TRUE,direct_human,6.1,3
132986,TRUE,direct_human,1.1,3
132986,TRUE,direct_human,1.2,3
132986,TRUE,direct_human,1.3,3
132986,TRUE,direct_human,6.1,3
132987,TRUE,direct_human,1.1,3
132987,TRUE,direct_human,1.2,3
132987,TRUE,direct_human,1.3,3
132987,TRUE,direct_human,6.1,3
132988,TRUE,direct_human,1.1,3
132988,TRUE,direct_human,1.2,3
132988,TRUE,direct_human,1.3,3
132988,TRUE,direct_human,6.1,3
132989,TRUE,direct_human,1.1,3
132989,TRUE,direct_human,1.2,3
132989,TRUE,direct_human,1.3,3
132989,TRUE,direct_human,6.1,3
132990,TRUE,direct_human,1.1,3
132990,TRUE,direct_human,1.2,3
132990,TRUE,direct_human,1.3,3
132990,TRUE,direct_human,6.1,3
132991,TRUE,direct_human,1.1,3
132991,TRUE,direct_human,1.2,3
132991,TRUE,direct_human,1.3,3
132991,TRUE,direct_human,6.1,3
132992,TRUE,direct_human,1.1,3
132992,TRUE,direct_human,1.2,3
132992,TRUE,direct_human,1.3,3
132992,TRUE,direct_human,6.1,3
132993,TRUE,direct_human,1.1,3
132993,TRUE,direct_human,1.2,3
132993,TRUE,direct_human,1.3,3
132993,TRUE,direct_human,6.1,3
132994,TRUE,direct_human,1.1,3
132994,TRUE,direct_human,1.2,3
132994,TRUE,direct_human,1.3,3
132994,TRUE,direct_human,6.1,3
132995,TRUE,direct_human,1.1,3
132995,TRUE,direct_human,1.2,3
132995,TRUE,direct_human,1.3,3
132995,TRUE,direct_human,6.1,3
132996,TRUE,direct_human,1.1,3
132996,TRUE,direct_human,1.2,3
132996,TRUE,direct_human,1.3,3
132996,TRUE,direct_human,6.1,3
132997,TRUE,direct_human,1.1,3
132997,TRUE,direct_human,1.2,3
132997,TRUE,direct_human,1.3,3
132997,TRUE,direct_human,6.1,3
132998,TRUE,direct_human,1.1,3
132998,TRUE,direct_human,1.2,3
132998,TRUE,direct_human,1.3,3
132998,TRUE,direct_human,6.1,3
132999,TRUE,direct_human,1.1,3
132999,TRUE,direct_human,1.2,3
132999,TRUE,direct_human,1.3,3
132999,TRUE,direct_human,6.1,3
133000,TRUE,direct_human,1.1,3
133000,TRUE,direct_human,1.2,3
133000,TRUE,direct_human,1.3,3
133000,TRUE,direct_human,6.1,3
133001,TRUE,direct_human,1.1,3
133001,TRUE,direct_human,1.2,3
133001,TRUE,direct_human,1.3,3
133001,TRUE,direct_human,6.1,3
133002,TRUE,direct_human,1.1,3
133002,TRUE,direct_human,1.2,3
133002,TRUE,direct_human,1.3,3
133002,TRUE,direct_human,6.1,3
133003,TRUE,direct_human,1.1,3
133003,TRUE,direct_human,1.2,3
133003,TRUE,direct_human,1.3,3
133003,TRUE,direct_human,6.1,3
133004,TRUE,direct_human,1.1,3
133004,TRUE,direct_human,1.2,3
133004,TRUE,direct_human,1.3,3
133004,TRUE,direct_human,6.1,3
133005,TRUE,direct_human,1.1,3
133005,TRUE,direct_human,1.2,3
133005,TRUE,direct_human,1.3,3
133005,TRUE,direct_human,6.1,3
133006,TRUE,direct_human,1.1,3
133006,TRUE,direct_human,1.2,3
133006,TRUE,direct_human,1.3,3
133006,TRUE,direct_human,6.1,3
133007,TRUE,direct_human,1.1,3
133007,TRUE,direct_human,1.2,3
133007,TRUE,direct_human,1.3,3
133007,TRUE,direct_human,6.1,3
133008,TRUE,direct_human,1.1,3
133008,TRUE,direct_human,1.2,3
133008,TRUE,direct_human,1.3,3
133008,TRUE,direct_human,6.1,3
133009,TRUE,direct_human,1.1,3
133009,TRUE,direct_human,1.2,3
133009,TRUE,direct_human,1.3,3
133009,TRUE,direct_human,6.1,3
133010,TRUE,direct_human,1.1,3
133010,TRUE,direct_human,1.2,3
133010,TRUE,direct_human,1.3,3
133010,TRUE,direct_human,6.1,3
133011,TRUE,direct_human,1.1,3
133011,TRUE,direct_human,1.2,3
133011,TRUE,direct_human,1.3,3
133011,TRUE,direct_human,6.1,3
133012,TRUE,direct_human,1.1,3
133012,TRUE,direct_human,1.2,3
133012,TRUE,direct_human,1.3,3
133012,TRUE,direct_human,6.1,3
133013,TRUE,direct_human,1.1,3
133013,TRUE,direct_human,1.2,3
133013,TRUE,direct_human,1.3,3
133013,TRUE,direct_human,6.1,3
133014,TRUE,direct_human,1.1,3
133014,TRUE,direct_human,1.2,3
133014,TRUE,direct_human,1.3,3
133014,TRUE,direct_human,6.1,3
133015,TRUE,direct_human,1.1,3
133015,TRUE,direct_human,1.2,3
133015,TRUE,direct_human,1.3,3
133015,TRUE,direct_human,6.1,3
133016,TRUE,direct_human,1.1,3
133016,TRUE,direct_human,1.2,3
133016,TRUE,direct_human,1.3,3
133016,TRUE,direct_human,6.1,3
133017,TRUE,direct_human,1.1,3
133017,TRUE,direct_human,1.2,3
133017,TRUE,direct_human,1.3,3
133017,TRUE,direct_human,6.1,3
133018,TRUE,direct_human,1.1,3
133018,TRUE,direct_human,1.2,3
133018,TRUE,direct_human,1.3,3
133018,TRUE,direct_human,6.1,3
133019,TRUE,direct_human,1.1,3
133019,TRUE,direct_human,1.2,3
133019,TRUE,direct_human,1.3,3
133019,TRUE,direct_human,6.1,3
133020,TRUE,direct_human,1.1,3
133020,TRUE,direct_human,1.2,3
133020,TRUE,direct_human,1.3,3
133020,TRUE,direct_human,6.1,3
133021,TRUE,direct_human,1.1,3
133021,TRUE,direct_human,1.2,3
133021,TRUE,direct_human,1.3,3
133021,TRUE,direct_human,6.1,3
133022,TRUE,direct_human,1.1,3
133022,TRUE,direct_human,1.2,3
133022,TRUE,direct_human,1.3,3
133022,TRUE,direct_human,6.1,3
133023,TRUE,direct_human,1.1,3
133023,TRUE,direct_human,1.2,3
133023,TRUE,direct_human,1.3,3
133023,TRUE,direct_human,6.1,3
133024,TRUE,direct_human,1.1,3
133024,TRUE,direct_human,1.2,3
133024,TRUE,direct_human,1.3,3
133024,TRUE,direct_human,6.1,3
133025,TRUE,direct_human,1.1,3
133025,TRUE,direct_human,1.2,3
133025,TRUE,direct_human,1.3,3
133025,TRUE,direct_human,6.1,3
133026,TRUE,direct_human,1.1,3
133026,TRUE,direct_human,1.2,3
133026,TRUE,direct_human,1.3,3
133026,TRUE,direct_human,6.1,3
133027,TRUE,direct_human,1.1,3
133027,TRUE,direct_human,1.2,3
133027,TRUE,direct_human,1.3,3
133027,TRUE,direct_human,6.1,3
133028,TRUE,direct_human,1.1,3
133028,TRUE,direct_human,1.2,3
133028,TRUE,direct_human,1.3,3
133028,TRUE,direct_human,6.1,3
133029,TRUE,direct_human,1.1,3
133029,TRUE,direct_human,1.2,3
133029,TRUE,direct_human,1.3,3
133029,TRUE,direct_human,6.1,3
133030,TRUE,direct_human,1.1,3
133030,TRUE,direct_human,1.2,3
133030,TRUE,direct_human,1.3,3
133030,TRUE,direct_human,6.1,3
133031,TRUE,direct_human,1.1,3
133031,TRUE,direct_human,1.2,3
133031,TRUE,direct_human,1.3,3
133031,TRUE,direct_human,6.1,3
133032,TRUE,direct_human,1.1,3
133032,TRUE,direct_human,1.2,3
133032,TRUE,direct_human,1.3,3
133032,TRUE,direct_human,6.1,3
133033,TRUE,direct_human,1.1,3
133033,TRUE,direct_human,1.2,3
133033,TRUE,direct_human,1.3,3
133033,TRUE,direct_human,6.1,3
133034,TRUE,direct_human,1.1,3
133034,TRUE,direct_human,1.2,3
133034,TRUE,direct_human,1.3,3
133034,TRUE,direct_human,6.1,3
133035,TRUE,direct_human,1.1,3
133035,TRUE,direct_human,1.2,3
133035,TRUE,direct_human,1.3,3
133035,TRUE,direct_human,6.1,3
133036,TRUE,direct_human,1.1,3
133036,TRUE,direct_human,1.2,3
133036,TRUE,direct_human,1.3,3
133036,TRUE,direct_human,6.1,3
133037,TRUE,direct_human,1.1,3
133037,TRUE,direct_human,1.2,3
133037,TRUE,direct_human,1.3,3
133037,TRUE,direct_human,6.1,3
133038,TRUE,direct_human,1.1,3
133038,TRUE,direct_human,1.2,3
133038,TRUE,direct_human,1.3,3
133038,TRUE,direct_human,6.1,3
133039,TRUE,direct_human,1.1,3
133039,TRUE,direct_human,1.2,3
133039,TRUE,direct_human,1.3,3
133039,TRUE,direct_human,6.1,3
133040,TRUE,direct_human,1.1,3
133040,TRUE,direct_human,1.2,3
133040,TRUE,direct_human,1.3,3
133040,TRUE,direct_human,6.1,3
133041,TRUE,direct_human,1.1,3
133041,TRUE,direct_human,1.2,3
133041,TRUE,direct_human,1.3,3
133041,TRUE,direct_human,6.1,3
133042,TRUE,direct_human,1.1,3
133042,TRUE,direct_human,1.2,3
133042,TRUE,direct_human,1.3,3
133042,TRUE,direct_human,6.1,3
133043,TRUE,direct_human,1.1,3
133043,TRUE,direct_human,1.2,3
133043,TRUE,direct_human,1.3,3
133043,TRUE,direct_human,6.1,3
133044,TRUE,direct_human,1.1,3
133044,TRUE,direct_human,1.2,3
133044,TRUE,direct_human,1.3,3
133044,TRUE,direct_human,6.1,3
133045,TRUE,direct_human,1.1,3
133045,TRUE,direct_human,1.2,3
133045,TRUE,direct_human,1.3,3
133045,TRUE,direct_human,6.1,3
133046,TRUE,direct_human,1.1,3
133046,TRUE,direct_human,1.2,3
133046,TRUE,direct_human,1.3,3
133046,TRUE,direct_human,6.1,3
133047,TRUE,direct_human,1.1,3
133047,TRUE,direct_human,1.2,3
133047,TRUE,direct_human,1.3,3
133047,TRUE,direct_human,6.1,3
133048,TRUE,direct_human,1.1,3
133048,TRUE,direct_human,1.2,3
133048,TRUE,direct_human,1.3,3
133048,TRUE,direct_human,6.1,3
133049,TRUE,direct_human,1.1,3
133049,TRUE,direct_human,1.2,3
133049,TRUE,direct_human,1.3,3
133049,TRUE,direct_human,6.1,3
133050,TRUE,direct_human,1.1,3
133050,TRUE,direct_human,1.2,3
133050,TRUE,direct_human,1.3,3
133050,TRUE,direct_human,6.1,3
133051,TRUE,direct_human,1.1,3
133051,TRUE,direct_human,1.2,3
133051,TRUE,direct_human,1.3,3
133051,TRUE,direct_human,6.1,3
133052,TRUE,direct_human,1.1,3
133052,TRUE,direct_human,1.2,3
133052,TRUE,direct_human,1.3,3
133052,TRUE,direct_human,6.1,3
133053,TRUE,direct_human,1.1,3
133053,TRUE,direct_human,1.2,3
133053,TRUE,direct_human,1.3,3
133053,TRUE,direct_human,6.1,3
133054,TRUE,direct_human,1.1,3
133054,TRUE,direct_human,1.2,3
133054,TRUE,direct_human,1.3,3
133054,TRUE,direct_human,6.1,3
133055,TRUE,direct_human,1.1,3
133055,TRUE,direct_human,1.2,3
133055,TRUE,direct_human,1.3,3
133055,TRUE,direct_human,6.1,3
133056,TRUE,direct_human,1.1,3
133056,TRUE,direct_human,1.2,3
133056,TRUE,direct_human,1.3,3
133056,TRUE,direct_human,6.1,3
133057,TRUE,direct_human,1.1,3
133057,TRUE,direct_human,1.2,3
133057,TRUE,direct_human,1.3,3
133057,TRUE,direct_human,6.1,3
133058,TRUE,direct_human,1.1,3
133058,TRUE,direct_human,1.2,3
133058,TRUE,direct_human,1.3,3
133058,TRUE,direct_human,6.1,3
133059,TRUE,direct_human,1.1,3
133059,TRUE,direct_human,1.2,3
133059,TRUE,direct_human,1.3,3
133059,TRUE,direct_human,6.1,3
133060,TRUE,direct_human,1.1,3
133060,TRUE,direct_human,1.2,3
133060,TRUE,direct_human,1.3,3
133060,TRUE,direct_human,6.1,3
133061,TRUE,direct_human,1.1,3
133061,TRUE,direct_human,1.2,3
133061,TRUE,direct_human,1.3,3
133061,TRUE,direct_human,6.1,3
133062,TRUE,direct_human,1.1,3
133062,TRUE,direct_human,1.2,3
133062,TRUE,direct_human,1.3,3
133062,TRUE,direct_human,6.1,3
133063,TRUE,direct_human,1.1,3
133063,TRUE,direct_human,1.2,3
133063,TRUE,direct_human,1.3,3
133063,TRUE,direct_human,6.1,3
133064,TRUE,direct_human,1.1,3
133064,TRUE,direct_human,1.2,3
133064,TRUE,direct_human,1.3,3
133064,TRUE,direct_human,6.1,3
133065,TRUE,direct_human,1.1,3
133065,TRUE,direct_human,1.2,3
133065,TRUE,direct_human,1.3,3
133065,TRUE,direct_human,6.1,3
133066,TRUE,direct_human,1.1,3
133066,TRUE,direct_human,1.2,3
133066,TRUE,direct_human,1.3,3
