iucn_sid,gear,count
21104612,poleline,0
21104612,seine,0
21104612,trap,0
21108245,btmtrawl,0
21108245,dredge,0
21108245,gillnet,0
21108245,longline,0
21108245,midtrawl,0
21108245,poleline,0
21108245,seine,0
21108245,trap,0
21110056,btmtrawl,6
21110056,dredge,0
21110056,gillnet,0
21110056,longline,0
21110056,midtrawl,0
21110056,poleline,0
21110056,seine,0
21110056,trap,0
21110117,btmtrawl,4
21110117,dredge,0
21110117,gillnet,0
21110117,longline,0
21110117,midtrawl,0
21110117,poleline,0
21110117,seine,0
21110117,trap,0
21110190,btmtrawl,1
21110190,dredge,0
21110190,gillnet,0
21110190,longline,0
21110190,midtrawl,0
21110190,poleline,0
21110190,seine,0
21110190,trap,0
21112785,btmtrawl,1
21112785,dredge,0
21112785,gillnet,0
21112785,longline,0
21112785,midtrawl,0
21112785,poleline,0
21112785,seine,0
21112785,trap,0
21112836,btmtrawl,1
21112836,dredge,0
21112836,gillnet,0
21112836,longline,0
21112836,midtrawl,0
21112836,poleline,0
21112836,seine,0
21112836,trap,0
21112867,btmtrawl,2
21112867,dredge,0
21112867,gillnet,0
21112867,longline,1
21112867,midtrawl,0
21112867,poleline,0
21112867,seine,0
21112867,trap,0
21112879,btmtrawl,2
21112879,dredge,0
21112879,gillnet,0
21112879,longline,0
21112879,midtrawl,0
21112879,poleline,0
21112879,seine,0
21112879,trap,0
21112909,btmtrawl,6
21112909,dredge,0
21112909,gillnet,0
21112909,longline,0
21112909,midtrawl,0
21112909,poleline,0
21112909,seine,0
21112909,trap,0
21112990,btmtrawl,2
21112990,dredge,0
21112990,gillnet,0
21112990,longline,0
21112990,midtrawl,0
21112990,poleline,0
21112990,seine,0
21112990,trap,0
21113041,btmtrawl,0
21113041,dredge,0
21113041,gillnet,0
21113041,longline,0
21113041,midtrawl,0
21113041,poleline,0
21113041,seine,1
21113041,trap,0
21113051,btmtrawl,1
21113051,dredge,0
21113051,gillnet,0
21113051,longline,0
21113051,midtrawl,0
21113051,poleline,0
21113051,seine,2
21113051,trap,0
21113090,btmtrawl,1
21113090,dredge,0
21113090,gillnet,0
21113090,longline,0
21113090,midtrawl,0
21113090,poleline,0
21113090,seine,2
21113090,trap,0
21113095,btmtrawl,1
21113095,dredge,0
21113095,gillnet,0
21113095,longline,0
21113095,midtrawl,0
21113095,poleline,0
21113095,seine,1
21113095,trap,0
21113098,btmtrawl,1
21113098,dredge,0
21113098,gillnet,0
21113098,longline,0
21113098,midtrawl,0
21113098,poleline,0
21113098,seine,1
21113098,trap,0
21113101,btmtrawl,8
21113101,dredge,0
21113101,gillnet,0
21113101,longline,0
21113101,midtrawl,3
21113101,poleline,0
21113101,seine,11
21113101,trap,0
21113110,btmtrawl,4
21113110,dredge,0
21113110,gillnet,0
21113110,longline,0
21113110,midtrawl,0
21113110,poleline,0
21113110,seine,4
21113110,trap,0
21113133,btmtrawl,1
21113133,dredge,0
21113133,gillnet,0
21113133,longline,0
21113133,midtrawl,0
21113133,poleline,0
21113133,seine,0
21113133,trap,0
21113146,btmtrawl,0
21113146,dredge,0
21113146,gillnet,0
21113146,longline,0
21113146,midtrawl,0
21113146,poleline,0
21113146,seine,0
21113146,trap,0
21113900,btmtrawl,0
21113900,dredge,0
21113900,gillnet,0
21113900,longline,0
21113900,midtrawl,2
21113900,poleline,0
21113900,seine,0
21113900,trap,0
21113904,btmtrawl,0
21113904,dredge,0
21113904,gillnet,0
21113904,longline,0
21113904,midtrawl,1
21113904,poleline,0
21113904,seine,0
21113904,trap,0
21113907,btmtrawl,0
21113907,dredge,0
21113907,gillnet,0
21113907,longline,0
21113907,midtrawl,1
21113907,poleline,0
21113907,seine,0
21113907,trap,0
21115046,btmtrawl,0
21115046,dredge,0
21115046,gillnet,0
21115046,longline,0
21115046,midtrawl,0
21115046,poleline,0
21115046,seine,0
21115046,trap,0
21115107,btmtrawl,6
21115107,dredge,0
21115107,gillnet,1
21115107,longline,0
21115107,midtrawl,0
21115107,poleline,0
21115107,seine,5
21115107,trap,0
21128487,btmtrawl,3
21128487,dredge,0
21128487,gillnet,0
21128487,longline,0
21128487,midtrawl,2
21128487,poleline,0
21128487,seine,2
21128487,trap,0
21128493,btmtrawl,1
21128493,dredge,0
21128493,gillnet,1
21128493,longline,0
21128493,midtrawl,0
21128493,poleline,0
21128493,seine,0
21128493,trap,0
21128498,btmtrawl,1
21128498,dredge,0
21128498,gillnet,1
21128498,longline,0
21128498,midtrawl,0
21128498,poleline,0
21128498,seine,1
21128498,trap,0
21129279,btmtrawl,4
21129279,dredge,0
21129279,gillnet,0
21129279,longline,0
21129279,midtrawl,0
21129279,poleline,0
21129279,seine,0
21129279,trap,0
21130871,btmtrawl,3
21130871,dredge,0
21130871,gillnet,0
21130871,longline,0
21130871,midtrawl,0
21130871,poleline,0
21130871,seine,1
21130871,trap,0
21132290,btmtrawl,1
21132290,dredge,0
21132290,gillnet,0
21132290,longline,0
21132290,midtrawl,0
21132290,poleline,0
21132290,seine,0
21132290,trap,0
21132305,btmtrawl,2
21132305,dredge,0
21132305,gillnet,0
21132305,longline,0
21132305,midtrawl,0
21132305,poleline,0
21132305,seine,0
21132305,trap,0
21132319,btmtrawl,3
21132319,dredge,0
21132319,gillnet,2
21132319,longline,0
21132319,midtrawl,0
21132319,poleline,0
21132319,seine,4
21132319,trap,0
21132344,btmtrawl,8
21132344,dredge,0
21132344,gillnet,2
21132344,longline,0
21132344,midtrawl,0
21132344,poleline,0
21132344,seine,6
21132344,trap,1
21132418,btmtrawl,2
21132418,dredge,0
21132418,gillnet,0
21132418,longline,2
21132418,midtrawl,0
21132418,poleline,0
21132418,seine,0
21132418,trap,0
21132444,btmtrawl,0
21132444,dredge,0
21132444,gillnet,0
21132444,longline,0
21132444,midtrawl,0
21132444,poleline,0
21132444,seine,0
21132444,trap,0
21132559,btmtrawl,0
21132559,dredge,0
21132559,gillnet,0
21132559,longline,0
21132559,midtrawl,0
21132559,poleline,0
21132559,seine,0
21132559,trap,0
21132618,btmtrawl,2
21132618,dredge,0
21132618,gillnet,0
21132618,longline,0
21132618,midtrawl,0
21132618,poleline,0
21132618,seine,0
21132618,trap,0
21132622,btmtrawl,2
21132622,dredge,0
21132622,gillnet,0
21132622,longline,0
21132622,midtrawl,0
21132622,poleline,2
21132622,seine,0
21132622,trap,0
21132654,btmtrawl,2
21132654,dredge,0
21132654,gillnet,0
21132654,longline,0
21132654,midtrawl,0
21132654,poleline,0
21132654,seine,0
21132654,trap,0
21132659,btmtrawl,3
21132659,dredge,0
21132659,gillnet,0
21132659,longline,0
21132659,midtrawl,0
21132659,poleline,0
21132659,seine,0
21132659,trap,1
21132662,btmtrawl,3
21132662,dredge,0
21132662,gillnet,0
21132662,longline,0
21132662,midtrawl,0
21132662,poleline,0
21132662,seine,1
21132662,trap,1
21132665,btmtrawl,2
21132665,dredge,0
21132665,gillnet,0
21132665,longline,0
21132665,midtrawl,0
21132665,poleline,0
21132665,seine,4
21132665,trap,0
21132668,btmtrawl,5
21132668,dredge,0
21132668,gillnet,0
21132668,longline,0
21132668,midtrawl,0
21132668,poleline,0
21132668,seine,0
21132668,trap,0
21132672,btmtrawl,1
21132672,dredge,0
21132672,gillnet,1
21132672,longline,1
21132672,midtrawl,0
21132672,poleline,0
21132672,seine,0
21132672,trap,0
21132707,btmtrawl,3
21132707,dredge,0
21132707,gillnet,0
21132707,longline,0
21132707,midtrawl,0
21132707,poleline,0
21132707,seine,0
21132707,trap,0
21132710,btmtrawl,2
21132710,dredge,0
21132710,gillnet,0
21132710,longline,0
21132710,midtrawl,0
21132710,poleline,0
21132710,seine,0
21132710,trap,0
21132808,btmtrawl,1
21132808,dredge,0
21132808,gillnet,0
21132808,longline,0
21132808,midtrawl,0
21132808,poleline,0
21132808,seine,0
21132808,trap,0
21132815,btmtrawl,1
21132815,dredge,0
21132815,gillnet,0
21132815,longline,0
21132815,midtrawl,0
21132815,poleline,0
21132815,seine,0
21132815,trap,0
21132819,btmtrawl,1
21132819,dredge,0
21132819,gillnet,0
21132819,longline,0
21132819,midtrawl,0
21132819,poleline,0
21132819,seine,0
21132819,trap,0
21132828,btmtrawl,0
21132828,dredge,0
21132828,gillnet,0
21132828,longline,0
21132828,midtrawl,1
21132828,poleline,0
21132828,seine,0
21132828,trap,0
21133032,btmtrawl,1
21133032,dredge,0
21133032,gillnet,0
21133032,longline,0
21133032,midtrawl,0
21133032,poleline,0
21133032,seine,0
21133032,trap,0
21133172,btmtrawl,0
21133172,dredge,0
21133172,gillnet,0
21133172,longline,0
21133172,midtrawl,0
21133172,poleline,0
21133172,seine,0
21133172,trap,0
21133190,btmtrawl,0
21133190,dredge,0
21133190,gillnet,0
21133190,longline,0
21133190,midtrawl,0
21133190,poleline,0
21133190,seine,0
21133190,trap,0
21133195,btmtrawl,1
21133195,dredge,0
21133195,gillnet,0
21133195,longline,0
21133195,midtrawl,0
21133195,poleline,0
21133195,seine,0
21133195,trap,0
21133207,btmtrawl,4
21133207,dredge,0
21133207,gillnet,0
21133207,longline,0
21133207,midtrawl,0
21133207,poleline,0
21133207,seine,0
21133207,trap,0
22680214,btmtrawl,0
22680214,dredge,0
22680214,gillnet,0
22680214,longline,0
22680214,midtrawl,0
22680214,poleline,0
22680214,seine,0
22680214,trap,1
22680252,btmtrawl,0
22680252,dredge,0
22680252,gillnet,0
22680252,longline,0
22680252,midtrawl,0
22680252,poleline,0
22680252,seine,0
22680252,trap,1
22680398,btmtrawl,1
22680398,dredge,0
22680398,gillnet,0
22680398,longline,0
22680398,midtrawl,1
22680398,poleline,0
22680398,seine,0
22680398,trap,0
22680405,btmtrawl,1
22680405,dredge,0
22680405,gillnet,1
22680405,longline,0
22680405,midtrawl,1
22680405,poleline,0
22680405,seine,0
22680405,trap,0
22680409,btmtrawl,0
22680409,dredge,0
22680409,gillnet,0
22680409,longline,0
22680409,midtrawl,0
22680409,poleline,0
22680409,seine,0
22680409,trap,0
22680415,btmtrawl,0
22680415,dredge,0
22680415,gillnet,1
22680415,longline,0
22680415,midtrawl,0
22680415,poleline,0
22680415,seine,0
22680415,trap,0
22680418,btmtrawl,0
22680418,dredge,0
22680418,gillnet,0
22680418,longline,0
22680418,midtrawl,0
22680418,poleline,0
22680418,seine,0
22680418,trap,1
22680427,btmtrawl,0
22680427,dredge,0
22680427,gillnet,3
22680427,longline,0
22680427,midtrawl,0
22680427,poleline,0
22680427,seine,0
22680427,trap,0
22680441,btmtrawl,0
22680441,dredge,0
22680441,gillnet,0
22680441,longline,0
22680441,midtrawl,0
22680441,poleline,0
22680441,seine,0
22680441,trap,0
22680485,btmtrawl,1
22680485,dredge,0
22680485,gillnet,0
22680485,longline,0
22680485,midtrawl,1
22680485,poleline,0
22680485,seine,0
22680485,trap,0
22680492,btmtrawl,0
22680492,dredge,0
22680492,gillnet,0
22680492,longline,0
22680492,midtrawl,0
22680492,poleline,0
22680492,seine,0
22680492,trap,1
22693158,btmtrawl,0
22693158,dredge,0
22693158,gillnet,0
22693158,longline,0
22693158,midtrawl,0
22693158,poleline,0
22693158,seine,0
22693158,trap,0
22693190,btmtrawl,0
22693190,dredge,0
22693190,gillnet,0
22693190,longline,0
22693190,midtrawl,0
22693190,poleline,0
22693190,seine,0
22693190,trap,0
22693199,btmtrawl,0
22693199,dredge,0
22693199,gillnet,0
22693199,longline,0
22693199,midtrawl,0
22693199,poleline,0
22693199,seine,0
22693199,trap,0
22693289,btmtrawl,0
22693289,dredge,0
22693289,gillnet,0
22693289,longline,0
22693289,midtrawl,0
22693289,poleline,0
22693289,seine,0
22693289,trap,1
22693363,btmtrawl,0
22693363,dredge,0
22693363,gillnet,0
22693363,longline,0
22693363,midtrawl,0
22693363,poleline,0
22693363,seine,0
22693363,trap,1
22693373,btmtrawl,0
22693373,dredge,0
22693373,gillnet,0
22693373,longline,0
22693373,midtrawl,0
22693373,poleline,0
22693373,seine,0
22693373,trap,0
22693379,btmtrawl,0
22693379,dredge,0
22693379,gillnet,0
22693379,longline,0
22693379,midtrawl,0
22693379,poleline,0
22693379,seine,0
22693379,trap,1
22693431,btmtrawl,0
22693431,dredge,0
22693431,gillnet,0
22693431,longline,0
22693431,midtrawl,0
22693431,poleline,0
22693431,seine,0
22693431,trap,1
22693452,btmtrawl,0
22693452,dredge,0
22693452,gillnet,0
22693452,longline,0
22693452,midtrawl,0
22693452,poleline,0
22693452,seine,0
22693452,trap,3
22693494,btmtrawl,0
22693494,dredge,0
22693494,gillnet,1
22693494,longline,0
22693494,midtrawl,0
22693494,poleline,0
22693494,seine,0
22693494,trap,0
22693613,btmtrawl,0
22693613,dredge,0
22693613,gillnet,0
22693613,longline,0
22693613,midtrawl,0
22693613,poleline,0
22693613,seine,0
22693613,trap,0
22693656,btmtrawl,0
22693656,dredge,0
22693656,gillnet,0
22693656,longline,0
22693656,midtrawl,0
22693656,poleline,0
22693656,seine,0
22693656,trap,1
22694160,btmtrawl,0
22694160,dredge,0
22694160,gillnet,0
22694160,longline,0
22694160,midtrawl,0
22694160,poleline,0
22694160,seine,0
22694160,trap,0
22694286,btmtrawl,1
22694286,dredge,0
22694286,gillnet,0
22694286,longline,0
22694286,midtrawl,1
22694286,poleline,0
22694286,seine,0
22694286,trap,0
22694299,btmtrawl,0
22694299,dredge,0
22694299,gillnet,0
22694299,longline,0
22694299,midtrawl,0
22694299,poleline,0
22694299,seine,0
22694299,trap,0
22694303,btmtrawl,0
22694303,dredge,0
22694303,gillnet,0
22694303,longline,0
22694303,midtrawl,0
22694303,poleline,0
22694303,seine,0
22694303,trap,0
22694308,btmtrawl,0
22694308,dredge,0
22694308,gillnet,0
22694308,longline,0
22694308,midtrawl,0
22694308,poleline,0
22694308,seine,0
22694308,trap,0
22694313,btmtrawl,4
22694313,dredge,0
22694313,gillnet,0
22694313,longline,1
22694313,midtrawl,0
22694313,poleline,0
22694313,seine,1
22694313,trap,0
22694324,btmtrawl,1
22694324,dredge,0
22694324,gillnet,1
22694324,longline,1
22694324,midtrawl,0
22694324,poleline,0
22694324,seine,0
22694324,trap,0
22694329,btmtrawl,3
22694329,dredge,0
22694329,gillnet,0
22694329,longline,0
22694329,midtrawl,0
22694329,poleline,0
22694329,seine,0
22694329,trap,0
22694357,btmtrawl,0
22694357,dredge,0
22694357,gillnet,0
22694357,longline,0
22694357,midtrawl,0
22694357,poleline,0
22694357,seine,0
22694357,trap,0
22694362,btmtrawl,0
22694362,dredge,0
22694362,gillnet,0
22694362,longline,0
22694362,midtrawl,0
22694362,poleline,0
22694362,seine,0
22694362,trap,0
22694373,btmtrawl,0
22694373,dredge,0
22694373,gillnet,0
22694373,longline,0
22694373,midtrawl,0
22694373,poleline,0
22694373,seine,0
22694373,trap,0
22694413,btmtrawl,0
22694413,dredge,0
22694413,gillnet,0
22694413,longline,0
22694413,midtrawl,0
22694413,poleline,0
22694413,seine,0
22694413,trap,1
22694452,btmtrawl,0
22694452,dredge,0
22694452,gillnet,0
22694452,longline,0
22694452,midtrawl,0
22694452,poleline,0
22694452,seine,0
22694452,trap,0
22694469,btmtrawl,0
22694469,dredge,0
22694469,gillnet,2
22694469,longline,0
22694469,midtrawl,0
22694469,poleline,0
22694469,seine,0
22694469,trap,0
22694497,btmtrawl,0
22694497,dredge,0
22694497,gillnet,0
22694497,longline,2
22694497,midtrawl,0
22694497,poleline,0
22694497,seine,0
22694497,trap,0
22694502,btmtrawl,1
22694502,dredge,0
22694502,gillnet,0
22694502,longline,0
22694502,midtrawl,0
22694502,poleline,0
22694502,seine,0
22694502,trap,0
22694524,btmtrawl,0
22694524,dredge,1
22694524,gillnet,0
22694524,longline,0
22694524,midtrawl,0
22694524,poleline,0
22694524,seine,0
22694524,trap,0
22694542,btmtrawl,0
22694542,dredge,2
22694542,gillnet,0
22694542,longline,0
22694542,midtrawl,0
22694542,poleline,0
22694542,seine,0
22694542,trap,0
22694552,btmtrawl,0
22694552,dredge,0
22694552,gillnet,0
22694552,longline,0
22694552,midtrawl,0
22694552,poleline,0
22694552,seine,0
22694552,trap,0
22694585,btmtrawl,0
22694585,dredge,0
22694585,gillnet,0
22694585,longline,0
22694585,midtrawl,0
22694585,poleline,0
22694585,seine,0
22694585,trap,1
22694601,btmtrawl,0
22694601,dredge,0
22694601,gillnet,0
22694601,longline,1
22694601,midtrawl,0
22694601,poleline,0
22694601,seine,0
22694601,trap,2
22694623,btmtrawl,0
22694623,dredge,1
22694623,gillnet,0
22694623,longline,0
22694623,midtrawl,0
22694623,poleline,0
22694623,seine,0
22694623,trap,0
22694646,btmtrawl,0
22694646,dredge,1
22694646,gillnet,0
22694646,longline,0
22694646,midtrawl,0
22694646,poleline,0
22694646,seine,0
22694646,trap,0
22694740,btmtrawl,0
22694740,dredge,0
22694740,gillnet,0
22694740,longline,0
22694740,midtrawl,0
22694740,poleline,0
22694740,seine,0
22694740,trap,1
22694764,btmtrawl,0
22694764,dredge,0
22694764,gillnet,0
22694764,longline,0
22694764,midtrawl,0
22694764,poleline,0
22694764,seine,0
22694764,trap,0
22694834,btmtrawl,1
22694834,dredge,0
22694834,gillnet,1
22694834,longline,0
22694834,midtrawl,0
22694834,poleline,0
22694834,seine,0
22694834,trap,0
22694837,btmtrawl,0
22694837,dredge,0
22694837,gillnet,0
22694837,longline,0
22694837,midtrawl,0
22694837,poleline,0
22694837,seine,0
22694837,trap,0
22694841,btmtrawl,0
22694841,dredge,0
22694841,gillnet,1
22694841,longline,0
22694841,midtrawl,0
22694841,poleline,0
22694841,seine,0
22694841,trap,0
22694847,btmtrawl,0
22694847,dredge,0
22694847,gillnet,2
22694847,longline,0
22694847,midtrawl,0
22694847,poleline,0
22694847,seine,0
22694847,trap,0
22694852,btmtrawl,0
22694852,dredge,0
22694852,gillnet,3
22694852,longline,0
22694852,midtrawl,0
22694852,poleline,0
22694852,seine,0
22694852,trap,0
22694861,btmtrawl,0
22694861,dredge,0
22694861,gillnet,1
22694861,longline,0
22694861,midtrawl,0
22694861,poleline,0
22694861,seine,0
22694861,trap,1
22694864,btmtrawl,0
22694864,dredge,0
22694864,gillnet,1
22694864,longline,0
22694864,midtrawl,0
22694864,poleline,0
22694864,seine,0
22694864,trap,0
22694867,btmtrawl,0
22694867,dredge,0
22694867,gillnet,0
22694867,longline,0
22694867,midtrawl,0
22694867,poleline,0
22694867,seine,0
22694867,trap,0
22694870,btmtrawl,0
22694870,dredge,0
22694870,gillnet,2
22694870,longline,0
22694870,midtrawl,0
22694870,poleline,0
22694870,seine,1
22694870,trap,0
22694875,btmtrawl,1
22694875,dredge,0
22694875,gillnet,4
22694875,longline,0
22694875,midtrawl,1
22694875,poleline,0
22694875,seine,0
22694875,trap,0
22694887,btmtrawl,0
22694887,dredge,0
22694887,gillnet,1
22694887,longline,0
22694887,midtrawl,0
22694887,poleline,0
22694887,seine,0
22694887,trap,0
22694899,btmtrawl,0
22694899,dredge,0
22694899,gillnet,4
22694899,longline,0
22694899,midtrawl,0
22694899,poleline,0
22694899,seine,0
22694899,trap,0
22694903,btmtrawl,0
22694903,dredge,0
22694903,gillnet,2
22694903,longline,0
22694903,midtrawl,0
22694903,poleline,0
22694903,seine,0
22694903,trap,0
22694906,btmtrawl,0
22694906,dredge,0
22694906,gillnet,1
22694906,longline,0
22694906,midtrawl,0
22694906,poleline,0
22694906,seine,0
22694906,trap,0
22694924,btmtrawl,0
22694924,dredge,0
22694924,gillnet,2
22694924,longline,0
22694924,midtrawl,0
22694924,poleline,0
22694924,seine,0
22694924,trap,0
22694927,btmtrawl,0
22694927,dredge,0
22694927,gillnet,1
22694927,longline,0
22694927,midtrawl,0
22694927,poleline,0
22694927,seine,0
22694927,trap,0
22694931,btmtrawl,0
22694931,dredge,0
22694931,gillnet,3
22694931,longline,0
22694931,midtrawl,0
22694931,poleline,0
22694931,seine,0
22694931,trap,0
22694934,btmtrawl,0
22694934,dredge,0
22694934,gillnet,2
22694934,longline,0
22694934,midtrawl,0
22694934,poleline,0
22694934,seine,0
22694934,trap,0
22695121,btmtrawl,1
22695121,dredge,0
22695121,gillnet,0
22695121,longline,0
22695121,midtrawl,1
22695121,poleline,0
22695121,seine,0
22695121,trap,0
22695147,btmtrawl,0
22695147,dredge,0
22695147,gillnet,0
22695147,longline,0
22695147,midtrawl,0
22695147,poleline,0
22695147,seine,0
22695147,trap,0
22696495,btmtrawl,0
22696495,dredge,0
22696495,gillnet,0
22696495,longline,0
22696495,midtrawl,0
22696495,poleline,0
22696495,seine,0
22696495,trap,4
22696500,btmtrawl,0
22696500,dredge,0
22696500,gillnet,0
22696500,longline,0
22696500,midtrawl,0
22696500,poleline,0
22696500,seine,0
22696500,trap,2
22696599,btmtrawl,0
22696599,dredge,0
22696599,gillnet,1
22696599,longline,0
22696599,midtrawl,0
22696599,poleline,0
22696599,seine,0
22696599,trap,0
22696602,btmtrawl,0
22696602,dredge,0
22696602,gillnet,0
22696602,longline,0
22696602,midtrawl,0
22696602,poleline,0
22696602,seine,0
22696602,trap,0
22696606,btmtrawl,0
22696606,dredge,0
22696606,gillnet,1
22696606,longline,0
22696606,midtrawl,0
22696606,poleline,0
22696606,seine,0
22696606,trap,0
22696628,btmtrawl,0
22696628,dredge,0
22696628,gillnet,0
22696628,longline,0
22696628,midtrawl,0
22696628,poleline,0
22696628,seine,0
22696628,trap,0
22696649,btmtrawl,0
22696649,dredge,0
22696649,gillnet,0
22696649,longline,0
22696649,midtrawl,0
22696649,poleline,0
22696649,seine,0
22696649,trap,0
22696657,btmtrawl,1
22696657,dredge,0
22696657,gillnet,2
22696657,longline,1
22696657,midtrawl,0
22696657,poleline,0
22696657,seine,1
22696657,trap,0
22696668,btmtrawl,4
22696668,dredge,0
22696668,gillnet,0
22696668,longline,0
22696668,midtrawl,0
22696668,poleline,0
22696668,seine,3
22696668,trap,1
22696675,btmtrawl,1
22696675,dredge,0
22696675,gillnet,2
22696675,longline,1
22696675,midtrawl,0
22696675,poleline,0
22696675,seine,0
22696675,trap,0
22696698,btmtrawl,1
22696698,dredge,0
22696698,gillnet,0
22696698,longline,0
22696698,midtrawl,1
22696698,poleline,0
22696698,seine,0
22696698,trap,0
22696725,btmtrawl,0
22696725,dredge,0
22696725,gillnet,0
22696725,longline,0
22696725,midtrawl,0
22696725,poleline,0
22696725,seine,0
22696725,trap,0
22696730,btmtrawl,3
22696730,dredge,0
22696730,gillnet,0
22696730,longline,0
22696730,midtrawl,3
22696730,poleline,0
22696730,seine,0
22696730,trap,0
22696756,btmtrawl,1
22696756,dredge,0
22696756,gillnet,0
22696756,longline,0
22696756,midtrawl,1
22696756,poleline,0
22696756,seine,0
22696756,trap,0
22696766,btmtrawl,1
22696766,dredge,0
22696766,gillnet,0
22696766,longline,0
22696766,midtrawl,1
22696766,poleline,0
22696766,seine,0
22696766,trap,2
22696770,btmtrawl,0
22696770,dredge,0
22696770,gillnet,0
22696770,longline,0
22696770,midtrawl,0
22696770,poleline,0
22696770,seine,0
22696770,trap,0
22696792,btmtrawl,0
22696792,dredge,0
22696792,gillnet,1
22696792,longline,0
22696792,midtrawl,0
22696792,poleline,0
22696792,seine,1
22696792,trap,0
22696802,btmtrawl,0
22696802,dredge,0
22696802,gillnet,0
22696802,longline,0
22696802,midtrawl,0
22696802,poleline,0
22696802,seine,0
22696802,trap,1
22696806,btmtrawl,0
22696806,dredge,0
22696806,gillnet,0
22696806,longline,0
22696806,midtrawl,0
22696806,poleline,0
22696806,seine,1
22696806,trap,0
22696810,btmtrawl,0
22696810,dredge,0
22696810,gillnet,1
22696810,longline,0
22696810,midtrawl,0
22696810,poleline,0
22696810,seine,0
22696810,trap,0
22696846,btmtrawl,0
22696846,dredge,0
22696846,gillnet,4
22696846,longline,0
22696846,midtrawl,0
22696846,poleline,0
22696846,seine,0
22696846,trap,0
22696853,btmtrawl,2
22696853,dredge,0
22696853,gillnet,2
22696853,longline,0
22696853,midtrawl,1
22696853,poleline,0
22696853,seine,0
22696853,trap,2
22696861,btmtrawl,0
22696861,dredge,0
22696861,gillnet,1
22696861,longline,0
22696861,midtrawl,0
22696861,poleline,0
22696861,seine,0
22696861,trap,0
22696883,btmtrawl,0
22696883,dredge,0
22696883,gillnet,0
22696883,longline,0
22696883,midtrawl,0
22696883,poleline,0
22696883,seine,0
22696883,trap,0
22696894,btmtrawl,1
22696894,dredge,0
22696894,gillnet,2
22696894,longline,0
22696894,midtrawl,0
22696894,poleline,0
22696894,seine,0
22696894,trap,1
22696898,btmtrawl,1
22696898,dredge,0
22696898,gillnet,0
22696898,longline,0
22696898,midtrawl,1
22696898,poleline,0
22696898,seine,0
22696898,trap,0
22696907,btmtrawl,0
22696907,dredge,0
22696907,gillnet,0
22696907,longline,0
22696907,midtrawl,0
22696907,poleline,0
22696907,seine,0
22696907,trap,0
22696977,btmtrawl,0
22696977,dredge,0
22696977,gillnet,0
22696977,longline,0
22696977,midtrawl,0
22696977,poleline,0
22696977,seine,0
22696977,trap,0
22696993,btmtrawl,0
22696993,dredge,0
22696993,gillnet,0
22696993,longline,0
22696993,midtrawl,0
22696993,poleline,0
22696993,seine,0
22696993,trap,0
22697012,btmtrawl,0
22697012,dredge,0
22697012,gillnet,0
22697012,longline,0
22697012,midtrawl,0
22697012,poleline,0
22697012,seine,0
22697012,trap,0
22697568,btmtrawl,0
22697568,dredge,0
22697568,gillnet,0
22697568,longline,0
22697568,midtrawl,0
22697568,poleline,0
22697568,seine,0
22697568,trap,0
22697599,btmtrawl,0
22697599,dredge,0
22697599,gillnet,0
22697599,longline,0
22697599,midtrawl,0
22697599,poleline,0
22697599,seine,0
22697599,trap,0
22697619,btmtrawl,0
22697619,dredge,0
22697619,gillnet,0
22697619,longline,0
22697619,midtrawl,0
22697619,poleline,0
22697619,seine,0
22697619,trap,0
22697702,btmtrawl,0
22697702,dredge,0
22697702,gillnet,0
22697702,longline,0
22697702,midtrawl,0
22697702,poleline,0
22697702,seine,0
22697702,trap,1
22697713,btmtrawl,0
22697713,dredge,0
22697713,gillnet,0
22697713,longline,0
22697713,midtrawl,0
22697713,poleline,0
22697713,seine,0
22697713,trap,1
22697724,btmtrawl,0
22697724,dredge,0
22697724,gillnet,0
22697724,longline,0
22697724,midtrawl,0
22697724,poleline,0
22697724,seine,0
22697724,trap,0
22697728,btmtrawl,0
22697728,dredge,0
22697728,gillnet,0
22697728,longline,2
22697728,midtrawl,0
22697728,poleline,0
22697728,seine,0
22697728,trap,0
22697742,btmtrawl,1
22697742,dredge,0
22697742,gillnet,0
22697742,longline,0
22697742,midtrawl,1
22697742,poleline,0
22697742,seine,0
22697742,trap,1
22697748,btmtrawl,0
22697748,dredge,0
22697748,gillnet,0
22697748,longline,0
22697748,midtrawl,0
22697748,poleline,0
22697748,seine,0
22697748,trap,0
22697752,btmtrawl,0
22697752,dredge,0
22697752,gillnet,0
22697752,longline,0
22697752,midtrawl,0
22697752,poleline,0
22697752,seine,0
22697752,trap,0
22697755,btmtrawl,1
22697755,dredge,0
22697755,gillnet,0
22697755,longline,0
22697755,midtrawl,0
22697755,poleline,0
22697755,seine,0
22697755,trap,0
22697758,btmtrawl,0
22697758,dredge,0
22697758,gillnet,0
22697758,longline,0
22697758,midtrawl,0
22697758,poleline,0
22697758,seine,0
22697758,trap,0
22697761,btmtrawl,0
22697761,dredge,0
22697761,gillnet,0
22697761,longline,0
22697761,midtrawl,0
22697761,poleline,0
22697761,seine,0
22697761,trap,1
22697776,btmtrawl,0
22697776,dredge,0
22697776,gillnet,1
22697776,longline,0
22697776,midtrawl,0
22697776,poleline,0
22697776,seine,0
22697776,trap,1
22697782,btmtrawl,0
22697782,dredge,0
22697782,gillnet,1
22697782,longline,0
22697782,midtrawl,0
22697782,poleline,0
22697782,seine,0
22697782,trap,0
22697789,btmtrawl,0
