iucn_sid,assess_gp,kingdom,phylum,class,order,family,rank
178981,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
170176,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
187421,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
170215,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
178914,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
48321442,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
165891,angelfishes,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Actinopterygii
165637,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
183544,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,Actinopterygii
46079816,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187441,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48342392,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
46104170,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,Actinopterygii
170306,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
179105,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Actinopterygii
132782,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
15873,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
179064,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
165686,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
48342329,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187609,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178890,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
48342332,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187645,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
165860,angelfishes,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Actinopterygii
64407,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
48342456,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
189744,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Actinopterygii
190686,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
170239,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
187713,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187559,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
179102,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
190708,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
132729,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
187569,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
170357,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
47401609,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
172363,tarpons_and_ladyfishes,Animalia,Chordata,Actinopterygii,Elopiformes,Elopidae,Actinopterygii
165873,angelfishes,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Actinopterygii
132768,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
48342349,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
185138,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
193760,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
178925,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Actinopterygii
187572,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187387,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187808,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178949,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
155276,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
48342295,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
183318,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
187562,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187742,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48342264,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
48342176,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
132800,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
170249,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
187646,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
193624,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
170313,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
48342281,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
165699,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
177951,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
154788,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
187533,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187384,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178932,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
48342425,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187460,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187679,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
47143144,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
178000,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
46104789,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
187749,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178895,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
132759,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
187618,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
184034,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
187497,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
185149,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
132814,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
48342123,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
49677201,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
187482,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
46104109,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187522,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187390,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
183629,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
187767,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48342451,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
155250,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
170186,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
172376,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187430,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
165708,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
165645,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
47137241,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
185146,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
179035,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
154708,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
196060,hagfishes,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxini
187389,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
177979,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
187567,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
46104176,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,Actinopterygii
46079868,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
178969,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
183980,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
48342258,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187602,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
132791,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
170257,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
190752,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187706,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
170252,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
190685,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
46104071,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187449,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
61935092,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
193759,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
47143314,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
193822,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
47259883,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
187660,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
46104052,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
48342498,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
165720,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
183730,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
165657,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
178977,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
170312,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Istiophoridae,Actinopterygii
193804,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
170203,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
132745,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
185181,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
170352,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
48342502,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
46104061,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
132797,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
190733,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48342416,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
187454,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48320397,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
154891,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187575,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
132818,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
193669,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
165634,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
187714,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
190705,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
196091,hagfishes,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxini
193735,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
47141401,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
48342351,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
187700,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178972,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,Actinopterygii
170247,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Actinopterygii
191822,tarpons_and_ladyfishes,Animalia,Chordata,Actinopterygii,Elopiformes,Elopidae,Actinopterygii
170336,tunas_and_billfishes,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Actinopterygii
187578,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187473,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
132762,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
165685,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
196027,hagfishes,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxini
48342186,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
177956,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
183703,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
165611,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
187634,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
48342410,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
177998,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
165847,angelfishes,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Actinopterygii
187736,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
183607,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
187781,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
178961,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
46079239,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
47144628,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
177977,surgeonfishes,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Actinopterygii
48342230,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
194914,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Labrisomidae,Actinopterygii
154797,hagfishes,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxini
48342398,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
190720,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
187427,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
179113,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
165702,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
165828,angelfishes,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Actinopterygii
196046,hagfishes,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxini
47142944,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
154667,seabreams_porgies_picarels,Animalia,Chordata,Actinopterygii,Perciformes,Centracanthidae,Actinopterygii
165718,butterfly_fishes,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Actinopterygii
187623,wrasses_and_parrotfishes,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Actinopterygii
132750,groupers,Animalia,Chordata,Actinopterygii,Perciformes,Epinephelidae,Actinopterygii
179080,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Actinopterygii
47143154,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Actinopterygii
48342185,blennies,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Actinopterygii
193704,pufferfishes,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Actinopterygii
