iucn_sid,code,title,timing,scope,severity,score,invasive,score_num,desc,stressor,category,sciname
170179,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthopagrus chinshira
170179,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Acanthopagrus chinshira
170179,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Acanthopagrus chinshira
170183,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chrysoblephus cristiceps
170183,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus cristiceps
170183,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus cristiceps
170184,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polysteganus praeorbitalis
170184,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Polysteganus praeorbitalis
170184,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Polysteganus praeorbitalis
170194,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chrysoblephus anglicus
170194,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus anglicus
170194,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus anglicus
170200,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lithognathus aureti
170200,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Lithognathus aureti
170200,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Lithognathus aureti
170204,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cymatoceps nasutus
170204,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Cymatoceps nasutus
170204,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Cymatoceps nasutus
170206,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polysteganus undulosus
170206,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Polysteganus undulosus
170208,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachymetopon grande
170208,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pachymetopon grande
170208,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pachymetopon grande
170208,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachymetopon grande
170208,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pachymetopon grande
170208,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachymetopon grande
170208,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pachymetopon grande
170225,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Rhabdosargus globiceps
170225,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhabdosargus globiceps
170225,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Rhabdosargus globiceps
170225,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Rhabdosargus globiceps
170225,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhabdosargus globiceps
170225,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Rhabdosargus globiceps
170226,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sparodon durbanensis
170226,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Sparodon durbanensis
170226,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Sparodon durbanensis
170231,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Argyrozona argyrozona
170231,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Argyrozona argyrozona
170231,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Argyrozona argyrozona
170244,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pagellus bogaraveo
170244,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pagellus bogaraveo
170244,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pagellus bogaraveo
170244,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pagellus bogaraveo
170244,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pagellus bogaraveo
170244,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Pagellus bogaraveo
170245,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dentex dentex
170245,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dentex dentex
170245,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dentex dentex
170245,6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Dentex dentex
170245,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dentex dentex
170245,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Dentex dentex
170245,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dentex dentex
170245,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dentex dentex
170245,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dentex dentex
170247,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petrus rupestris
170247,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Petrus rupestris
170247,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Petrus rupestris
170256,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus gibbiceps
170256,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Chrysoblephus gibbiceps
170256,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chrysoblephus gibbiceps
170256,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus gibbiceps
170256,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus gibbiceps
170256,6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Chrysoblephus gibbiceps
177966,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus chronixis
177966,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Acanthurus chronixis
178938,6.2,"War, civil unrest & military exercises",Ongoing,NA,NA,Low Impact: 3,NA,3,NA,NA,NA,Enneanectes smithi
178938,7.3,Other ecosystem modifications,Ongoing,NA,NA,Low Impact: 3,NA,3,NA,NA,NA,Enneanectes smithi
178938,8.1,Invasive non-native/alien species/diseases,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enneanectes smithi
178938,8.1.2,Named species (Pterois volitans),Future,Unknown,Unknown,Unknown,Pterois volitans,NA,NA,NA,NA,Enneanectes smithi
178938,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enneanectes smithi
178938,9.2.1,Oil spills,Future,NA,NA,No/Negligible Impact: 1,NA,1,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Enneanectes smithi
178999,1.2,Commercial & industrial areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Clinus latipennis
178999,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Clinus latipennis
179081,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Springeratus polyporatus
179081,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Springeratus polyporatus
179081,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Springeratus polyporatus
180123,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ecsenius kurti
180123,5.4.1,Intentional use: (subsistence/small scale) [harvest],Future,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Ecsenius kurti
185144,1.1,Housing & urban areas,NA,NA,NA,No/Negligible Impact: 0,NA,0,Residential & commercial development: Housing & urban areas,direct_human,land-based,Scartella springeri
185144,1.2,Commercial & industrial areas,NA,NA,NA,No/Negligible Impact: 0,NA,0,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Scartella springeri
185144,1.3,Tourism & recreation areas,NA,NA,NA,No/Negligible Impact: 0,NA,0,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Scartella springeri
185147,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scartella poiti
185147,9.2.1,Oil spills,Future,NA,NA,No/Negligible Impact: 1,NA,1,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Scartella poiti
185163,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scartella nuchifilis
185163,9.2.1,Oil spills,Future,NA,NA,No/Negligible Impact: 1,NA,1,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Scartella nuchifilis
187392,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coris bulbifrons
187392,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Coris bulbifrons
187425,3.1,Oil & gas drilling,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conniella apterygia
187435,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Halichoeres socialis
187435,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Halichoeres socialis
187435,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Halichoeres socialis
187435,8.2,Problematic native species/diseases,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halichoeres socialis
187435,8.2.2,Named species (Pterois volitans),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Pterois volitans,8,NA,NA,NA,Halichoeres socialis
187479,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tautoga onitis
187479,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Tautoga onitis
187479,6.1,Recreational activities,Ongoing,Unknown,Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Tautoga onitis
187495,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bodianus scrofa
187495,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Bodianus scrofa
187495,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Bodianus scrofa
187506,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bodianus frenchii
187506,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Bodianus frenchii
187506,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Bodianus frenchii
187520,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Achoerodus gouldii
187520,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Achoerodus gouldii
187520,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Achoerodus gouldii
187572,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Achoerodus viridis
187572,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Achoerodus viridis
187572,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Achoerodus viridis
187608,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Halichoeres burekae
187608,8.1,Invasive non-native/alien species/diseases,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halichoeres burekae
187608,8.1.2,Named species (Pterois volitans),Ongoing,Unknown,Unknown,Unknown,Pterois volitans,NA,NA,NA,NA,Halichoeres burekae
187608,8.6,Diseases of unknown cause,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Halichoeres burekae
187608,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halichoeres burekae
187608,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Halichoeres burekae
187608,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Halichoeres burekae
187608,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Halichoeres burekae
187608,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halichoeres burekae
187608,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Halichoeres burekae
187608,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halichoeres burekae
187608,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Halichoeres burekae
187608,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Herbicides and pesticides,organic,land-based,Halichoeres burekae
187654,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Labrus viridis
187654,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Labrus viridis
187654,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Labrus viridis
189747,1.1,Housing & urban areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Enneapterygius leucopunctatus
189747,1.2,Commercial & industrial areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Enneapterygius leucopunctatus
189747,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Enneapterygius leucopunctatus
190711,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chlorurus bowersi
190711,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chlorurus bowersi
190748,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarus trispinosus
190748,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Scarus trispinosus
190761,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarus hypselopterus
190761,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Scarus hypselopterus
192256,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Conus explorator
192256,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus explorator
192256,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus explorator
192256,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus explorator
192256,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus explorator
192256,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus explorator
192256,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Conus explorator
192256,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus explorator
192272,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus gauguini
192272,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus gauguini
192314,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus jeanmartini
192314,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],NA,NA,NA,(Not specified),NA,NA,NA,NA,NA,Conus jeanmartini
192314,5.4.4,Unintentional effects: (large scale) [harvest],NA,NA,NA,(Not specified),NA,NA,NA,NA,NA,Conus jeanmartini
192348,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus curralensis
192348,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus curralensis
192349,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus terryni
192349,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus terryni
192354,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus kersteni
192354,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,No decline,Unknown,NA,NA,NA,NA,NA,Conus kersteni
192354,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus kersteni
192354,9.1.1,Sewage,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus kersteni
192354,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus kersteni
192354,9.2.1,Oil spills,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus kersteni
192358,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus dorotheae
192358,9.2.1,Oil spills,Future,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus dorotheae
192368,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus evorai
192368,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus evorai
192388,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus duffyi
192388,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus duffyi
192403,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus cuneolus
192403,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus cuneolus
192403,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus cuneolus
192403,6.1,Recreational activities,Future,Unknown,Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Conus cuneolus
192412,1.3,Tourism & recreation areas,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus henckesi
192412,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus henckesi
192412,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus henckesi
192429,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus nielsenae
192429,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Conus nielsenae
192429,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Herbicides and pesticides,organic,land-based,Conus nielsenae
192435,11.3,Temperature extremes,"Past, Likely to Return",Unknown,Unknown,No/Negligible Impact: 0,NA,0,NA,NA,NA,Conus compressus
192437,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Conus hennequini
192437,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus hennequini
192437,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus hennequini
192485,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus navarroi
192485,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus navarroi
192487,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus echinophilus
192487,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus echinophilus
192487,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus echinophilus
192487,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus echinophilus
192487,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus echinophilus
192497,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus mercator
192497,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus mercator
192497,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus mercator
192497,9.1.1,Sewage,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Conus mercator
192497,9.1.2,Run-off,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Conus mercator
192497,9.1.2,Run-off,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Conus mercator
192497,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus mercator
192497,9.2.1,Oil spills,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus mercator
192497,9.4,Garbage & solid waste,Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus mercator
192499,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus taslei
192499,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Conus taslei
192503,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus thevenardensis
192503,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Conus thevenardensis
192503,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conus thevenardensis
192503,9.2.1,Oil spills,Future,Whole (>90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Conus thevenardensis
