eez,intens_mean,intens_var,a_km2,impact
276,1.896142287675362,9.54223313887867,20276638.405868538,climate
277,0.046100680921417066,0.9213708682556788,24797284.746692583,climate
1,0.7079985515493614,2.401740811446809,470276.10427541216,all
2,0.8046316810632345,2.6704367810249234,330244.23029043333,all
3,0.3025140391887888,1.663179745352492,432762.99763008044,all
4,0.0031114882612146193,0.2000590145676186,475427.4105727474,all
5,4.541717240550172,592.959654866279,1371891.8073793594,all
6,5.1229251680928884,437.4658411616941,621635.7873125,all
7,5.0508593788344776,1045.892748725229,1607790.0243401737,all
8,1.865436196183569,115.74026450359307,608156.2883439019,all
9,2.078651623569415,57.24333053497923,3010915.3920788644,all
10,-0.902342217999401,32.5366199256357,309784.8379646826,all
11,0.053687512833535594,62.85867559251218,2003934.1241497751,all
12,0.922630127870639,11.226339618502843,409538.02010746935,all
13,1.2939129781613605,30.959698322564968,976310.0811383444,all
14,3.3803582546184376,1387.5446005058398,342182.4415944863,all
15,32.978004519255954,9901.510912288148,1830947.5125717814,all
16,10.50700903209308,2101.907007450145,6958627.1410884755,all
17,9.242414399249444,2060.439364511851,2405997.990851046,all
18,8.33679668888808,1175.4083262216716,1289276.1716676492,all
19,0.5988098538357772,34.531834583146576,747968.9763842642,all
20,-13.49463006400245,219.7533708113252,325237.0103425239,all
21,-6.029318656754835,106.80594375873034,116131.00037764767,all
24,9.607398503399775,3563.0701405568298,47826.19822795977,all
25,50.79901605662612,5481.323277113437,307069.9013025786,all
26,11.266967453834013,1392.3850063758634,664068.7887733956,all
28,4.998399065035616,359.9078745152792,165274.9340384028,all
29,25.228759957414876,615.6940207646005,63653.86848826811,all
30,3.217044074099801,409.8740034782459,43846.794489988955,all
31,4.042736502688962,432.51246462590177,1340756.0511784144,all
32,4.5535800991597135,122.26597581495712,316556.89769896655,all
33,3.2561119846962963,355.0173955537362,62757.913199536786,all
34,0.025795356835769563,0.07678669474606446,122886.46832907284,all
35,7.767421265718893e-4,7.767905070094174e-4,125915.77525636103,all
36,0.8495895004638881,14.194936813932493,271867.41621694993,all
37,2.8732921350283274,141.81467518154156,1280387.352064579,all
38,0.10504255893869979,0.6221676990746577,642950.9653507594,all
39,4.783912901479453,493.680202713498,922100.4196812327,all
40,4.688277252774665,824.0087103523972,533876.7044826233,all
41,22.955703710095072,2753.5690619619268,574461.9073133098,all
42,10.73871374887287,1700.6326825216308,1204658.171930188,all
43,8.027252515770032,816.8655084110867,113143.6094567071,all
44,-0.060021544641504415,109.93476986743816,782341.0000201372,all
45,21.83595429660929,4141.021428835625,79241.39476781989,all
46,-10.551495539875054,2379.7311653444813,6978.146907149391,all
47,-7.398479815724292,1253.8701709805503,549161.2127544791,all
48,10.846542563434932,679.1669752768357,538811.4445574345,all
49,47.09744709523276,4455.014222817943,67146.87158407478,all
50,43.82416064513816,5615.563504177316,220612.8354084064,all
51,32.69674124891066,759.9979902367756,11817.702683632866,all
52,5.062702764301333,961.8278165919759,7269.81267851454,all
53,0.7692887116998719,637.3158908934863,222582.8891656227,all
54,43.573631407625946,1398.8435370109917,53629.82290118264,all
55,2.5670241495603374,9.732848396433376,956835.715671176,all
56,4.96830496906532,20.973718605524844,800403.3189574188,all
57,1.5520622772413604,18.48852210950817,455325.17781000386,all
58,2.9096477232464677,55.35591799445595,449816.71195999417,all
59,6.1280487808889825,43.643040880871474,3437.1150296768797,all
60,1.5020746861269352,5.688888860173799,420.90687413977173,all
61,-17.218883810069,536.2866523754114,99719.1253557578,all
62,5.040878913291276,123.84117470735607,274777.96100855886,all
63,1.7284953183755276,119.47789496530257,252913.50822788282,all
64,8.520354260042003,175.05786041896957,156380.00167969576,all
65,1.1993831348967874,77.15172570844446,20668.09925731595,all
66,-1.146003750884713,185.783976340531,160129.7404779088,all
67,4.715636175044086,142.72229101159874,357310.63797690766,all
68,0.6633280870678369,12.68363245919043,54928.34677923298,all
69,0.09703182725589493,1.4469140573748176,29302.802892077827,all
70,0.31100813424387436,0.6359391913536085,36181.399209337986,all
71,0.21257686287909544,0.33018567466326587,35077.6102501091,all
72,0.5566911720936297,0.36290036967799166,29220.717319840445,all
73,1.053513840682322,7.758973407425009,7668814.0500031235,all
74,0.14921486012355129,0.3055812874587097,22800.57765015656,all
75,0.4601770496262248,0.6836170957549992,132677.3559912722,all
76,-0.6867846754068138,45.02942827501146,255982.11142171288,all
77,4.749309679138151,109.17848597777181,10436.219964995365,all
78,4.261812899053915,125.39355318062482,19238.587742940446,all
79,7.882447491959186,145.35692694244014,27701.260966673646,all
80,1.0519565622594393,69.31315791511457,493026.0333702453,all
81,3.480496518057266,13.811631893523938,98279.13483994301,all
82,6.422661468900733,135.29325032845423,11398.542307125199,all
84,6.255214986432186,137.594382840418,127890.19524225696,all
85,2.5720639537262433,9.663600125357503,444314.35883383604,all
86,0.5691390038324977,0.8310073036881317,447550.62619722233,all
88,3.937120754771045,8.103383144784317,756548.6652133735,all
89,1.854889559480692,7.581336716050058,1446146.0670200028,all
90,0.26107113483371797,2.7663079941241064,473534.20289585623,all
91,-0.25080916707141,1.8583476280932756,575481.8642266805,all
92,0.3209378482613811,1.2787283578559099,509323.512528336,all
93,0.5015036239836804,2.4867620102069528,567116.1218169155,all
94,1.042368116287471,4.175618718451474,416219.26175783615,all
95,0.201674929525968,5.636795213140859,548163.9603456538,all
96,14.104795089653285,357.00598622737033,160642.33867203808,all
97,6.294957881202408,147.04653308474417,249308.72902884654,all
98,-3.2609775418138573,230.47636563432354,15472.257173283844,all
99,5.462555704300482,355.75295588409676,30376.028093295517,all
100,9.946229995418479,258.30268850799575,40049.0268926921,all
101,1.2001084422239239,9.204622250247853,562077.4649074952,all
102,3.8895195327904495,55.38140366496825,1069909.4651309822,all
103,5.685189240804475,92.49301718522959,131487.98841602725,all
104,3.8145605752404617,92.3375023436491,310399.60650976264,all
105,1.1858364207280008,3.368697913429329,439819.73711912334,all
106,-0.2975795858307249,254.85316193710463,227078.38415114532,all
107,-0.07666345517573726,2.48081280002125,434156.70585782686,all
108,1.8198286882663506,13.128910154575678,451530.90320767596,all
110,0.6773099118246825,40.64816451779457,595855.6779561948,all
111,0.6401395255506039,35.9880723946086,154215.2130139907,all
112,-1.346150452344756,54.27272641298795,366252.7258963628,all
113,0.6247521106779703,6.287668905213635,118893.09254785218,all
114,7.345122796881144,152.10098851797574,124240.88031172997,all
115,3.5935996914938135,34.95718022331438,271240.42217968695,all
116,2.3518580269616325,38.52279732289214,212082.04861819273,all
117,2.126001471171109,12.332438187237349,80656.93428017793,all
118,2.5429987886662517,26.268792792324046,93003.82692820275,all
119,8.79727914065372,66.95401814190373,10398.670188705073,all
120,4.560243973401667,35.579482531897874,108380.89975946628,all
121,13.01361760196703,176.78052065671918,7823.453666438211,all
122,1.739585716944565,10.76719234434512,15260.93048479013,all
123,1.6127038145115888,21.392315794563114,29241.675337873658,all
124,2.6443300678076485,2.6400987463931154,184593.86085378358,all
125,1.3693559062376544,62.39645012893712,26302.31323668232,all
126,3.4088944741369867,146.84003576297096,75774.58920154162,all
127,3.032599664258759,18.416857238540413,36778.70275152717,all
129,2.053765145336169,24.26962404377041,330280.033584935,all
130,-0.7206080282029741,19.050449033742627,576146.4080375767,all
131,6.7525822251788314,149.6319114745278,222098.23498615628,all
132,1.785354667605305,18.329675969114383,730389.5651084468,all
133,2.9707469998455354,30.481082096981744,219200.7889466171,all
134,-1.0708009758827728,74.18121265147705,94119.84140628278,all
135,3.11094952678425,175.6728195505875,3282822.977876072,all
136,2.561281381069301,42.930896627599104,119043.29167968156,all
137,4.490596907468285,77.42395233577588,1077088.4596856267,all
138,6.609934482550511,237.08082090267234,836377.7577110757,all
139,-7.718653833014644,239.88781694363013,473597.9502217499,all
140,3.146100247986802,30.658259887814218,138363.09174008973,all
141,1.66297164083462,23.331167946429826,266109.20061835664,all
143,1.8163380831791538,16.350029382012487,752858.307454905,all
144,-0.824648719726286,2.2790027438027862,291783.646569206,all
145,-0.022545610561116293,2.222901321762676,2267485.573094356,all
146,-0.46066517445545946,2.2878679759065603,839965.0719223757,all
147,0.4503839643374235,6.150728487213191,4796046.929757404,all
148,0.05629215079494398,1.2641050273107237,1654924.6079818942,all
149,0.29675472897974936,5.817460972224793,318676.27731966245,all
150,0.8053756748711635,15.203733503194545,353577.4909069377,all
151,0.17730144840154177,8.221604143444301,406868.4924904729,all
152,0.19615059311439495,7.371790755834807,132164.75779320666,all
153,0.6132814973153173,4.436127910711713,1971930.3565938715,all
154,2.3596826334966785,15.66429020201435,318189.8766562425,all
155,4.748291991731638,112.85861703453328,668228.9554326971,all
156,0.015298723794574249,14.028526516273022,322216.4359581104,all
157,0.3757570725295308,7.012023657807054,746719.3545349736,all
158,1.116147613656286,20.58097267839305,438123.0108746276,all
159,0.503807398073688,12.999566732977835,444836.56279362744,all
161,-0.05693113127271654,17.45586156873915,262077.4018264462,all
162,-0.459859139651008,32.263385872531785,4095575.8091036263,all
163,1.2754235772379614,34.176287802552,8586398.889644088,all
164,11.865020890325185,248.44041995018225,36151.70869871595,all
166,0.12528409093059456,3.293071779859006,245907.4172813705,all
167,-1.882080539391974,207.97988624016418,136527.51862587794,all
168,7.4169628291752785,115.40742291720282,128999.22373797631,all
169,4.349533252273834,22.51110228242304,135642.0423483282,all
171,5.406400588559385,132.31181404272334,3661285.49596286,all
172,-1.501674899693053,75.17104226509969,1083156.6793353872,all
173,-0.3305660085237992,116.03830407913452,129273.42445390145,all
174,0.2640836309624811,0.7750732820007371,80776.56962516296,all
175,0.440056968191394,18.69214222012046,100555.69956351221,all
176,1.8324476305194526,33.05491171146246,56527.2689876618,all
177,-0.17482984680988398,37.61788253176565,64024.12680058959,all
178,0.5050937040160817,2.102623938497579,32058.782339906877,all
179,0.09211845580913805,62.19311533007159,343182.31371182395,all
180,1.8881602636053259,85.92902531972753,725087.1863949904,all
181,0.5757999921516908,41.807327871977726,426095.7280033806,all
182,3.340441916225569,81.06297730517718,555625.8881698243,all
183,6.03736796012766,177.93091880287915,311578.49505886826,all
184,-0.02097617562189657,131.26088482886772,538616.7096219823,all
185,0,8,211.32668672239527,all
186,10.900998240181371,255.38962179358438,7435.730324852892,all
187,-8.010701325401154,494.94704648560764,55571.059393296346,all
188,-12.440217466921437,168.70720459913525,160.67814094438978,all
189,0.3881173948718782,0.6078626516346572,6099.656645713775,all
190,15.701377816538804,783.2016566394908,32260.503263525723,all
191,31.522094427151586,1234.0432168505333,165742.12320405524,all
192,49.545864733103016,904.8514725211717,580.7117620858257,all
193,4.666663915680009,19.759065516465835,105821.40174462312,all
194,-0.43733409877330714,377.60372037005646,109877.65157768007,all
195,2.2873682184771886,114.34612778897886,173782.14305001375,all
196,18.49632849263739,553.7262689775039,182427.32569989344,all
197,46.179862462592894,370.503386801885,14856.615370186728,all
198,-5.460937781670846,298.26506550830004,193910.57334169527,all
199,5.1526550195371454,155.855450152871,13139.804366363698,all
200,1.0360706656263046,90.8332867864573,494792.6196783616,all
202,14.675963737877117,1667.4559512039182,243084.1975332458,all
203,17.725102747401145,1035.4124229196627,1636035.3204569768,all
204,27.614381354923367,689.323430696254,83090.68417068315,all
205,-47.2750049170794,6970.131127052832,512017.4911812634,all
206,164.89968290149187,21854.33179962205,448354.8902229416,all
207,-15.615433142410145,10225.593175615339,646356.6433240613,all
208,215.17155752307116,12484.602606361323,773.7001848496857,all
209,24.900189665230965,714.4122110738986,878934.7607522293,all
210,-4.084809406785633,480.0971379777695,4042527.5713488027,all
212,1.5451946323208432,119.48958481763911,1055280.7682092192,all
213,0.18985654034129387,1.0622616110803433,31880912.49698474,all
214,14.797464645336483,1192.5671470476314,235107.05176274118,all
215,23.633333349172542,242,104.79009272462166,all
216,94.47700682165524,20859.692821520373,5919091.084551883,all
218,0.9745434692701638,8.222217688076054,5705444.170413194,all
219,4.292971468683281,12.140294578097713,12548.61358227159,all
220,0,0,419.1603685367269,all
221,16.974379370620102,264.7479112991572,5487.507857562202,all
222,-0.593968964064251,5.429256144273553,155536.4413908788,all
223,1.0152303581374842,15.178072444743112,1725819.4718012079,all
224,-1.6183648673982125,35.675842158291644,3645502.361596807,all
227,-3.3240273231055006,6.693360702366336,2940.235349367745,all
228,-10.982795051890273,122.84885986074228,8679.239415455932,all
231,17.638624119331666,8461.952267945819,40035.92813156895,all
232,-1,NaN,0.8732507349826286,all
237,80.9758260243051,14660.712983756985,2167.4084165323284,all
244,-1.4603255637756272,103.05914362276204,30792.568716515765,all
245,4.307022147741923,23.272748978028744,13331.046284902208,all
247,58.636843729916976,14305.673638593751,25298.948105875224,all
248,10.77737930949229,71.6337699410993,9496.602141975081,all
249,10.252297394447101,69.31196642508256,2090.562344768578,all
250,-1.954647261439371,150.57316448744515,24954.01405305944,all
255,7.606901558736372,919.2796345903781,1443828.4594577658,all
260,-4.154965802167199e-5,2.0775515512545367e-4,2543061.685515785,all
261,1.6981471128504113,5.14760968116434,2646021.444451111,all
262,1.2148308241422092,3.4877326269416242,5346352.974137076,all
263,3.7856475962021863,30.12198309457503,7356176.301463218,all
264,4.023302949931087,40.92095337577877,9123078.729149165,all
266,1.0944127922371893,6.214619077538239,12370113.270638768,all
267,1.699684404807191,5.709750733421168,14999334.24349545,all
269,0.5209241095433222,5.891363993542208,17096223.292498417,all
270,1.372047739588429,5.596664691800464,22248367.91479041,all
272,2.6996018969874913,23.205323878737133,10320336.973856911,all
273,4.233815759246497,16.563859110073498,4599525.336512933,all
274,4.7214886006773416,72.70610036908506,6369647.439830678,all
275,1.6394504226189242,20.061983095859173,30577492.28192354,all
276,1.891761873095101,10.81201076430176,20276638.405868538,all
277,-0.18328631935981457,13.790720690039041,24797284.746692583,all
