stressor,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2,impact_2plus_km2,impact_3plus_km2,range_km2,iucn_sid
dem_nondest_hb,326408.9129358387,26100.59233471294,6458.562711863788,3576.835161641472,512.5982041667407,NA,NA,774225.8806705062,104176764
direct_human,51547.11983182458,10891.183641613872,210.45343392087284,101.2970919496376,0,NA,NA,774225.8806705062,104176764
organic,33745.029561805895,20365.081242633125,10289.51385047329,4664.905622106449,1543.0341119897853,NA,NA,774225.8806705062,104176764
cum_all,570199.5703830621,77373.5113993425,17642.285353141073,7550.12617251331,2045.1533124538807,339138.2894423932,36596.193371041365,774225.8806705062,104176764
cum_climate,0,NA,NA,NA,NA,NA,NA,774225.8806705062,104176764
dem_dest,545001.0461257821,28041.828797993494,1150.9445200753796,2593.5547933106764,633.9800601671858,NA,NA,774225.8806705062,104176764
dem_nondest_hb,326408.9129358387,26100.59233471294,6458.562711863788,3576.835161641472,512.5982041667407,NA,NA,774225.8806705062,104176764
cum_fishing,557628.2522743989,50610.121756876164,7609.5072319391675,4830.823268641615,1040.9149209727289,313781.70678722183,0,774225.8806705062,104176764
direct_human,51547.11983182458,10891.183641613872,210.45343392087284,101.2970919496376,0,NA,NA,774225.8806705062,104176764
organic,33745.029561805895,20365.081242633125,10289.51385047329,4664.905622106449,1543.0341119897853,NA,NA,774225.8806705062,104176764
cum_land-based,67560.79247221282,29737.681786145073,10348.894902420243,2981.2781365689084,1004.2383914811518,17731.35692141765,0,774225.8806705062,104176764
cum_ocean,0,NA,NA,NA,NA,NA,NA,774225.8806705062,104176764
cum_all,0,NA,NA,NA,NA,NA,NA,5108609.578672794,107259870
cum_climate,0,NA,NA,NA,NA,NA,NA,5108609.578672794,107259870
cum_fishing,0,NA,NA,NA,NA,NA,NA,5108609.578672794,107259870
cum_land-based,0,NA,NA,NA,NA,NA,NA,5108609.578672794,107259870
cum_ocean,0,NA,NA,NA,NA,NA,NA,5108609.578672794,107259870
art_fish,232737.04912107717,95465.52082382537,0,31950.499242667818,4268.44978389763,NA,NA,306067.4094137483,107604987
dem_dest,290746.22462637466,11309.470748886104,394.7093511062263,724.7981373926325,0,NA,NA,306067.4094137483,107604987
dem_nondest_hb,251616.73080318156,20185.19158689681,865.3915109403885,0,0,NA,NA,306067.4094137483,107604987
direct_human,20996.441534358266,523.0772198749984,0,0,0,NA,NA,306067.4094137483,107604987
cum_all,299621.9454687153,107954.75337422497,923.0260679122144,26300.566747611596,3644.0754762060737,281236.5237238669,196553.90340643137,306067.4094137483,107604987
cum_climate,0,NA,NA,NA,NA,NA,NA,306067.4094137483,107604987
art_fish,232737.04912107717,95465.52082382537,0,31950.499242667818,4268.44978389763,NA,NA,306067.4094137483,107604987
dem_dest,290746.22462637466,11309.470748886104,394.7093511062263,724.7981373926325,0,NA,NA,306067.4094137483,107604987
dem_nondest_hb,251616.73080318156,20185.19158689681,865.3915109403885,0,0,NA,NA,306067.4094137483,107604987
cum_fishing,299621.9454687153,109822.63676474543,1260.1008620466148,28780.59894183189,4268.44978389763,281236.5237238669,194241.53535805125,306067.4094137483,107604987
direct_human,20996.441534358266,523.0772198749984,0,0,0,NA,NA,306067.4094137483,107604987
cum_land-based,20996.441534358266,523.0772198749984,0,0,0,0,0,306067.4094137483,107604987
cum_ocean,0,NA,NA,NA,NA,NA,NA,306067.4094137483,107604987
art_fish,101764.2786565997,52354.00350110786,0,16257.309624084737,0,NA,NA,173148.1630112992,107605014
dem_dest,108621.04370597732,9850.268723593343,856.6590081172684,1431.2580163375023,165.91764810967194,NA,NA,173148.1630112992,107605014
dem_nondest_hb,67787.83762591377,3674.639254981072,1892.334424876915,0,0,NA,NA,173148.1630112992,107605014
dem_nondest_lb,59765.28280567646,2672.147369102965,1677.514739544482,0,0,NA,NA,173148.1630112992,107605014
cum_all,121097.17748993982,53707.54219760361,3376.8607424447905,7371.983013523441,165.91764810967194,96399.02590311595,65674.57075868982,173148.1630112992,107605014
cum_climate,0,NA,NA,NA,NA,NA,NA,173148.1630112992,107605014
art_fish,101764.2786565997,52354.00350110786,0,16257.309624084737,0,NA,NA,173148.1630112992,107605014
dem_dest,108621.04370597732,9850.268723593343,856.6590081172684,1431.2580163375023,165.91764810967194,NA,NA,173148.1630112992,107605014
dem_nondest_hb,67787.83762591377,3674.639254981072,1892.334424876915,0,0,NA,NA,173148.1630112992,107605014
dem_nondest_lb,59765.28280567646,2672.147369102965,1677.514739544482,0,0,NA,NA,173148.1630112992,107605014
cum_fishing,121097.17748993982,53707.54219760361,3376.8607424447905,7371.983013523441,165.91764810967194,96399.02590311595,65674.57075868982,173148.1630112992,107605014
cum_land-based,0,NA,NA,NA,NA,NA,NA,173148.1630112992,107605014
cum_ocean,0,NA,NA,NA,NA,NA,NA,173148.1630112992,107605014
art_fish,8400764.987658849,3144218.8689904967,185749.17163491438,945418.8351523462,114986.16861724386,NA,NA,200386911.06077814,110847130
dem_dest,9838692.018360978,488535.77793184103,44825.70858998224,563265.0859130743,50201.44038771219,NA,NA,200386911.06077814,110847130
pel_hb,11567367.893601893,891504.3324682603,40982.53196588146,729942.4607001535,19261.292279960006,NA,NA,200386911.06077814,110847130
pel_lb,61926387.2251562,360115.5194025219,15769.162435380364,184981.5842472292,10408.27595535126,NA,NA,200386911.06077814,110847130
cum_all,62969556.87845067,4146666.2189657865,240287.1752955586,1703731.4668503844,161871.8758220294,NA,NA,200386911.06077814,110847130
cum_climate,0,NA,NA,NA,NA,NA,NA,200386911.06077814,110847130
art_fish,8400764.987658849,3144218.8689904967,185749.17163491438,945418.8351523462,114986.16861724386,NA,NA,200386911.06077814,110847130
dem_dest,9838692.018360978,488535.77793184103,44825.70858998224,563265.0859130743,50201.44038771219,NA,NA,200386911.06077814,110847130
pel_hb,11567367.893601893,891504.3324682603,40982.53196588146,729942.4607001535,19261.292279960006,NA,NA,200386911.06077814,110847130
pel_lb,61926387.2251562,360115.5194025219,15769.162435380364,184981.5842472292,10408.27595535126,NA,NA,200386911.06077814,110847130
cum_fishing,62969556.87845067,4146666.2189657865,240287.1752955586,1703731.4668503844,161871.8758220294,NA,NA,200386911.06077814,110847130
cum_land-based,0,NA,NA,NA,NA,NA,NA,200386911.06077814,110847130
cum_ocean,0,NA,NA,NA,NA,NA,NA,200386911.06077814,110847130
dem_nondest_lb,28997.16515422002,5085.812507267767,0,0,0,NA,NA,1718348.811767269,11130
cum_all,28997.16515422002,5085.812507267767,0,0,0,0,0,1718348.811767269,11130
cum_climate,0,NA,NA,NA,NA,NA,NA,1718348.811767269,11130
dem_nondest_lb,28997.16515422002,5085.812507267767,0,0,0,NA,NA,1718348.811767269,11130
cum_fishing,28997.16515422002,5085.812507267767,0,0,0,0,0,1718348.811767269,11130
cum_land-based,0,NA,NA,NA,NA,NA,NA,1718348.811767269,11130
cum_ocean,0,NA,NA,NA,NA,NA,NA,1718348.811767269,11130
art_fish,1004964.931949737,108603.57872631044,0,152463.47191385186,2597.0477919207137,NA,NA,93241651.53373246,11200
dem_dest,3702610.342318212,81081.3341448584,7523.928629404806,238792.1699920013,41461.946637592155,NA,NA,93241651.53373246,11200
pel_hb,3697618.840923387,226116.93507864454,18071.051479467387,252279.52817981964,59530.37834428761,NA,NA,93241651.53373246,11200
pel_lb,9887970.432358202,93955.67027755307,4061.489342288769,74088.34194756202,2509.722716454318,NA,NA,93241651.53373246,11200
cum_all,10495127.721771536,449099.77313176554,24624.798501074103,648538.8969980696,96582.40859052693,NA,NA,93241651.53373246,11200
cum_climate,0,NA,NA,NA,NA,NA,NA,93241651.53373246,11200
art_fish,1004964.931949737,108603.57872631044,0,152463.47191385186,2597.0477919207137,NA,NA,93241651.53373246,11200
dem_dest,3702610.342318212,81081.3341448584,7523.928629404806,238792.1699920013,41461.946637592155,NA,NA,93241651.53373246,11200
pel_hb,3697618.840923387,226116.93507864454,18071.051479467387,252279.52817981964,59530.37834428761,NA,NA,93241651.53373246,11200
pel_lb,9887970.432358202,93955.67027755307,4061.489342288769,74088.34194756202,2509.722716454318,NA,NA,93241651.53373246,11200
cum_fishing,10495127.721771536,449099.77313176554,24624.798501074103,648538.8969980696,96582.40859052693,NA,NA,93241651.53373246,11200
cum_land-based,0,NA,NA,NA,NA,NA,NA,93241651.53373246,11200
cum_ocean,0,NA,NA,NA,NA,NA,NA,93241651.53373246,11200
art_fish,423617.4422024813,62601.601316498796,0,64565.54226464339,534.4294728365265,NA,NA,13678470.844767397,11533
dem_dest,1095116.7217112966,11058.847757341618,572.852496319163,68118.799704758,6615.747841405275,NA,NA,13678470.844767397,11533
dem_nondest_hb,843362.8905701782,24652.74252774256,0,11153.158855220194,0,NA,NA,13678470.844767397,11533
pel_hb,633657.830604548,18765.285831786998,0,2641.583584029941,0,NA,NA,13678470.844767397,11533
cum_all,1490993.6067509227,100899.76038192851,572.852496319163,127942.59026608414,7150.1773142418015,917089.706702239,489354.0137998638,13678470.844767397,11533
cum_climate,0,NA,NA,NA,NA,NA,NA,13678470.844767397,11533
art_fish,423617.4422024813,62601.601316498796,0,64565.54226464339,534.4294728365265,NA,NA,13678470.844767397,11533
dem_dest,1095116.7217112966,11058.847757341618,572.852496319163,68118.799704758,6615.747841405275,NA,NA,13678470.844767397,11533
dem_nondest_hb,843362.8905701782,24652.74252774256,0,11153.158855220194,0,NA,NA,13678470.844767397,11533
pel_hb,633657.830604548,18765.285831786998,0,2641.583584029941,0,NA,NA,13678470.844767397,11533
cum_fishing,1490993.6067509227,100899.76038192851,572.852496319163,127942.59026608414,7150.1773142418015,917089.706702239,489354.0137998638,13678470.844767397,11533
cum_land-based,0,NA,NA,NA,NA,NA,NA,13678470.844767397,11533
cum_ocean,0,NA,NA,NA,NA,NA,NA,13678470.844767397,11533
art_fish,7670453.141859812,3085493.627822289,147437.91377431282,738358.8517239906,104231.21211055906,NA,NA,79556799.8461328,11534
direct_human,934590.5263474601,83022.57062319516,261.97522954820107,10195.202783494406,0,NA,NA,79556799.8461328,11534
light,382168.59454850975,289574.32218726317,145722.84925031028,300.39827094084916,199.10117899121155,NA,NA,79556799.8461328,11534
nutrient,1232587.351725824,434327.86312961526,126659.78497073859,110660.95756686569,21753.549968724994,NA,NA,79556799.8461328,11534
cum_all,8261106.865363372,3389804.0567423925,356134.36916682054,711370.1633348229,97340.39022435878,NA,NA,79556799.8461328,11534
cum_climate,0,NA,NA,NA,NA,NA,NA,79556799.8461328,11534
art_fish,7670453.141859812,3085493.627822289,147437.91377431282,738358.8517239906,104231.21211055906,NA,NA,79556799.8461328,11534
cum_fishing,7670453.141859812,3085493.627822289,147437.91377431282,738358.8517239906,104231.21211055906,0,0,79556799.8461328,11534
direct_human,934590.5263474601,83022.57062319516,261.97522954820107,10195.202783494406,0,NA,NA,79556799.8461328,11534
light,382168.59454850975,289574.32218726317,145722.84925031028,300.39827094084916,199.10117899121155,NA,NA,79556799.8461328,11534
nutrient,1232587.351725824,434327.86312961526,126659.78497073859,110660.95756686569,21753.549968724994,NA,NA,79556799.8461328,11534
cum_land-based,1725374.114789196,642350.1690207473,238795.6630431605,71086.10582917355,13531.020683630304,NA,NA,79556799.8461328,11534
cum_ocean,0,NA,NA,NA,NA,NA,NA,79556799.8461328,11534
cum_all,0,NA,NA,NA,NA,NA,NA,745625.1713568567,116880357
cum_climate,0,NA,NA,NA,NA,NA,NA,745625.1713568567,116880357
cum_fishing,0,NA,NA,NA,NA,NA,NA,745625.1713568567,116880357
cum_land-based,0,NA,NA,NA,NA,NA,NA,745625.1713568567,116880357
cum_ocean,0,NA,NA,NA,NA,NA,NA,745625.1713568567,116880357
dem_dest,633.9800601671858,0,0,0,0,NA,NA,18702.41177493198,117636167
pel_hb,0,NA,NA,NA,NA,NA,NA,18702.41177493198,117636167
shipping,18596.748431570784,9192.710872424193,4332.197077809103,3592.5536742807194,3486.890330919522,NA,NA,18702.41177493198,117636167
cum_all,18596.748431570784,9192.710872424193,4332.197077809103,3592.5536742807194,3486.890330919522,633.9800601671858,0,18702.41177493198,117636167
cum_climate,0,NA,NA,NA,NA,NA,NA,18702.41177493198,117636167
dem_dest,633.9800601671858,0,0,0,0,NA,NA,18702.41177493198,117636167
pel_hb,0,NA,NA,NA,NA,NA,NA,18702.41177493198,117636167
cum_fishing,633.9800601671858,0,0,0,0,0,0,18702.41177493198,117636167
cum_land-based,0,NA,NA,NA,NA,NA,NA,18702.41177493198,117636167
shipping,18596.748431570784,9192.710872424193,4332.197077809103,3592.5536742807194,3486.890330919522,NA,NA,18702.41177493198,117636167
cum_ocean,18596.748431570784,9192.710872424193,4332.197077809103,3592.5536742807194,3486.890330919522,0,0,18702.41177493198,117636167
art_fish,137891.53635254773,74931.0289754097,0,25996.67545916663,0,NA,NA,228079.12953948972,118360372
cum_all,137891.53635254773,74931.0289754097,0,25996.67545916663,0,0,0,228079.12953948972,118360372
cum_climate,0,NA,NA,NA,NA,NA,NA,228079.12953948972,118360372
art_fish,137891.53635254773,74931.0289754097,0,25996.67545916663,0,NA,NA,228079.12953948972,118360372
cum_fishing,137891.53635254773,74931.0289754097,0,25996.67545916663,0,0,0,228079.12953948972,118360372
cum_land-based,0,NA,NA,NA,NA,NA,NA,228079.12953948972,118360372
cum_ocean,0,NA,NA,NA,NA,NA,NA,228079.12953948972,118360372
cum_all,0,NA,NA,NA,NA,NA,NA,146252.03926616893,12137
cum_climate,0,NA,NA,NA,NA,NA,NA,146252.03926616893,12137
cum_fishing,0,NA,NA,NA,NA,NA,NA,146252.03926616893,12137
cum_land-based,0,NA,NA,NA,NA,NA,NA,146252.03926616893,12137
cum_ocean,0,NA,NA,NA,NA,NA,NA,146252.03926616893,12137
dem_dest,62854.844058772134,2011.0965193237796,85.57857301236417,5356.520227043036,0,NA,NA,168935.60126774883,12303
dem_nondest_hb,24584.62899501558,0,0,3174.2665648435413,0,NA,NA,168935.60126774883,12303
direct_human,18023.02268559911,1148.3247636389453,0,0,0,NA,NA,168935.60126774883,12303
pel_hb,134380.19499238892,0,0,83848.6658490932,29109.81447885941,NA,NA,168935.60126774883,12303
cum_all,138133.42682513042,2704.4576314379174,85.57857301236417,79843.93779089978,25250.04604877432,75242.77948573195,23718.364234422683,168935.60126774883,12303
cum_climate,0,NA,NA,NA,NA,NA,NA,168935.60126774883,12303
dem_dest,62854.844058772134,2011.0965193237796,85.57857301236417,5356.520227043036,0,NA,NA,168935.60126774883,12303
dem_nondest_hb,24584.62899501558,0,0,3174.2665648435413,0,NA,NA,168935.60126774883,12303
pel_hb,134380.19499238892,0,0,83848.6658490932,29109.81447885941,NA,NA,168935.60126774883,12303
cum_fishing,136586.0264487394,2011.0965193237796,85.57857301236417,84906.17252605966,28660.963578051185,71290.44650942564,13943.195088011593,168935.60126774883,12303
direct_human,18023.02268559911,1148.3247636389453,0,0,0,NA,NA,168935.60126774883,12303
cum_land-based,18023.02268559911,1148.3247636389453,0,0,0,0,0,168935.60126774883,12303
cum_ocean,0,NA,NA,NA,NA,NA,NA,168935.60126774883,12303
direct_human,3279.05664999085,228.79170486628084,0,15.718513623313944,0,NA,NA,12364.357691164,12305
nutrient,3273.8171361339155,13.972011759722058,13.972011759722058,729.1643970703517,593.8105258659516,NA,NA,12364.357691164,12305
cum_all,6042.022085297716,228.79170486628084,0,585.9512705303945,454.0904032499915,510.85170082704906,0,12364.357691164,12305
cum_climate,0,NA,NA,NA,NA,NA,NA,12364.357691164,12305
cum_fishing,0,NA,NA,NA,NA,NA,NA,12364.357691164,12305
direct_human,3279.05664999085,228.79170486628084,0,15.718513623313944,0,NA,NA,12364.357691164,12305
nutrient,3273.8171361339155,13.972011759722058,13.972011759722058,729.1643970703517,593.8105258659516,NA,NA,12364.357691164,12305
cum_land-based,6042.022085297716,228.79170486628084,0,585.9512705303945,454.0904032499915,510.85170082704906,0,12364.357691164,12305
cum_ocean,0,NA,NA,NA,NA,NA,NA,12364.357691164,12305
dem_nondest_hb,76121.26960526517,4174.138669880363,738.7701534822475,1899.3204275093563,870.6310163343509,NA,NA,105710.49866077445,12419
direct_human,80077.09556994723,6418.3931390855505,0,2013.7162683797144,17.465015093279202,NA,NA,105710.49866077445,12419
nutrient,67461.24170273144,17078.165317526982,5690.102017155033,12362.611126418555,1563.9921217568358,NA,NA,105710.49866077445,12419
organic,44820.46895646281,14224.381780589816,6119.741384769292,11632.573501935598,4374.986360280612,NA,NA,105710.49866077445,12419
pel_hb,91084.42150745349,7103.021743751456,2087.942598664843,599.050031555134,53.26829778614006,NA,NA,105710.49866077445,12419
shipping,76906.32203057874,58474.61802728234,7280.291663323107,4325.211070551549,496.8796978255195,NA,NA,105710.49866077445,12419
cum_all,103372.80635928508,44625.734071394836,13937.082305804885,4359.267851380818,879.3635292933566,NA,NA,105710.49866077445,12419
cum_climate,0,NA,NA,NA,NA,NA,NA,105710.49866077445,12419
dem_nondest_hb,76121.26960526517,4174.138669880363,738.7701534822475,1899.3204275093563,870.6310163343509,NA,NA,105710.49866077445,12419
pel_hb,91084.42150745349,7103.021743751456,2087.942598664843,599.050031555134,53.26829778614006,NA,NA,105710.49866077445,12419
cum_fishing,95881.18799221523,10531.404263027902,2541.1597503925987,2369.1293482205215,923.8993141204909,71324.50312050343,0,105710.49866077445,12419
direct_human,80077.09556994723,6418.3931390855505,0,2013.7162683797144,17.465015093279202,NA,NA,105710.49866077445,12419
nutrient,67461.24170273144,17078.165317526982,5690.102017155033,12362.611126418555,1563.9921217568358,NA,NA,105710.49866077445,12419
organic,44820.46895646281,14224.381780589816,6119.741384769292,11632.573501935598,4374.986360280612,NA,NA,105710.49866077445,12419
cum_land-based,82696.8478810759,18661.368961653054,8277.544057288964,7836.552415457339,1180.6350402428627,NA,NA,105710.49866077445,12419
shipping,76906.32203057874,58474.61802728234,7280.291663323107,4325.211070551549,496.8796978255195,NA,NA,105710.49866077445,12419
cum_ocean,76906.32203057874,58474.61802728234,7280.291663323107,4325.211070551549,496.8796978255195,0,0,105710.49866077445,12419
direct_human,8157.9087062027165,2252.9869908239793,0,23.577770533377574,0,NA,NA,8632.957122860806,12421
nutrient,7359.7575009703305,1881.8554163523434,910.8005524069049,874.1240216360411,445.35789491609864,NA,NA,8632.957122860806,12421
cum_all,8388.44690732341,2946.34810313493,849.6729972186679,0,0,7129.2192998496375,0,8632.957122860806,12421
cum_climate,0,NA,NA,NA,NA,NA,NA,8632.957122860806,12421
cum_fishing,0,NA,NA,NA,NA,NA,NA,8632.957122860806,12421
direct_human,8157.9087062027165,2252.9869908239793,0,23.577770533377574,0,NA,NA,8632.957122860806,12421
nutrient,7359.7575009703305,1881.8554163523434,910.8005524069049,874.1240216360411,445.35789491609864,NA,NA,8632.957122860806,12421
cum_land-based,8388.44690732341,2946.34810313493,849.6729972186679,0,0,7129.2192998496375,0,8632.957122860806,12421
cum_ocean,0,NA,NA,NA,NA,NA,NA,8632.957122860806,12421
dem_nondest_hb,15610.230743356784,315.243531959454,233.15795913163393,799.8977016836118,154.56538333934495,NA,NA,21878.424772164013,12427
direct_human,21138.781364600956,2417.158123391534,0,18.3382661234818,0,NA,NA,21878.424772164013,12427
nutrient,19562.563743575913,8517.688013050232,2839.811498509238,641.8393204230758,113.52260076329455,NA,NA,21878.424772164013,12427
cum_all,21773.634680521867,8796.255001741178,2436.3696453671446,407.8081099660193,49.77529238604312,21045.343542747876,13492.597628263911,21878.424772164013,12427
cum_climate,0,NA,NA,NA,NA,NA,NA,21878.424772164013,12427
dem_nondest_hb,15610.230743356784,315.243531959454,233.15795913163393,799.8977016836118,154.56538333934495,NA,NA,21878.424772164013,12427
cum_fishing,15610.230743356784,315.243531959454,233.15795913163393,799.8977016836118,154.56538333934495,0,0,21878.424772164013,12427
direct_human,21138.781364600956,2417.158123391534,0,18.3382661234818,0,NA,NA,21878.424772164013,12427
nutrient,19562.563743575913,8517.688013050232,2839.811498509238,641.8393204230758,113.52260076329455,NA,NA,21878.424772164013,12427
cum_land-based,21703.774619951935,8736.00069502457,2282.6775073504164,132.7341203771454,0,18997.570488224934,0,21878.424772164013,12427
cum_ocean,0,NA,NA,NA,NA,NA,NA,21878.424772164013,12427
art_fish,1328761.078718785,242501.7392559131,74473.445548948,200539.42002107928,16429.340022910987,NA,NA,18005696.506320555,126710128
dem_dest,1609619.4847735374,73970.45311457646,2590.935034906109,35134.371559396546,1314.2424117486173,NA,NA,18005696.506320555,126710128
pel_hb,769783.6539800143,63995.3095505432,24727.8421017758,63533.3598970748,3791.6548564209443,NA,NA,18005696.506320555,126710128
pel_lb,5171945.583689137,28118.674849682287,48.902043520786975,106745.30110715968,1086.3239658834784,NA,NA,18005696.506320555,126710128
cum_all,5646094.5551961055,326813.22801285074,99355.85303760579,330080.93247473,21006.92057427456,NA,NA,18005696.506320555,126710128
cum_climate,0,NA,NA,NA,NA,NA,NA,18005696.506320555,126710128
art_fish,1328761.078718785,242501.7392559131,74473.445548948,200539.42002107928,16429.340022910987,NA,NA,18005696.506320555,126710128
dem_dest,1609619.4847735374,73970.45311457646,2590.935034906109,35134.371559396546,1314.2424117486173,NA,NA,18005696.506320555,126710128
pel_hb,769783.6539800143,63995.3095505432,24727.8421017758,63533.3598970748,3791.6548564209443,NA,NA,18005696.506320555,126710128
pel_lb,5171945.583689137,28118.674849682287,48.902043520786975,106745.30110715968,1086.3239658834784,NA,NA,18005696.506320555,126710128
cum_fishing,5646094.5551961055,326813.22801285074,99355.85303760579,330080.93247473,21006.92057427456,NA,NA,18005696.506320555,126710128
cum_land-based,0,NA,NA,NA,NA,NA,NA,18005696.506320555,126710128
cum_ocean,0,NA,NA,NA,NA,NA,NA,18005696.506320555,126710128
art_fish,217.43944058798712,0,0,0,0,NA,NA,217.43944058798712,130391495
cum_all,217.43944058798712,0,0,0,0,0,0,217.43944058798712,130391495
cum_climate,0,NA,NA,NA,NA,NA,NA,217.43944058798712,130391495
art_fish,217.43944058798712,0,0,0,0,NA,NA,217.43944058798712,130391495
cum_fishing,217.43944058798712,0,0,0,0,0,0,217.43944058798712,130391495
cum_land-based,0,NA,NA,NA,NA,NA,NA,217.43944058798712,130391495
cum_ocean,0,NA,NA,NA,NA,NA,NA,217.43944058798712,130391495
art_fish,80650.82150426925,482.90767504425185,0,0,0,NA,NA,590150.730673396,130393378
dem_dest,429624.5343261819,26156.48036285775,2590.935034906109,9710.548580804018,0,NA,NA,590150.730673396,130393378
dem_nondest_hb,8631.21061843864,0,0,0,0,NA,NA,590150.730673396,130393378
cum_all,444406.0501418199,26639.388037902,2590.935034906109,9710.548580804018,0,72170.68325520847,2329.8330518614043,590150.730673396,130393378
cum_climate,0,NA,NA,NA,NA,NA,NA,590150.730673396,130393378
art_fish,80650.82150426925,482.90767504425185,0,0,0,NA,NA,590150.730673396,130393378
dem_dest,429624.5343261819,26156.48036285775,2590.935034906109,9710.548580804018,0,NA,NA,590150.730673396,130393378
dem_nondest_hb,8631.21061843864,0,0,0,0,NA,NA,590150.730673396,130393378
cum_fishing,444406.0501418199,26639.388037902,2590.935034906109,9710.548580804018,0,72170.68325520847,2329.8330518614043,590150.730673396,130393378
cum_land-based,0,NA,NA,NA,NA,NA,NA,590150.730673396,130393378
cum_ocean,0,NA,NA,NA,NA,NA,NA,590150.730673396,130393378
direct_human,170758.0757992487,3635.3429519303027,0,1280.1856325922615,0,NA,NA,110124639.2134301,132438298
cum_all,170758.0757992487,3635.3429519303027,0,1280.1856325922615,0,0,0,110124639.2134301,132438298
cum_climate,0,NA,NA,NA,NA,NA,NA,110124639.2134301,132438298
cum_fishing,0,NA,NA,NA,NA,NA,NA,110124639.2134301,132438298
direct_human,170758.0757992487,3635.3429519303027,0,1280.1856325922615,0,NA,NA,110124639.2134301,132438298
cum_land-based,170758.0757992487,3635.3429519303027,0,1280.1856325922615,0,0,0,110124639.2134301,132438298
cum_ocean,0,NA,NA,NA,NA,NA,NA,110124639.2134301,132438298
cum_all,0,NA,NA,NA,NA,NA,NA,6038773.595693504,132441735
cum_climate,0,NA,NA,NA,NA,NA,NA,6038773.595693504,132441735
cum_fishing,0,NA,NA,NA,NA,NA,NA,6038773.595693504,132441735
cum_land-based,0,NA,NA,NA,NA,NA,NA,6038773.595693504,132441735
cum_ocean,0,NA,NA,NA,NA,NA,NA,6038773.595693504,132441735
cum_all,0,NA,NA,NA,NA,NA,NA,4245338.316556369,132450926
cum_climate,0,NA,NA,NA,NA,NA,NA,4245338.316556369,132450926
cum_fishing,0,NA,NA,NA,NA,NA,NA,4245338.316556369,132450926
cum_land-based,0,NA,NA,NA,NA,NA,NA,4245338.316556369,132450926
cum_ocean,0,NA,NA,NA,NA,NA,NA,4245338.316556369,132450926
light,2786.543227883335,912.5470614541827,71.60656597616166,0,0,NA,NA,12533851.28332447,132467692
cum_all,2786.543227883335,912.5470614541827,71.60656597616166,0,0,0,0,12533851.28332447,132467692
cum_climate,0,NA,NA,NA,NA,NA,NA,12533851.28332447,132467692
cum_fishing,0,NA,NA,NA,NA,NA,NA,12533851.28332447,132467692
light,2786.543227883335,912.5470614541827,71.60656597616166,0,0,NA,NA,12533851.28332447,132467692
cum_land-based,2786.543227883335,912.5470614541827,71.60656597616166,0,0,0,0,12533851.28332447,132467692
cum_ocean,0,NA,NA,NA,NA,NA,NA,12533851.28332447,132467692
cum_all,0,NA,NA,NA,NA,NA,NA,126311.35784964084,132468585
cum_climate,0,NA,NA,NA,NA,NA,NA,126311.35784964084,132468585
cum_fishing,0,NA,NA,NA,NA,NA,NA,126311.35784964084,132468585
cum_land-based,0,NA,NA,NA,NA,NA,NA,126311.35784964084,132468585
cum_ocean,0,NA,NA,NA,NA,NA,NA,126311.35784964084,132468585
art_fish,618821.3000381683,161195.97968328412,68661.96166408213,114375.7663059606,10337.542631155076,NA,NA,1107354.45821623,132722
dem_dest,541676.5803973238,38142.720459991724,1088.070452592445,9491.362640911011,0,NA,NA,1107354.45821623,132722
dem_nondest_hb,332034.39438630413,11654.404801308261,192.98842197660667,17028.390046593588,1567.4851321756723,NA,NA,1107354.45821623,132722
dem_nondest_lb,291657.8985204443,14366.721701661854,103.0435912546564,8103.7671481361485,2947.2213434388073,NA,NA,1107354.45821623,132722
cum_all,874774.5941995021,194833.5994142326,69520.3671652064,131425.987609612,14794.614554127622,NA,NA,1107354.45821623,132722
cum_climate,0,NA,NA,NA,NA,NA,NA,1107354.45821623,132722
art_fish,618821.3000381683,161195.97968328412,68661.96166408213,114375.7663059606,10337.542631155076,NA,NA,1107354.45821623,132722
dem_dest,541676.5803973238,38142.720459991724,1088.070452592445,9491.362640911011,0,NA,NA,1107354.45821623,132722
dem_nondest_hb,332034.39438630413,11654.404801308261,192.98842197660667,17028.390046593588,1567.4851321756723,NA,NA,1107354.45821623,132722
dem_nondest_lb,291657.8985204443,14366.721701661854,103.0435912546564,8103.7671481361485,2947.2213434388073,NA,NA,1107354.45821623,132722
cum_fishing,874774.5941995021,194833.5994142326,69520.3671652064,131425.987609612,14794.614554127622,NA,NA,1107354.45821623,132722
cum_land-based,0,NA,NA,NA,NA,NA,NA,1107354.45821623,132722
cum_ocean,0,NA,NA,NA,NA,NA,NA,1107354.45821623,132722
art_fish,553114.419113779,36293.17531256758,0,127997.6051534142,8079.316145269833,NA,NA,1670735.6866849898,132724
dem_nondest_hb,291212.5405997457,706.4598757958569,0,3402.1850107086802,0,NA,NA,1670735.6866849898,132724
dem_nondest_lb,32376.645642473322,5085.812507267767,0,0,0,NA,NA,1670735.6866849898,132724
nutrient,196620.27062820367,55878.44367415173,16249.450355169061,5561.734178793918,1181.508294520485,NA,NA,1670735.6866849898,132724
cum_all,785976.3431794103,83694.97373784309,12447.316493470964,126701.70098279377,7458.434836188315,NA,NA,1670735.6866849898,132724
cum_climate,0,NA,NA,NA,NA,NA,NA,1670735.6866849898,132724
