eez,impact_mean,impact_var,a_km2,impact
255,13.634612419238369,1607.306884055618,1443828.4594577658,climate
260,0.11184858891590006,0.18503305115593946,2543061.685515785,climate
261,2.1975481191598116,2.723424983430053,2646021.444451111,climate
262,3.4132382348837114,2.0541903162380755,5346352.974137076,climate
263,2.0634165960441835,0.8351753562395811,7356176.301463218,climate
264,2.825934376483941,0.6000009133111918,9123078.729149165,climate
266,3.1100016229467586,2.3486827367265772,12370113.270638768,climate
267,2.6769798667173874,4.746691677508385,14999334.24349545,climate
269,2.4624812267072107,2.8046644791520103,17096223.292498417,climate
270,3.135927063989982,3.5329685308640615,22248367.91479041,climate
272,5.776998468301806,2.855025066523264,10320336.973856911,climate
273,4.036518875871047,13.777554489709065,4599525.336512933,climate
274,3.415548800369069,4.074496585997001,6369647.439830678,climate
275,1.3700628226659202,5.674049534288587,30577492.28192354,climate
276,4.906386841298314,5.5891572785852794,20276638.405868538,climate
277,1.7823806967158393,4.339285634636834,24797284.746692583,climate
1,4.6027661465665854,5.615608636986883,470276.10427541216,all
2,4.688863445050158,13.90643211388796,330244.23029043333,all
3,8.304772013353285,10.3578673736305,432762.99763008044,all
4,2.5678496689752475,5.8172884673639675,475427.4105727474,all
5,16.891060795458962,1502.1509311874138,1371891.8073793594,all
6,14.790467479812387,1167.4263892361819,621635.7873125,all
7,19.29599101378962,2859.8543667465997,1607790.0243401737,all
8,8.451411583480468,299.9514877726256,608156.2883439019,all
9,8.90194422253725,410.1355660224429,3010915.3920788644,all
10,5.123587849903347,68.36328382445795,309784.8379646826,all
11,10.182347935545994,521.4771357059145,2003934.1241497751,all
12,12.11989682594735,36.87439826406518,409538.02010746935,all
13,10.869249869266218,119.38272219327183,976310.0811383444,all
14,38.32283523350487,3189.3525223961055,342182.4415944863,all
15,83.73788611595613,16737.428849018706,1830947.5125717814,all
16,40.23828900919164,4197.844546940943,6958627.1410884755,all
17,44.82399929559904,4755.623688596116,2405997.990851046,all
18,17.843321528275517,1870.0017451078243,1289276.1716676492,all
19,7.25285861539331,197.39441634662623,747968.9763842642,all
20,27.328589889707846,86.21326731599699,325237.0103425239,all
21,15.200393024367953,93.17981861776224,116131.00037764767,all
24,117.75503944500316,632.2766731365612,47826.19822795977,all
25,128.72320176942858,6316.332374740332,307069.9013025786,all
26,18.335100698862703,1660.1272355779643,664068.7887733956,all
28,11.631567551568708,777.2355359909502,165274.9340384028,all
29,30.432432918091006,949.194068229397,63653.86848826811,all
30,10.579169233725432,762.6537478553417,43846.794489988955,all
31,11.797822926863393,1112.5856267392828,1340756.0511784144,all
32,5.884829777227257,134.54897272480216,316556.89769896655,all
33,10.315847325811184,719.7724163390548,62757.913199536786,all
34,5.470048724562912,3.5673513363119596,122886.46832907284,all
35,3.6391362448599613,33.97923203776755,125915.77525636103,all
36,2.9117586596870457,15.99050729600261,271867.41621694993,all
37,6.071518291027284,268.94071052880344,1280387.352064579,all
38,10.003452072285402,947.7727438327493,642950.9653507594,all
39,12.217552127060246,780.3230235611737,922100.4196812327,all
40,17.745476942958273,1669.7156295498273,533876.7044826233,all
41,29.466010376773376,2821.393609172793,574461.9073133098,all
42,24.840513184390474,2849.9385637151267,1204658.171930188,all
43,20.9000638049173,2279.2934733139527,113143.6094567071,all
44,12.145024065201227,831.1891046239318,782341.0000201372,all
45,121.15495779165373,3475.552097356744,79241.39476781989,all
46,78.97326156927474,3460.0869867668052,6978.146907149391,all
47,28.036640325841837,2552.1547652826944,549161.2127544791,all
48,27.61444128594962,531.4496224213862,538811.4445574345,all
49,67.2252220619572,5003.5669964597755,67146.87158407478,all
50,84.55343567191332,5195.430613289442,220612.8354084064,all
51,76.31431807807655,255.49141794897122,11817.702683632866,all
52,82.17437440083886,89.98973139308399,7269.81267851454,all
53,28.776911611638546,982.8379824724442,222582.8891656227,all
54,77.95942293027086,163.9729133646687,53629.82290118264,all
55,10.059676905467299,33.72569854951234,956835.715671176,all
56,10.687960703029471,44.93812808428336,800403.3189574188,all
57,13.173322286278198,50.30407755467178,455325.17781000386,all
58,21.12155168162796,154.08505385561287,449816.71195999417,all
59,24.474339444322105,19.267418908063313,3437.1150296768797,all
60,41.64591980539731,51.70586409902215,420.90687413977173,all
61,45.2077827254864,114.71648216673515,99719.1253557578,all
62,36.234505280812215,183.4819575400559,274777.96100855886,all
63,14.682483780663468,163.6495118453452,252913.50822788282,all
64,28.497982259518544,375.9147815262773,156380.00167969576,all
65,22.39578050681924,556.6592324589944,20668.09925731595,all
66,21.715289135950293,393.9026228252258,160129.7404779088,all
67,13.28384815372784,220.5417233383541,357310.63797690766,all
68,17.21775488359424,128.04754653093883,54928.34677923298,all
69,4.084137958623016,0.19925389597519727,29302.802892077827,all
70,4.540133066456159,0.3902045637054544,36181.399209337986,all
71,0.5419436218918315,0.924387616263217,35077.6102501091,all
72,1.0580758274285615,1.002455875398328,29220.717319840445,all
73,5.759362470060291,24.881688072562664,7668814.0500031235,all
74,0.6040597470676462,0.623256339530578,22800.57765015656,all
75,1.184859753841334,1.444305506672011,132677.3559912722,all
76,8.849601607646024,178.1063696435508,255982.11142171288,all
77,19.519091844046734,133.8686846782321,10436.219964995365,all
78,18.134719253647106,156.06796939485017,19238.587742940446,all
79,15.38959289870483,225.54123289251086,27701.260966673646,all
80,15.577151085661928,132.23106262461627,493026.0333702453,all
81,10.726524737661954,58.7486828403819,98279.13483994301,all
82,23.9933093299598,133.83947357073004,11398.542307125199,all
84,27.218154172588648,160.58832164610914,127890.19524225696,all
85,4.3832640534018035,18.91225373879566,444314.35883383604,all
86,2.5920868040132246,6.580478015834431,447550.62619722233,all
88,6.796564318816524,2.427646098905204,756548.6652133735,all
89,4.4332563026743514,8.144204319091877,1446146.0670200028,all
90,4.9170849730358555,6.618566652386839,473534.20289585623,all
91,4.8804587479932255,6.3274426620270265,575481.8642266805,all
92,4.725456208027086,3.8886958660673416,509323.512528336,all
93,5.077656697440822,2.564376934125898,567116.1218169155,all
94,4.860398238742078,1.142406028876847,416219.26175783615,all
95,6.719858495298295,21.23707584835077,548163.9603456538,all
96,19.62268404039131,367.5462471627867,160642.33867203808,all
97,12.96463802572785,228.01132811154145,249308.72902884654,all
98,20.759246723225974,255.52848579769227,15472.257173283844,all
99,15.85212017109762,334.45432638337763,30376.028093295517,all
100,21.249654764970785,485.4140464012975,40049.0268926921,all
101,6.260026111453878,33.73790113311941,562077.4649074952,all
102,10.622065623286224,100.01518841895232,1069909.4651309822,all
103,9.51499715255578,85.62875953518156,131487.98841602725,all
104,9.960221651565995,121.46977090172162,310399.60650976264,all
105,3.109596856054391,3.7219642752198197,439819.73711912334,all
106,27.772431980567045,162.99679795342507,227078.38415114532,all
107,7.360267619766396,16.684444460088766,434156.70585782686,all
108,5.480444582795231,6.312932552057221,451530.90320767596,all
110,7.1801789521950345,37.005250044095256,595855.6779561948,all
111,6.115936859461371,35.20667206855759,154215.2130139907,all
112,8.161533700285016,89.14038953357496,366252.7258963628,all
113,4.095078956109066,1.8635719204265282,118893.09254785218,all
114,11.233781305872863,171.81185924555257,124240.88031172997,all
115,8.055791294704013,105.92492984695777,271240.42217968695,all
116,7.808586386458028,49.58360921941847,212082.04861819273,all
117,6.121580563642167,53.36321102105324,80656.93428017793,all
118,6.680803984354432,55.51965043214435,93003.82692820275,all
119,12.995157316652787,153.26134201389846,10398.670188705073,all
120,7.998772613793258,76.28392396564301,108380.89975946628,all
121,11.037615817891156,137.48980775327388,7823.453666438211,all
122,15.856622420909924,136.55834573901768,15260.93048479013,all
123,11.481335486276846,66.09788291985758,29241.675337873658,all
124,5.902712402664358,20.281607436872505,184593.86085378358,all
125,10.551239487492747,96.98137955852184,26302.31323668232,all
126,12.346870569222592,180.1114065808957,75774.58920154162,all
127,6.604925961999792,30.000445109923586,36778.70275152717,all
129,11.19492763154395,212.8331591201085,330280.033584935,all
130,6.343406004524461,83.23071952422009,576146.4080375767,all
131,14.99603279027697,217.40964495579013,222098.23498615628,all
132,6.69109667739409,52.52554831389196,730389.5651084468,all
133,12.114646952067986,205.27178437881764,219200.7889466171,all
134,11.010873901378462,145.85057878245303,94119.84140628278,all
135,14.572541401820763,264.98477043667066,3282822.977876072,all
136,7.752644473535717,96.9638038102464,119043.29167968156,all
137,14.584079765141766,106.33919979219854,1077088.4596856267,all
138,14.312195800111121,290.5505450575442,836377.7577110757,all
139,18.59524086384782,374.0189328786387,473597.9502217499,all
140,9.513053866012548,60.78054598703988,138363.09174008973,all
141,11.802685839842562,19.96856530172502,266109.20061835664,all
143,10.563237923189732,19.621614427990945,752858.307454905,all
144,5.245848733784232,3.2769048616737875,291783.646569206,all
145,5.336676419588711,14.09076739125854,2267485.573094356,all
146,3.459656389371037,17.196145722780937,839965.0719223757,all
147,4.230948171592742,33.726750545754854,4796046.929757404,all
148,2.4285512010125476,16.540686823029443,1654924.6079818942,all
149,2.727118277150465,17.355084480371048,318676.27731966245,all
150,4.830145699183683,23.474899386538144,353577.4909069377,all
151,9.219854167597717,75.23120508030549,406868.4924904729,all
152,11.794200569846373,479.0437534438554,132164.75779320666,all
153,6.676940863254262,25.11817895995864,1971930.3565938715,all
154,8.396135109039053,15.671771673754805,318189.8766562425,all
155,9.562278386616294,127.41888281024424,668228.9554326971,all
156,5.800091242367975,31.256620779935233,322216.4359581104,all
157,2.4648535519556964,35.48341658176965,746719.3545349736,all
158,2.7258011687279655,22.832944312351028,438123.0108746276,all
159,5.588325942291661,37.60066816761097,444836.56279362744,all
161,6.7625470532134955,59.437346732598435,262077.4018264462,all
162,8.51785822157582,82.89137178041729,4095575.8091036263,all
163,11.27048670848336,118.16344623239938,8586398.889644088,all
164,21.467056377436464,266.12610377352974,36151.70869871595,all
166,7.613145124722203,82.73658973260521,245907.4172813705,all
167,14.591789045955993,208.01518926808612,136527.51862587794,all
168,12.698194144754758,164.4594629361625,128999.22373797631,all
169,7.265353334788744,48.49361017181048,135642.0423483282,all
171,14.299712659937093,271.42427650734527,3661285.49596286,all
172,23.352474887650764,172.24664165535438,1083156.6793353872,all
173,25.504900798512896,347.0214536491551,129273.42445390145,all
174,3.306717404740126,0.8366588663832794,80776.56962516296,all
175,15.765646849210386,29.642526956842964,100555.69956351221,all
176,16.547529297141182,36.83487465526384,56527.2689876618,all
177,22.085391750577152,12.988853248842927,64024.12680058959,all
178,5.026812305176249,1.0672910428459144,32058.782339906877,all
179,26.632510080855617,216.13535764936066,343182.31371182395,all
180,24.347942367750143,94.95051599511098,725087.1863949904,all
181,21.239846813090868,153.8576931416693,426095.7280033806,all
182,21.870525702238012,244.64660460526258,555625.8881698243,all
183,17.792257913808243,250.54875068155255,311578.49505886826,all
184,23.238614126159113,238.77132338546636,538616.7096219823,all
185,31.333333333333332,213.55555555555551,211.32668672239527,all
186,25.434096700342963,161.77634924678736,7435.730324852892,all
187,36.90457857328776,104.1905203361386,55571.059393296346,all
188,28.61413058383994,598.0066527316405,160.67814094438978,all
189,4.308088761441307,0.31581045551861703,6099.656645713775,all
190,70.7626614143087,192.7032272170008,32260.503263525723,all
191,61.29188246843629,719.6131327718685,165742.12320405524,all
192,60.636090311690715,1323.284957174372,580.7117620858257,all
193,25.020421242847885,513.7531841385818,105821.40174462312,all
194,29.238941080177046,488.28517958423686,109877.65157768007,all
195,15.477940365492328,268.08525095312933,173782.14305001375,all
196,24.483657721867623,564.1419844805274,182427.32569989344,all
197,54.14077470791106,285.94362713002755,14856.615370186728,all
198,13.605623505928857,321.8006451821163,193910.57334169527,all
199,20.767816409193614,352.78875047980637,13139.804366363698,all
200,17.4736255983205,233.00161290589463,494792.6196783616,all
202,24.424358246399077,2753.4313900148973,243084.1975332458,all
203,26.776018144828143,1301.6578713837253,1636035.3204569768,all
204,41.462874804838805,556.3669366057529,83090.68417068315,all
205,81.71322879832375,7671.910193555982,512017.4911812634,all
206,266.27715388866034,14029.742467256678,448354.8902229416,all
207,123.52813058960989,10829.090328425522,646356.6433240613,all
208,306.86343104767184,24502.902848431248,773.7001848496857,all
209,53.298785869825714,588.2788178575885,878934.7607522293,all
210,25.747966246217512,724.3068755179684,4042527.5713488027,all
212,6.640088569105583,440.23029471319046,1055280.7682092192,all
213,1.5769906249249084,4.127668027660749,31880912.49698474,all
214,27.064089719343922,1775.2349302920163,235107.05176274118,all
215,162.61111122870525,13338.88888888889,104.79009272462166,all
216,118.25463885970719,22406.487676183235,5919091.084551883,all
218,5.603287830747237,36.05877361284548,5705444.170413194,all
219,13.72289492104824,12.447113141688352,12548.61358227159,all
220,9.949999973705658,47.99833327170449,419.1603685367269,all
221,26.60189900074248,197.39690145893084,5487.507857562202,all
222,4.973761826195911,16.03001627872423,155536.4413908788,all
223,8.74063172764171,45.204120107833646,1725819.4718012079,all
224,5.990773961928734,66.4404918545107,3645502.361596807,all
227,35.14404512752803,16.620588784223187,2940.235349367745,all
228,35.23302143043766,0.25758742040099614,8679.239415455932,all
231,54.99878591971929,11972.57302023151,40035.92813156895,all
232,5,NaN,0.8732507349826286,all
237,83.98321253907552,14870.469289299785,2167.4084165323284,all
244,9.014765662339203,114.35990789960155,30792.568716515765,all
245,5.106969743396045,16.292768177155835,13331.046284902208,all
247,144.29858598236706,27774.08918176526,25298.948105875224,all
248,16.641011492757578,66.03250151356482,9496.602141975081,all
249,11.566416025860246,61.7941855189326,2090.562344768578,all
250,9.53407288769024,189.40041646800606,24954.01405305944,all
255,32.72254623640606,2020.2449294143364,1443828.4594577658,all
260,0.12183470011557408,0.19266711899435351,2543061.685515785,all
261,6.464087000505817,11.111775888352406,2646021.444451111,all
262,6.415537893877839,3.5865587091071185,5346352.974137076,all
263,8.078197043910427,16.1349054964019,7356176.301463218,all
264,10.962983982117418,56.780566843308925,9123078.729149165,all
266,4.8138480067651255,7.983865025201339,12370113.270638768,all
267,4.33995284857536,7.5257217520036725,14999334.24349545,all
269,4.551192116968172,11.910685345681069,17096223.292498417,all
270,4.98454906542426,7.6852541008155155,22248367.91479041,all
272,15.76979229759754,29.90104687654213,10320336.973856911,all
273,7.95942262041504,10.851146340234838,4599525.336512933,all
274,22.897977094587315,35.619302933682654,6369647.439830678,all
275,10.1275931339687,33.94740268841066,30577492.28192354,all
276,5.8745379214993765,10.64901152531805,20276638.405868538,all
277,7.430211946378503,27.890296284611434,24797284.746692583,all
