eez,stressor,n_spp,n_imp,mean_imp_pct,a_wt_mean_imp_pct,med_imp_pct,sd_imp_pct
167,climate,65,3,0.04604760260492794,0.055351296927118855,0,0.21096502857029176
167,cumulative,65,49,0.39656975245466836,0.38557174303261005,0.31453173933722506,0.32875213696683875
167,fishing,65,49,0.3413148236618717,0.296227157617039,0.31453173933722506,0.28255120279030344
167,land-based,65,8,0.00426583518179734,0.002927453808451126,0,0.018709195751574582
167,ocean,65,4,0.04778228039095783,0.06670413772418052,0,0.1898530130756447
168,climate,66,3,0.045401210159999233,0.051510889064415984,0,0.20964897063544957
168,cumulative,66,55,0.3169993862659252,0.31042365325803783,0.25465893351879526,0.27930458462666014
168,fishing,66,54,0.25626554880535135,0.21562047082404467,0.25465893351879526,0.2040540602098453
168,land-based,66,9,0.003407582401320217,0.0015346751485609718,0,0.015771857276292187
168,ocean,66,4,0.046993870697086514,0.06470547353970277,0,0.19131593269892697
169,climate,65,4,0.06149804242323029,0.06555931657667742,0,0.24202659483151118
169,cumulative,65,53,0.17307078552772978,0.18624646788635826,0.055269342025111,0.30448697984240897
169,fishing,65,53,0.07241720499534063,0.048020945011076094,0.055269342025111,0.10160012695678353
169,land-based,65,8,0.0012214133447254545,7.698466858472516e-4,0,0.0053569955731723766
169,ocean,65,4,0.05873759522652006,0.08004456739519468,0,0.23148013528360054
171,climate,141,8,0.04414820906237633,0.04966542799031548,0,0.18578378359203818
171,cumulative,141,119,0.45524499891061454,0.3491226173954851,0.39836251207013296,0.35668333655584994
171,fishing,141,113,0.40222372837583587,0.2522742922138642,0.31454175920466315,0.348906411895569
171,land-based,141,22,0.016169587004054964,0.003448862007899882,0,0.06702531333263348
171,ocean,141,7,0.04125733315645765,0.06709494544219896,0,0.18194628875208524
172,climate,95,10,0.08796272080232072,0.11935713225302878,0,0.26329719489964953
172,cumulative,95,87,0.6669625216126049,0.6455375214790795,0.8292166383139075,0.3644325227861604
172,fishing,95,83,0.5951609848762224,0.5563948037542499,0.751140892621551,0.38695272739571834
172,land-based,95,11,0.035320121090735894,0.0018627683943422228,0,0.16133479975343468
172,ocean,95,4,0.019679880102955332,0.037275998632745146,0,0.09436569957291051
173,climate,97,5,0.04606745961661899,0.07253942605548361,0,0.19893899801355044
173,cumulative,97,87,0.5139685820303237,0.44614625952195053,0.6454341651591368,0.33405351180999726
173,fishing,97,84,0.44849405097185335,0.3515804643411745,0.5194938323469357,0.32553814621415017
173,land-based,97,10,0.014951380733228025,0.00453847116424143,0,0.07941141342339411
173,ocean,97,4,0.03414905149112055,0.044458014042913344,0,0.1667511252784072
174,climate,10,4,0.38572921723631787,0.23429201276140377,0,0.49947411821679943
174,cumulative,10,9,0.8611441610684452,0.7291734742490803,0.9995184376891435,0.3164378093770706
174,fishing,10,7,0.6076283744629511,0.6489106949136673,0.7370267890217808,0.4340792677557938
174,land-based,10,6,0.26990029637763513,0.05211447574881477,0.05634996968865552,0.4104352512868993
174,ocean,10,1,0.08414076783419303,0.004489389806077069,0,0.26607647043148275
175,climate,37,6,0.07854241721566563,0.0665825165556425,0,0.2055390937797899
175,cumulative,37,31,0.8048095283721556,0.8203991728183445,0.9991448692228387,0.37062869817391025
175,fishing,37,28,0.7269577389806132,0.7341305528834394,0.9706261987799766,0.42153371977997733
175,land-based,37,9,0.06393400609194524,0.029357278838047385,0,0.18172791304051844
175,ocean,37,4,0.10727056796153898,0.12216449900858259,0,0.3123857576477275
176,climate,33,6,0.12234510177355222,0.09857095398362126,0,0.27338063764460196
176,cumulative,33,28,0.841853973444096,0.8363280598149462,1,0.3621958960601103
176,fishing,33,25,0.7492985728299196,0.7490949530969806,1,0.43160606763716475
176,land-based,33,9,0.08599311157446024,0.04520945162386743,0,0.2018935778436883
176,ocean,33,4,0.12074532228322085,0.11220631792393672,0,0.3301660226776427
