stressor,impact_km2,coastal_km2,iucn_sid
sst,2751671.689,2926189.11,133404
cum_climate,2917932.524,2926189.11,133404
art_fish,1752215.223,2926189.11,133404
cum_fishing,1752215.223,2926189.11,133404
direct_human,421744.32,2926189.11,133404
cum_land-based,421744.32,2926189.11,133404
shipping,1991604.697,2926189.11,133404
cum_ocean,1991604.697,2926189.11,133404
art_fish,2528712.429,5976406.026,133405
direct_human,513820.754,5976406.026,133405
oa,4028491.812,5976406.026,133405
shipping,4429418.706,5976406.026,133405
sst,4992349.337,5976406.026,133405
cum_all,5773241.614,5976406.026,133405
oa,4028491.812,5976406.026,133405
sst,4992349.337,5976406.026,133405
cum_climate,5264375.685,5976406.026,133405
art_fish,2528712.429,5976406.026,133405
cum_fishing,2528712.429,5976406.026,133405
direct_human,513820.754,5976406.026,133405
cum_land-based,513820.754,5976406.026,133405
shipping,4429418.706,5976406.026,133405
cum_ocean,4429418.706,5976406.026,133405
art_fish,3133893.552,7453218.914,133407
direct_human,664071.409,7453218.914,133407
oa,5177062.834,7453218.914,133407
shipping,5293275.046,7453218.914,133407
sst,6267620.313,7453218.914,133407
cum_all,7237024.727,7453218.914,133407
oa,5177062.834,7453218.914,133407
sst,6267620.313,7453218.914,133407
cum_climate,6696971.52,7453218.914,133407
art_fish,3133893.552,7453218.914,133407
cum_fishing,3133893.552,7453218.914,133407
direct_human,664071.409,7453218.914,133407
cum_land-based,664071.409,7453218.914,133407
shipping,5293275.046,7453218.914,133407
cum_ocean,5293275.046,7453218.914,133407
art_fish,1750782.219,2624702.774,133409
direct_human,370120.354,2624702.774,133409
oa,2445255.853,2624702.774,133409
shipping,1856309.335,2624702.774,133409
sst,2474232.06,2624702.774,133409
cum_all,2622231.474,2624702.774,133409
oa,2445255.853,2624702.774,133409
sst,2474232.06,2624702.774,133409
cum_climate,2595229.687,2624702.774,133409
art_fish,1750782.219,2624702.774,133409
cum_fishing,1750782.219,2624702.774,133409
direct_human,370120.354,2624702.774,133409
cum_land-based,370120.354,2624702.774,133409
shipping,1856309.335,2624702.774,133409
cum_ocean,1856309.335,2624702.774,133409
art_fish,2268023.496,5322905.318,133411
direct_human,485249.736,5322905.318,133411
oa,3874310.656,5322905.318,133411
shipping,3892284.776,5322905.318,133411
sst,4330557.986,5322905.318,133411
cum_all,5122150.205,5322905.318,133411
oa,3874310.656,5322905.318,133411
sst,4330557.986,5322905.318,133411
cum_climate,4624078.529,5322905.318,133411
art_fish,2268023.496,5322905.318,133411
cum_fishing,2268023.496,5322905.318,133411
direct_human,485249.736,5322905.318,133411
cum_land-based,485249.736,5322905.318,133411
shipping,3892284.776,5322905.318,133411
cum_ocean,3892284.776,5322905.318,133411
art_fish,2852262.319,6784189.187,133413
direct_human,600090.945,6784189.187,133413
oa,4754127.4,6784189.187,133413
shipping,4804997.75,6784189.187,133413
sst,5739225.004,6784189.187,133413
cum_all,6575700.566,6784189.187,133413
oa,4754127.4,6784189.187,133413
sst,5739225.004,6784189.187,133413
cum_climate,6061209.155,6784189.187,133413
art_fish,2852262.319,6784189.187,133413
cum_fishing,2852262.319,6784189.187,133413
direct_human,600090.945,6784189.187,133413
cum_land-based,600090.945,6784189.187,133413
shipping,4804997.75,6784189.187,133413
cum_ocean,4804997.75,6784189.187,133413
art_fish,1705957.383,3362242.516,133415
direct_human,452265.308,3362242.516,133415
oa,3099125.073,3362242.516,133415
shipping,2306339.12,3362242.516,133415
sst,3060557.952,3362242.516,133415
cum_all,3336307.842,3362242.516,133415
oa,3099125.073,3362242.516,133415
sst,3060557.952,3362242.516,133415
cum_climate,3302875.436,3362242.516,133415
art_fish,1705957.383,3362242.516,133415
cum_fishing,1705957.383,3362242.516,133415
direct_human,452265.308,3362242.516,133415
cum_land-based,452265.308,3362242.516,133415
shipping,2306339.12,3362242.516,133415
cum_ocean,2306339.12,3362242.516,133415
art_fish,1780079.782,4736394.297,133422
direct_human,430643.619,4736394.297,133422
oa,3058477.869,4736394.297,133422
shipping,3282222.181,4736394.297,133422
sst,3794837.85,4736394.297,133422
cum_all,4533429.859,4736394.297,133422
oa,3058477.869,4736394.297,133422
sst,3794837.85,4736394.297,133422
cum_climate,4028400.121,4736394.297,133422
art_fish,1780079.782,4736394.297,133422
cum_fishing,1780079.782,4736394.297,133422
direct_human,430643.619,4736394.297,133422
cum_land-based,430643.619,4736394.297,133422
shipping,3282222.181,4736394.297,133422
cum_ocean,3282222.181,4736394.297,133422
art_fish,2518623.763,5867226.975,133424
direct_human,511177.424,5867226.975,133424
oa,3566703.705,5867226.975,133424
shipping,4224238.832,5867226.975,133424
sst,4852747.103,5867226.975,133424
cum_all,5658665,5867226.975,133424
oa,3566703.705,5867226.975,133424
sst,4852747.103,5867226.975,133424
cum_climate,5140716.39,5867226.975,133424
art_fish,2518623.763,5867226.975,133424
cum_fishing,2518623.763,5867226.975,133424
direct_human,511177.424,5867226.975,133424
cum_land-based,511177.424,5867226.975,133424
shipping,4224238.832,5867226.975,133424
cum_ocean,4224238.832,5867226.975,133424
art_fish,1556216.707,2223369.818,133427
direct_human,334316.199,2223369.818,133427
oa,2119027.703,2223369.818,133427
shipping,1549340.731,2223369.818,133427
sst,2118910.687,2223369.818,133427
cum_all,2223369.818,2223369.818,133427
oa,2119027.703,2223369.818,133427
sst,2118910.687,2223369.818,133427
cum_climate,2221961.264,2223369.818,133427
art_fish,1556216.707,2223369.818,133427
cum_fishing,1556216.707,2223369.818,133427
direct_human,334316.199,2223369.818,133427
cum_land-based,334316.199,2223369.818,133427
shipping,1549340.731,2223369.818,133427
cum_ocean,1549340.731,2223369.818,133427
art_fish,2097855.738,5136691.577,133429
direct_human,463800.95,5136691.577,133429
oa,3458775.149,5136691.577,133429
shipping,3462082.15,5136691.577,133429
sst,4174823.317,5136691.577,133429
cum_all,4933727.14,5136691.577,133429
oa,3458775.149,5136691.577,133429
sst,4174823.317,5136691.577,133429
cum_climate,4428697.401,5136691.577,133429
art_fish,2097855.738,5136691.577,133429
cum_fishing,2097855.738,5136691.577,133429
direct_human,463800.95,5136691.577,133429
cum_land-based,463800.95,5136691.577,133429
shipping,3462082.15,5136691.577,133429
cum_ocean,3462082.15,5136691.577,133429
art_fish,1814484.116,4052645.055,133432
direct_human,443940.608,4052645.055,133432
oa,2912658.089,4052645.055,133432
shipping,2884831.953,4052645.055,133432
sst,3704162.109,4052645.055,133432
cum_all,4004398.823,4052645.055,133432
oa,2912658.089,4052645.055,133432
sst,3704162.109,4052645.055,133432
cum_climate,3909377.787,4052645.055,133432
art_fish,1814484.116,4052645.055,133432
cum_fishing,1814484.116,4052645.055,133432
direct_human,443940.608,4052645.055,133432
cum_land-based,443940.608,4052645.055,133432
shipping,2884831.953,4052645.055,133432
cum_ocean,2884831.953,4052645.055,133432
art_fish,2433191.02,5739976.873,133433
direct_human,477400.958,5739976.873,133433
oa,4062060.445,5739976.873,133433
shipping,4061455.282,5739976.873,133433
sst,4768099.412,5739976.873,133433
cum_all,5537012.435,5739976.873,133433
oa,4062060.445,5739976.873,133433
sst,4768099.412,5739976.873,133433
cum_climate,5031982.697,5739976.873,133433
art_fish,2433191.02,5739976.873,133433
cum_fishing,2433191.02,5739976.873,133433
direct_human,477400.958,5739976.873,133433
cum_land-based,477400.958,5739976.873,133433
shipping,4061455.282,5739976.873,133433
cum_ocean,4061455.282,5739976.873,133433
art_fish,1635424.919,2451465.539,133434
direct_human,371169.128,2451465.539,133434
oa,2316868.778,2451465.539,133434
shipping,1687240.999,2451465.539,133434
sst,2322541.415,2451465.539,133434
cum_all,2450515.442,2451465.539,133434
oa,2316868.778,2451465.539,133434
sst,2322541.415,2451465.539,133434
cum_climate,2444237.642,2451465.539,133434
art_fish,1635424.919,2451465.539,133434
cum_fishing,1635424.919,2451465.539,133434
direct_human,371169.128,2451465.539,133434
cum_land-based,371169.128,2451465.539,133434
shipping,1687240.999,2451465.539,133434
cum_ocean,1687240.999,2451465.539,133434
art_fish,1683690.362,2507158.854,133435
direct_human,373942.573,2507158.854,133435
oa,2369372.107,2507158.854,133435
shipping,1716931.526,2507158.854,133435
sst,2391076.755,2507158.854,133435
cum_all,2506135.404,2507158.854,133435
oa,2369372.107,2507158.854,133435
sst,2391076.755,2507158.854,133435
cum_climate,2500145.777,2507158.854,133435
art_fish,1683690.362,2507158.854,133435
cum_fishing,1683690.362,2507158.854,133435
direct_human,373942.573,2507158.854,133435
cum_land-based,373942.573,2507158.854,133435
shipping,1716931.526,2507158.854,133435
cum_ocean,1716931.526,2507158.854,133435
art_fish,2567594.793,6235547.559,133438
direct_human,556131.501,6235547.559,133438
oa,4508656.608,6235547.559,133438
shipping,4392605.073,6235547.559,133438
sst,5175125.963,6235547.559,133438
cum_all,6030308.303,6235547.559,133438
oa,4508656.608,6235547.559,133438
sst,5175125.963,6235547.559,133438
cum_climate,5523276.201,6235547.559,133438
art_fish,2567594.793,6235547.559,133438
cum_fishing,2567594.793,6235547.559,133438
direct_human,556131.501,6235547.559,133438
cum_land-based,556131.501,6235547.559,133438
shipping,4392605.073,6235547.559,133438
cum_ocean,4392605.073,6235547.559,133438
art_fish,133478.127,380489.333,133439
direct_human,48934.354,380489.333,133439
oa,330058.228,380489.333,133439
shipping,272055.165,380489.333,133439
sst,366102.527,380489.333,133439
cum_all,379327.037,380489.333,133439
oa,330058.228,380489.333,133439
sst,366102.527,380489.333,133439
cum_climate,370428.611,380489.333,133439
art_fish,133478.127,380489.333,133439
cum_fishing,133478.127,380489.333,133439
direct_human,48934.354,380489.333,133439
cum_land-based,48934.354,380489.333,133439
shipping,272055.165,380489.333,133439
cum_ocean,272055.165,380489.333,133439
art_fish,384450.399,560426.148,133441
direct_human,119134.11,560426.148,133441
oa,452264.434,560426.148,133441
shipping,247649.553,560426.148,133441
sst,538514.539,560426.148,133441
cum_all,559402.698,560426.148,133441
oa,452264.434,560426.148,133441
sst,538514.539,560426.148,133441
cum_climate,553497.776,560426.148,133441
art_fish,384450.399,560426.148,133441
cum_fishing,384450.399,560426.148,133441
direct_human,119134.11,560426.148,133441
cum_land-based,119134.11,560426.148,133441
shipping,247649.553,560426.148,133441
cum_ocean,247649.553,560426.148,133441
art_fish,1727058.615,4786089.252,133443
direct_human,422261.284,4786089.252,133443
oa,3194144.363,4786089.252,133443
shipping,3380342.385,4786089.252,133443
sst,3828354.088,4786089.252,133443
cum_all,4583178.956,4786089.252,133443
oa,3194144.363,4786089.252,133443
sst,3828354.088,4786089.252,133443
cum_climate,4105744.815,4786089.252,133443
art_fish,1727058.615,4786089.252,133443
cum_fishing,1727058.615,4786089.252,133443
direct_human,422261.284,4786089.252,133443
cum_land-based,422261.284,4786089.252,133443
shipping,3380342.385,4786089.252,133443
cum_ocean,3380342.385,4786089.252,133443
art_fish,424489.82,653884.938,133445
direct_human,40933.63,653884.938,133445
oa,27765.882,653884.938,133445
shipping,538221.127,653884.938,133445
sst,635089.089,653884.938,133445
cum_all,648287.401,653884.938,133445
oa,27765.882,653884.938,133445
sst,635089.089,653884.938,133445
cum_climate,635368.529,653884.938,133445
art_fish,424489.82,653884.938,133445
cum_fishing,424489.82,653884.938,133445
direct_human,40933.63,653884.938,133445
cum_land-based,40933.63,653884.938,133445
shipping,538221.127,653884.938,133445
cum_ocean,538221.127,653884.938,133445
art_fish,1598178.153,2355138.12,133447
direct_human,354841.958,2355138.12,133447
oa,2228463.49,2355138.12,133447
shipping,1663713.877,2355138.12,133447
sst,2247727.402,2355138.12,133447
cum_all,2354300.672,2355138.12,133447
oa,2228463.49,2355138.12,133447
sst,2247727.402,2355138.12,133447
cum_climate,2351425.057,2355138.12,133447
art_fish,1598178.153,2355138.12,133447
cum_fishing,1598178.153,2355138.12,133447
direct_human,354841.958,2355138.12,133447
cum_land-based,354841.958,2355138.12,133447
shipping,1663713.877,2355138.12,133447
cum_ocean,1663713.877,2355138.12,133447
art_fish,3577099.756,7769485.892,133448
direct_human,654438.58,7769485.892,133448
oa,5265787.732,7769485.892,133448
shipping,5768389.833,7769485.892,133448
sst,6675189.153,7769485.892,133448
cum_all,7560923.917,7769485.892,133448
oa,5265787.732,7769485.892,133448
sst,6675189.153,7769485.892,133448
cum_climate,7038704.237,7769485.892,133448
art_fish,3577099.756,7769485.892,133448
cum_fishing,3577099.756,7769485.892,133448
direct_human,654438.58,7769485.892,133448
cum_land-based,654438.58,7769485.892,133448
shipping,5768389.833,7769485.892,133448
cum_ocean,5768389.833,7769485.892,133448
art_fish,2106240.692,5168087.562,133450
direct_human,396160.692,5168087.562,133450
oa,3545743.067,5168087.562,133450
shipping,3899323.177,5168087.562,133450
sst,4256754.324,5168087.562,133450
cum_all,4966073.221,5168087.562,133450
oa,3545743.067,5168087.562,133450
sst,4256754.324,5168087.562,133450
cum_climate,4471856.074,5168087.562,133450
art_fish,2106240.692,5168087.562,133450
cum_fishing,2106240.692,5168087.562,133450
direct_human,396160.692,5168087.562,133450
cum_land-based,396160.692,5168087.562,133450
shipping,3899323.177,5168087.562,133450
cum_ocean,3899323.177,5168087.562,133450
art_fish,2638334.218,6292755.09,133453
direct_human,545293.586,6292755.09,133453
oa,4539433.458,6292755.09,133453
shipping,4399230.427,6292755.09,133453
sst,5281445.118,6292755.09,133453
cum_all,6089790.653,6292755.09,133453
oa,4539433.458,6292755.09,133453
sst,5281445.118,6292755.09,133453
cum_climate,5584760.914,6292755.09,133453
art_fish,2638334.218,6292755.09,133453
cum_fishing,2638334.218,6292755.09,133453
direct_human,545293.586,6292755.09,133453
cum_land-based,545293.586,6292755.09,133453
shipping,4399230.427,6292755.09,133453
cum_ocean,4399230.427,6292755.09,133453
art_fish,3106481.337,7000709.096,133456
direct_human,598516.474,7000709.096,133456
oa,4654761.068,7000709.096,133456
shipping,5014445.201,7000709.096,133456
sst,5977487.984,7000709.096,133456
cum_all,6797471.332,7000709.096,133456
oa,4654761.068,7000709.096,133456
sst,5977487.984,7000709.096,133456
cum_climate,6284835.579,7000709.096,133456
art_fish,3106481.337,7000709.096,133456
cum_fishing,3106481.337,7000709.096,133456
direct_human,598516.474,7000709.096,133456
cum_land-based,598516.474,7000709.096,133456
shipping,5014445.201,7000709.096,133456
cum_ocean,5014445.201,7000709.096,133456
art_fish,3363634.478,7618732.245,133458
direct_human,647294.515,7618732.245,133458
oa,5112892.001,7618732.245,133458
shipping,5501334.901,7618732.245,133458
sst,6524785.679,7618732.245,133458
cum_all,7408428.135,7618732.245,133458
oa,5112892.001,7618732.245,133458
sst,6524785.679,7618732.245,133458
cum_climate,6885823.352,7618732.245,133458
art_fish,3363634.478,7618732.245,133458
cum_fishing,3363634.478,7618732.245,133458
direct_human,647294.515,7618732.245,133458
cum_land-based,647294.515,7618732.245,133458
shipping,5501334.901,7618732.245,133458
cum_ocean,5501334.901,7618732.245,133458
art_fish,3276773.097,7345257.174,133459
direct_human,621344.995,7345257.174,133459
oa,5041433.017,7345257.174,133459
shipping,5285109.278,7345257.174,133459
sst,6286894.704,7345257.174,133459
cum_all,7136695.2,7345257.174,133459
oa,5041433.017,7345257.174,133459
sst,6286894.704,7345257.174,133459
cum_climate,6618746.589,7345257.174,133459
art_fish,3276773.097,7345257.174,133459
cum_fishing,3276773.097,7345257.174,133459
direct_human,621344.995,7345257.174,133459
cum_land-based,621344.995,7345257.174,133459
shipping,5285109.278,7345257.174,133459
cum_ocean,5285109.278,7345257.174,133459
art_fish,1662495.692,2465963.248,133460
direct_human,355447.994,2465963.248,133460
oa,2146849.472,2465963.248,133460
shipping,1742796.34,2465963.248,133460
sst,2359725.306,2465963.248,133460
cum_all,2465763.274,2465963.248,133460
oa,2146849.472,2465963.248,133460
sst,2359725.306,2465963.248,133460
cum_climate,2460877.436,2465963.248,133460
art_fish,1662495.692,2465963.248,133460
cum_fishing,1662495.692,2465963.248,133460
direct_human,355447.994,2465963.248,133460
cum_land-based,355447.994,2465963.248,133460
shipping,1742796.34,2465963.248,133460
cum_ocean,1742796.34,2465963.248,133460
art_fish,2714669.434,6483553.398,133463
direct_human,545894.382,6483553.398,133463
oa,4804005.738,6483553.398,133463
shipping,4562460.208,6483553.398,133463
sst,5471130.031,6483553.398,133463
cum_all,6279163.815,6483553.398,133463
oa,4804005.738,6483553.398,133463
sst,5471130.031,6483553.398,133463
cum_climate,5773927.989,6483553.398,133463
art_fish,2714669.434,6483553.398,133463
cum_fishing,2714669.434,6483553.398,133463
direct_human,545894.382,6483553.398,133463
cum_land-based,545894.382,6483553.398,133463
shipping,4562460.208,6483553.398,133463
