iucn_sid,sens,stressor,code,score_num,category
61442,FALSE,nutrient,9.1.1,NA,land-based
61442,FALSE,nutrient,9.1.2,NA,land-based
61442,FALSE,organic,9.1.2,NA,land-based
61442,TRUE,organic,9.3.3,7,land-based
62256,TRUE,direct_human,1.1,5,land-based
62256,TRUE,direct_human,1.2,5,land-based
62256,TRUE,direct_human,1.3,5,land-based
62256,TRUE,organic,9.2.1,5,land-based
63570,TRUE,direct_human,1.1,3,land-based
63570,TRUE,direct_human,1.2,3,land-based
63570,TRUE,direct_human,1.3,3,land-based
63571,TRUE,direct_human,6.3,3,land-based
63616,TRUE,direct_human,1.1,3,land-based
63852,FALSE,direct_human,1.1,NA,land-based
63852,FALSE,direct_human,1.2,NA,land-based
63852,FALSE,direct_human,1.3,NA,land-based
63852,FALSE,organic,9.2.1,NA,land-based
64442,FALSE,direct_human,6.1,NA,land-based
132724,TRUE,nutrient,9.1.1,3,land-based
132731,FALSE,direct_human,1.1,NA,land-based
132731,FALSE,direct_human,1.3,NA,land-based
132731,FALSE,nutrient,9.1.1,NA,land-based
132811,FALSE,direct_human,1.1,NA,land-based
132811,FALSE,direct_human,1.2,NA,land-based
132811,FALSE,direct_human,1.3,NA,land-based
132859,TRUE,direct_human,1.1,3,land-based
132859,TRUE,direct_human,1.2,3,land-based
132859,TRUE,direct_human,1.3,3,land-based
132859,TRUE,direct_human,6.1,3,land-based
132860,TRUE,direct_human,1.1,3,land-based
132860,TRUE,direct_human,1.2,3,land-based
132860,TRUE,direct_human,1.3,3,land-based
132860,TRUE,direct_human,6.1,3,land-based
132861,TRUE,direct_human,1.1,3,land-based
132861,TRUE,direct_human,1.2,3,land-based
132861,TRUE,direct_human,1.3,3,land-based
132861,TRUE,direct_human,6.1,3,land-based
132862,TRUE,direct_human,1.1,3,land-based
132862,TRUE,direct_human,1.2,3,land-based
132862,TRUE,direct_human,1.3,3,land-based
132862,TRUE,direct_human,6.1,3,land-based
132863,TRUE,direct_human,1.1,3,land-based
132863,TRUE,direct_human,1.2,3,land-based
132863,TRUE,direct_human,1.3,3,land-based
132863,TRUE,direct_human,6.1,3,land-based
132864,TRUE,direct_human,1.1,3,land-based
132864,TRUE,direct_human,1.2,3,land-based
132864,TRUE,direct_human,1.3,3,land-based
132864,TRUE,direct_human,6.1,3,land-based
132865,TRUE,direct_human,1.1,3,land-based
132865,TRUE,direct_human,1.2,3,land-based
132865,TRUE,direct_human,1.3,3,land-based
132865,TRUE,direct_human,6.1,3,land-based
132866,TRUE,direct_human,1.1,3,land-based
132866,TRUE,direct_human,1.2,3,land-based
132866,TRUE,direct_human,1.3,3,land-based
132866,TRUE,direct_human,6.1,3,land-based
132867,TRUE,direct_human,1.1,3,land-based
132867,TRUE,direct_human,1.2,3,land-based
132867,TRUE,direct_human,1.3,3,land-based
132867,TRUE,direct_human,6.1,3,land-based
132868,TRUE,direct_human,1.1,3,land-based
132868,TRUE,direct_human,1.2,3,land-based
132868,TRUE,direct_human,1.3,3,land-based
132868,TRUE,direct_human,6.1,3,land-based
132869,TRUE,direct_human,1.1,3,land-based
132869,TRUE,direct_human,1.2,3,land-based
132869,TRUE,direct_human,1.3,3,land-based
132869,TRUE,direct_human,6.1,3,land-based
132870,TRUE,direct_human,1.1,3,land-based
132870,TRUE,direct_human,1.2,3,land-based
132870,TRUE,direct_human,1.3,3,land-based
132870,TRUE,direct_human,6.1,3,land-based
132871,TRUE,direct_human,1.1,3,land-based
132871,TRUE,direct_human,1.2,3,land-based
132871,TRUE,direct_human,1.3,3,land-based
132871,TRUE,direct_human,6.1,3,land-based
132872,TRUE,direct_human,1.1,3,land-based
132872,TRUE,direct_human,1.2,3,land-based
132872,TRUE,direct_human,1.3,3,land-based
132872,TRUE,direct_human,6.1,3,land-based
132873,TRUE,direct_human,1.1,3,land-based
132873,TRUE,direct_human,1.2,3,land-based
132873,TRUE,direct_human,1.3,3,land-based
132873,TRUE,direct_human,6.1,3,land-based
132874,TRUE,direct_human,1.1,3,land-based
132874,TRUE,direct_human,1.2,3,land-based
132874,TRUE,direct_human,1.3,3,land-based
132874,TRUE,direct_human,6.1,3,land-based
132875,TRUE,direct_human,1.1,3,land-based
132875,TRUE,direct_human,1.2,3,land-based
132875,TRUE,direct_human,1.3,3,land-based
132875,TRUE,direct_human,6.1,3,land-based
132876,TRUE,direct_human,1.1,3,land-based
132876,TRUE,direct_human,1.2,3,land-based
132876,TRUE,direct_human,1.3,3,land-based
132876,TRUE,direct_human,6.1,3,land-based
132877,TRUE,direct_human,1.1,3,land-based
132877,TRUE,direct_human,1.2,3,land-based
132877,TRUE,direct_human,1.3,3,land-based
132877,TRUE,direct_human,6.1,3,land-based
132878,TRUE,direct_human,1.1,3,land-based
132878,TRUE,direct_human,1.2,3,land-based
132878,TRUE,direct_human,1.3,3,land-based
132878,TRUE,direct_human,6.1,3,land-based
132879,TRUE,direct_human,1.1,3,land-based
132879,TRUE,direct_human,1.2,3,land-based
132879,TRUE,direct_human,1.3,3,land-based
132879,TRUE,direct_human,6.1,3,land-based
132880,TRUE,direct_human,1.1,3,land-based
132880,TRUE,direct_human,1.2,3,land-based
132880,TRUE,direct_human,1.3,3,land-based
132880,TRUE,direct_human,6.1,3,land-based
132881,TRUE,direct_human,1.1,3,land-based
132881,TRUE,direct_human,1.2,3,land-based
132881,TRUE,direct_human,1.3,3,land-based
132881,TRUE,direct_human,6.1,3,land-based
132882,TRUE,direct_human,1.1,3,land-based
132882,TRUE,direct_human,1.2,3,land-based
132882,TRUE,direct_human,1.3,3,land-based
132882,TRUE,direct_human,6.1,3,land-based
132883,TRUE,direct_human,1.1,3,land-based
132883,TRUE,direct_human,1.2,3,land-based
132883,TRUE,direct_human,1.3,3,land-based
132883,TRUE,direct_human,6.1,3,land-based
132884,TRUE,direct_human,1.1,3,land-based
132884,TRUE,direct_human,1.2,3,land-based
132884,TRUE,direct_human,1.3,3,land-based
132884,TRUE,direct_human,6.1,3,land-based
132885,TRUE,direct_human,1.1,3,land-based
132885,TRUE,direct_human,1.2,3,land-based
132885,TRUE,direct_human,1.3,3,land-based
132885,TRUE,direct_human,6.1,3,land-based
132886,TRUE,direct_human,1.1,3,land-based
132886,TRUE,direct_human,1.2,3,land-based
132886,TRUE,direct_human,1.3,3,land-based
132886,TRUE,direct_human,6.1,3,land-based
132887,TRUE,direct_human,1.1,3,land-based
132887,TRUE,direct_human,1.2,3,land-based
132887,TRUE,direct_human,1.3,3,land-based
132887,TRUE,direct_human,6.1,3,land-based
132888,TRUE,direct_human,1.1,3,land-based
132888,TRUE,direct_human,1.2,3,land-based
132888,TRUE,direct_human,1.3,3,land-based
132888,TRUE,direct_human,6.1,3,land-based
132889,TRUE,direct_human,1.1,3,land-based
132889,TRUE,direct_human,1.2,3,land-based
132889,TRUE,direct_human,1.3,3,land-based
132889,TRUE,direct_human,6.1,3,land-based
132890,TRUE,direct_human,1.1,3,land-based
132890,TRUE,direct_human,1.2,3,land-based
132890,TRUE,direct_human,1.3,3,land-based
132890,TRUE,direct_human,6.1,3,land-based
132891,TRUE,direct_human,1.1,3,land-based
132891,TRUE,direct_human,1.2,3,land-based
132891,TRUE,direct_human,1.3,3,land-based
132891,TRUE,direct_human,6.1,3,land-based
132892,TRUE,direct_human,1.1,3,land-based
132892,TRUE,direct_human,1.2,3,land-based
132892,TRUE,direct_human,1.3,3,land-based
132892,TRUE,direct_human,6.1,3,land-based
132893,TRUE,direct_human,1.1,3,land-based
132893,TRUE,direct_human,1.2,3,land-based
132893,TRUE,direct_human,1.3,3,land-based
132893,TRUE,direct_human,6.1,3,land-based
132894,TRUE,direct_human,1.1,3,land-based
132894,TRUE,direct_human,1.2,3,land-based
132894,TRUE,direct_human,1.3,3,land-based
132894,TRUE,direct_human,6.1,3,land-based
132895,TRUE,direct_human,1.1,3,land-based
132895,TRUE,direct_human,1.2,3,land-based
132895,TRUE,direct_human,1.3,3,land-based
132895,TRUE,direct_human,6.1,3,land-based
132896,TRUE,direct_human,1.1,3,land-based
132896,TRUE,direct_human,1.2,3,land-based
132896,TRUE,direct_human,1.3,3,land-based
132896,TRUE,direct_human,6.1,3,land-based
132897,TRUE,direct_human,1.1,3,land-based
132897,TRUE,direct_human,1.2,3,land-based
132897,TRUE,direct_human,1.3,3,land-based
132897,TRUE,direct_human,6.1,3,land-based
132898,TRUE,direct_human,1.1,3,land-based
132898,TRUE,direct_human,1.2,3,land-based
132898,TRUE,direct_human,1.3,3,land-based
132898,TRUE,direct_human,6.1,3,land-based
132899,TRUE,direct_human,1.1,3,land-based
132899,TRUE,direct_human,1.2,3,land-based
132899,TRUE,direct_human,1.3,3,land-based
132899,TRUE,direct_human,6.1,3,land-based
132900,TRUE,direct_human,1.1,3,land-based
132900,TRUE,direct_human,1.2,3,land-based
132900,TRUE,direct_human,1.3,3,land-based
132900,TRUE,direct_human,6.1,3,land-based
132901,TRUE,direct_human,1.1,3,land-based
132901,TRUE,direct_human,1.2,3,land-based
132901,TRUE,direct_human,1.3,3,land-based
132901,TRUE,direct_human,6.1,3,land-based
132902,TRUE,direct_human,1.1,3,land-based
132902,TRUE,direct_human,1.2,3,land-based
132902,TRUE,direct_human,1.3,3,land-based
132902,TRUE,direct_human,6.1,3,land-based
132903,TRUE,direct_human,1.1,3,land-based
132903,TRUE,direct_human,1.2,3,land-based
132903,TRUE,direct_human,1.3,3,land-based
132903,TRUE,direct_human,6.1,3,land-based
132904,TRUE,direct_human,1.1,3,land-based
132904,TRUE,direct_human,1.2,3,land-based
132904,TRUE,direct_human,1.3,3,land-based
132904,TRUE,direct_human,6.1,3,land-based
132905,TRUE,direct_human,1.1,3,land-based
132905,TRUE,direct_human,1.2,3,land-based
132905,TRUE,direct_human,1.3,3,land-based
132905,TRUE,direct_human,6.1,3,land-based
132906,TRUE,direct_human,1.1,3,land-based
132906,TRUE,direct_human,1.2,3,land-based
132906,TRUE,direct_human,1.3,3,land-based
132906,TRUE,direct_human,6.1,3,land-based
132907,TRUE,direct_human,1.1,3,land-based
132907,TRUE,direct_human,1.2,3,land-based
132907,TRUE,direct_human,1.3,3,land-based
132907,TRUE,direct_human,6.1,3,land-based
132908,TRUE,direct_human,1.1,3,land-based
132908,TRUE,direct_human,1.2,3,land-based
132908,TRUE,direct_human,1.3,3,land-based
132908,TRUE,direct_human,6.1,3,land-based
132909,TRUE,direct_human,1.1,3,land-based
132909,TRUE,direct_human,1.2,3,land-based
132909,TRUE,direct_human,1.3,3,land-based
132909,TRUE,direct_human,6.1,3,land-based
132910,TRUE,direct_human,1.1,3,land-based
132910,TRUE,direct_human,1.2,3,land-based
132910,TRUE,direct_human,1.3,3,land-based
132910,TRUE,direct_human,6.1,3,land-based
132911,TRUE,direct_human,1.1,3,land-based
132911,TRUE,direct_human,1.2,3,land-based
132911,TRUE,direct_human,1.3,3,land-based
132911,TRUE,direct_human,6.1,3,land-based
132912,TRUE,direct_human,1.1,3,land-based
132912,TRUE,direct_human,1.2,3,land-based
132912,TRUE,direct_human,1.3,3,land-based
132912,TRUE,direct_human,6.1,3,land-based
132913,TRUE,direct_human,1.1,3,land-based
132913,TRUE,direct_human,1.2,3,land-based
132913,TRUE,direct_human,1.3,3,land-based
132913,TRUE,direct_human,6.1,3,land-based
132914,TRUE,direct_human,1.1,3,land-based
132914,TRUE,direct_human,1.2,3,land-based
132914,TRUE,direct_human,1.3,3,land-based
132914,TRUE,direct_human,6.1,3,land-based
132915,TRUE,direct_human,1.1,3,land-based
132915,TRUE,direct_human,1.2,3,land-based
132915,TRUE,direct_human,1.3,3,land-based
132915,TRUE,direct_human,6.1,3,land-based
132916,TRUE,direct_human,1.1,3,land-based
132916,TRUE,direct_human,1.2,3,land-based
132916,TRUE,direct_human,1.3,3,land-based
132916,TRUE,direct_human,6.1,3,land-based
132917,TRUE,direct_human,1.1,3,land-based
132917,TRUE,direct_human,1.2,3,land-based
132917,TRUE,direct_human,1.3,3,land-based
132917,TRUE,direct_human,6.1,3,land-based
132918,TRUE,direct_human,1.1,3,land-based
132918,TRUE,direct_human,1.2,3,land-based
132918,TRUE,direct_human,1.3,3,land-based
132918,TRUE,direct_human,6.1,3,land-based
132919,TRUE,direct_human,1.1,3,land-based
132919,TRUE,direct_human,1.2,3,land-based
132919,TRUE,direct_human,1.3,3,land-based
132919,TRUE,direct_human,6.1,3,land-based
132920,TRUE,direct_human,1.1,3,land-based
132920,TRUE,direct_human,1.2,3,land-based
132920,TRUE,direct_human,1.3,3,land-based
132920,TRUE,direct_human,6.1,3,land-based
132921,TRUE,direct_human,1.1,3,land-based
132921,TRUE,direct_human,1.2,3,land-based
132921,TRUE,direct_human,1.3,3,land-based
132921,TRUE,direct_human,6.1,3,land-based
132922,TRUE,direct_human,1.1,3,land-based
132922,TRUE,direct_human,1.2,3,land-based
132922,TRUE,direct_human,1.3,3,land-based
132922,TRUE,direct_human,6.1,3,land-based
132923,TRUE,direct_human,1.1,3,land-based
132923,TRUE,direct_human,1.2,3,land-based
132923,TRUE,direct_human,1.3,3,land-based
132923,TRUE,direct_human,6.1,3,land-based
132924,TRUE,direct_human,1.1,3,land-based
132924,TRUE,direct_human,1.2,3,land-based
132924,TRUE,direct_human,1.3,3,land-based
132924,TRUE,direct_human,6.1,3,land-based
132925,TRUE,direct_human,1.1,3,land-based
132925,TRUE,direct_human,1.2,3,land-based
132925,TRUE,direct_human,1.3,3,land-based
132925,TRUE,direct_human,6.1,3,land-based
132926,TRUE,direct_human,1.1,3,land-based
132926,TRUE,direct_human,1.2,3,land-based
132926,TRUE,direct_human,1.3,3,land-based
132926,TRUE,direct_human,6.1,3,land-based
132927,TRUE,direct_human,1.1,3,land-based
132927,TRUE,direct_human,1.2,3,land-based
132927,TRUE,direct_human,1.3,3,land-based
132927,TRUE,direct_human,6.1,3,land-based
132928,TRUE,direct_human,1.1,3,land-based
132928,TRUE,direct_human,1.2,3,land-based
132928,TRUE,direct_human,1.3,3,land-based
132928,TRUE,direct_human,6.1,3,land-based
132929,TRUE,direct_human,1.1,3,land-based
132929,TRUE,direct_human,1.2,3,land-based
132929,TRUE,direct_human,1.3,3,land-based
132929,TRUE,direct_human,6.1,3,land-based
132930,TRUE,direct_human,1.1,3,land-based
132930,TRUE,direct_human,1.2,3,land-based
132930,TRUE,direct_human,1.3,3,land-based
132930,TRUE,direct_human,6.1,3,land-based
132931,TRUE,direct_human,1.1,3,land-based
132931,TRUE,direct_human,1.2,3,land-based
132931,TRUE,direct_human,1.3,3,land-based
132931,TRUE,direct_human,6.1,3,land-based
132932,TRUE,direct_human,1.1,3,land-based
132932,TRUE,direct_human,1.2,3,land-based
132932,TRUE,direct_human,1.3,3,land-based
132932,TRUE,direct_human,6.1,3,land-based
132933,TRUE,direct_human,1.1,3,land-based
132933,TRUE,direct_human,1.2,3,land-based
132933,TRUE,direct_human,1.3,3,land-based
132933,TRUE,direct_human,6.1,3,land-based
132934,TRUE,direct_human,1.1,3,land-based
132934,TRUE,direct_human,1.2,3,land-based
132934,TRUE,direct_human,1.3,3,land-based
132934,TRUE,direct_human,6.1,3,land-based
132935,TRUE,direct_human,1.1,3,land-based
132935,TRUE,direct_human,1.2,3,land-based
132935,TRUE,direct_human,1.3,3,land-based
132935,TRUE,direct_human,6.1,3,land-based
132936,TRUE,direct_human,1.1,3,land-based
132936,TRUE,direct_human,1.2,3,land-based
132936,TRUE,direct_human,1.3,3,land-based
132936,TRUE,direct_human,6.1,3,land-based
132937,TRUE,direct_human,1.1,3,land-based
132937,TRUE,direct_human,1.2,3,land-based
132937,TRUE,direct_human,1.3,3,land-based
132937,TRUE,direct_human,6.1,3,land-based
132938,TRUE,direct_human,1.1,3,land-based
132938,TRUE,direct_human,1.2,3,land-based
132938,TRUE,direct_human,1.3,3,land-based
132938,TRUE,direct_human,6.1,3,land-based
132939,TRUE,direct_human,1.1,3,land-based
132939,TRUE,direct_human,1.2,3,land-based
132939,TRUE,direct_human,1.3,3,land-based
132939,TRUE,direct_human,6.1,3,land-based
132940,TRUE,direct_human,1.1,3,land-based
132940,TRUE,direct_human,1.2,3,land-based
132940,TRUE,direct_human,1.3,3,land-based
132940,TRUE,direct_human,6.1,3,land-based
132941,TRUE,direct_human,1.1,3,land-based
132941,TRUE,direct_human,1.2,3,land-based
132941,TRUE,direct_human,1.3,3,land-based
132941,TRUE,direct_human,6.1,3,land-based
132942,TRUE,direct_human,1.1,3,land-based
132942,TRUE,direct_human,1.2,3,land-based
132942,TRUE,direct_human,1.3,3,land-based
132942,TRUE,direct_human,6.1,3,land-based
132943,TRUE,direct_human,1.1,3,land-based
132943,TRUE,direct_human,1.2,3,land-based
132943,TRUE,direct_human,1.3,3,land-based
132943,TRUE,direct_human,6.1,3,land-based
132944,TRUE,direct_human,1.1,3,land-based
132944,TRUE,direct_human,1.2,3,land-based
132944,TRUE,direct_human,1.3,3,land-based
132944,TRUE,direct_human,6.1,3,land-based
132945,TRUE,direct_human,1.1,3,land-based
132945,TRUE,direct_human,1.2,3,land-based
132945,TRUE,direct_human,1.3,3,land-based
132945,TRUE,direct_human,6.1,3,land-based
132946,TRUE,direct_human,1.1,3,land-based
132946,TRUE,direct_human,1.2,3,land-based
132946,TRUE,direct_human,1.3,3,land-based
132946,TRUE,direct_human,6.1,3,land-based
132947,TRUE,direct_human,1.1,3,land-based
132947,TRUE,direct_human,1.2,3,land-based
132947,TRUE,direct_human,1.3,3,land-based
132947,TRUE,direct_human,6.1,3,land-based
132948,TRUE,direct_human,1.1,3,land-based
132948,TRUE,direct_human,1.2,3,land-based
132948,TRUE,direct_human,1.3,3,land-based
132948,TRUE,direct_human,6.1,3,land-based
132949,TRUE,direct_human,1.1,3,land-based
132949,TRUE,direct_human,1.2,3,land-based
132949,TRUE,direct_human,1.3,3,land-based
132949,TRUE,direct_human,6.1,3,land-based
132950,TRUE,direct_human,1.1,3,land-based
132950,TRUE,direct_human,1.2,3,land-based
132950,TRUE,direct_human,1.3,3,land-based
132950,TRUE,direct_human,6.1,3,land-based
132951,TRUE,direct_human,1.1,3,land-based
132951,TRUE,direct_human,1.2,3,land-based
132951,TRUE,direct_human,1.3,3,land-based
132951,TRUE,direct_human,6.1,3,land-based
132952,TRUE,direct_human,1.1,3,land-based
132952,TRUE,direct_human,1.2,3,land-based
132952,TRUE,direct_human,1.3,3,land-based
132952,TRUE,direct_human,6.1,3,land-based
132953,TRUE,direct_human,1.1,3,land-based
132953,TRUE,direct_human,1.2,3,land-based
132953,TRUE,direct_human,1.3,3,land-based
132953,TRUE,direct_human,6.1,3,land-based
132954,TRUE,direct_human,1.1,3,land-based
132954,TRUE,direct_human,1.2,3,land-based
132954,TRUE,direct_human,1.3,3,land-based
132954,TRUE,direct_human,6.1,3,land-based
132955,TRUE,direct_human,1.1,3,land-based
132955,TRUE,direct_human,1.2,3,land-based
132955,TRUE,direct_human,1.3,3,land-based
132955,TRUE,direct_human,6.1,3,land-based
132956,TRUE,direct_human,1.1,3,land-based
132956,TRUE,direct_human,1.2,3,land-based
132956,TRUE,direct_human,1.3,3,land-based
132956,TRUE,direct_human,6.1,3,land-based
132957,TRUE,direct_human,1.1,3,land-based
132957,TRUE,direct_human,1.2,3,land-based
132957,TRUE,direct_human,1.3,3,land-based
132957,TRUE,direct_human,6.1,3,land-based
132958,TRUE,direct_human,1.1,3,land-based
132958,TRUE,direct_human,1.2,3,land-based
132958,TRUE,direct_human,1.3,3,land-based
132958,TRUE,direct_human,6.1,3,land-based
132959,TRUE,direct_human,1.1,3,land-based
132959,TRUE,direct_human,1.2,3,land-based
132959,TRUE,direct_human,1.3,3,land-based
132959,TRUE,direct_human,6.1,3,land-based
132960,TRUE,direct_human,1.1,3,land-based
132960,TRUE,direct_human,1.2,3,land-based
132960,TRUE,direct_human,1.3,3,land-based
132960,TRUE,direct_human,6.1,3,land-based
132961,TRUE,direct_human,1.1,3,land-based
132961,TRUE,direct_human,1.2,3,land-based
132961,TRUE,direct_human,1.3,3,land-based
132961,TRUE,direct_human,6.1,3,land-based
132962,TRUE,direct_human,1.1,3,land-based
132962,TRUE,direct_human,1.2,3,land-based
132962,TRUE,direct_human,1.3,3,land-based
132962,TRUE,direct_human,6.1,3,land-based
132963,TRUE,direct_human,1.1,3,land-based
132963,TRUE,direct_human,1.2,3,land-based
132963,TRUE,direct_human,1.3,3,land-based
132963,TRUE,direct_human,6.1,3,land-based
132964,TRUE,direct_human,1.1,3,land-based
132964,TRUE,direct_human,1.2,3,land-based
132964,TRUE,direct_human,1.3,3,land-based
132964,TRUE,direct_human,6.1,3,land-based
132965,TRUE,direct_human,1.1,3,land-based
132965,TRUE,direct_human,1.2,3,land-based
132965,TRUE,direct_human,1.3,3,land-based
132965,TRUE,direct_human,6.1,3,land-based
132966,TRUE,direct_human,1.1,3,land-based
132966,TRUE,direct_human,1.2,3,land-based
132966,TRUE,direct_human,1.3,3,land-based
132966,TRUE,direct_human,6.1,3,land-based
132967,TRUE,direct_human,1.1,3,land-based
132967,TRUE,direct_human,1.2,3,land-based
132967,TRUE,direct_human,1.3,3,land-based
132967,TRUE,direct_human,6.1,3,land-based
132968,TRUE,direct_human,1.1,3,land-based
132968,TRUE,direct_human,1.2,3,land-based
132968,TRUE,direct_human,1.3,3,land-based
132968,TRUE,direct_human,6.1,3,land-based
132969,TRUE,direct_human,1.1,3,land-based
132969,TRUE,direct_human,1.2,3,land-based
132969,TRUE,direct_human,1.3,3,land-based
132969,TRUE,direct_human,6.1,3,land-based
132970,TRUE,direct_human,1.1,3,land-based
132970,TRUE,direct_human,1.2,3,land-based
132970,TRUE,direct_human,1.3,3,land-based
132970,TRUE,direct_human,6.1,3,land-based
132971,TRUE,direct_human,1.1,3,land-based
132971,TRUE,direct_human,1.2,3,land-based
132971,TRUE,direct_human,1.3,3,land-based
132971,TRUE,direct_human,6.1,3,land-based
132972,TRUE,direct_human,1.1,3,land-based
132972,TRUE,direct_human,1.2,3,land-based
132972,TRUE,direct_human,1.3,3,land-based
132972,TRUE,direct_human,6.1,3,land-based
132973,TRUE,direct_human,1.1,3,land-based
132973,TRUE,direct_human,1.2,3,land-based
132973,TRUE,direct_human,1.3,3,land-based
132973,TRUE,direct_human,6.1,3,land-based
132974,TRUE,direct_human,1.1,3,land-based
132974,TRUE,direct_human,1.2,3,land-based
132974,TRUE,direct_human,1.3,3,land-based
132974,TRUE,direct_human,6.1,3,land-based
132975,TRUE,direct_human,1.1,3,land-based
132975,TRUE,direct_human,1.2,3,land-based
132975,TRUE,direct_human,1.3,3,land-based
132975,TRUE,direct_human,6.1,3,land-based
132976,TRUE,direct_human,1.1,3,land-based
132976,TRUE,direct_human,1.2,3,land-based
132976,TRUE,direct_human,1.3,3,land-based
132976,TRUE,direct_human,6.1,3,land-based
132977,TRUE,direct_human,1.1,3,land-based
132977,TRUE,direct_human,1.2,3,land-based
132977,TRUE,direct_human,1.3,3,land-based
132977,TRUE,direct_human,6.1,3,land-based
132978,TRUE,direct_human,1.1,3,land-based
132978,TRUE,direct_human,1.2,3,land-based
132978,TRUE,direct_human,1.3,3,land-based
132978,TRUE,direct_human,6.1,3,land-based
132979,TRUE,direct_human,1.1,3,land-based
132979,TRUE,direct_human,1.2,3,land-based
132979,TRUE,direct_human,1.3,3,land-based
132979,TRUE,direct_human,6.1,3,land-based
132980,TRUE,direct_human,1.1,3,land-based
132980,TRUE,direct_human,1.2,3,land-based
132980,TRUE,direct_human,1.3,3,land-based
