iucn_sid,subpop,poly_km2
199747,NA,3622.541179608841
199748,NA,3622.541179608841
199750,NA,3672.0017673957764
199753,NA,104023.1889391327
199760,NA,1797.1617153275297
199761,NA,386.17444374413634
199762,NA,386.17444374413634
199763,NA,386.17444374413634
199765,NA,1457.8092191001513
144318961,NA,17.675390209183654
199769,NA,12.541632976576194
199771,NA,57.66568176630709
199780,NA,10.762498520043627
199841,NA,81641.19046855495
199842,NA,6230.030187399072
199844,NA,15.681248057670532
199845,NA,67.49946724259394
199850,NA,483724.7529612359
144318993,NA,311.78302005519544
199854,NA,154.23195568497286
199857,NA,2.724385762434479
144319517,NA,196.61790385952207
157255,NA,1892773.174971263
191928,NA,235480.59999235123
18917735,NA,6263.153979266239
18917777,NA,20.592140284107494
200631,NA,6215.116302000931
200633,NA,380684.13244905544
169766,NA,13980.443986060163
178593,NA,48405.40399346281
178471,NA,132.13767127274514
191945,NA,1013756.3500679026
169885,NA,219681.03959974856
202418,NA,323.9650760563826
202419,NA,3.1395259640469253
202420,NA,352.60314212711023
202421,NA,3.1395259868417535
202422,NA,81.91669476310331
192027,NA,112.99781164526087
192062,NA,732627.2680127361
203526,NA,175.42497733265674
67662524,NA,1080999.6568196532
74854398,NA,1257.7670362601107
74854656,NA,26804.77830534639
74855155,NA,658.6281412098566
74855259,NA,85.37521469166275
74855383,NA,51.03477566713004
74856459,NA,12.15887936792477
197428,NA,17298.32450982875
200634,NA,732983.7564742522
75605822,NA,607.7403596377092
75605838,NA,260.6441897788316
75605848,NA,1164.1478079619048
203010,NA,9075158.797822336
203014,NA,3.1411747004979453
203015,NA,3200.020643354936
203016,NA,2799.218718488229
203017,NA,35.49894369943023
203018,NA,82.48970108641988
203019,NA,4051.254238649522
203020,NA,342.6487097600004
203021,NA,578.1513236180571
203022,NA,4.928387377850577
203023,NA,2431.222823566344
203024,NA,3494.5652272024736
203027,NA,39573.86781055677
203028,NA,711.3328582967979
203029,NA,978.58394611116
203030,NA,1833.5128968701551
203032,NA,538.0903738848525
203034,NA,119.8317222772172
203036,NA,7.078868429232529
203039,NA,26.06301270663508
203040,NA,17690.234252231865
203042,NA,561240.3475131585
203046,NA,98309.92605865971
203048,NA,201065.88475982985
203052,NA,213863.51134463106
203053,NA,3809.3098025835316
203054,NA,132517.20546116625
203058,NA,153882.24367965694
203059,NA,92457.36503583232
203060,NA,63525.86990396051
203062,NA,3313362.629683347
203063,NA,17.09750334580175
203065,NA,9847.054453634646
203070,NA,3399.2369941008537
203071,NA,1851.4088935927014
203072,NA,43999.90684413707
203074,NA,5.939915230414226
203137,NA,1451.5886116709012
203138,NA,53716.3564888361
203139,NA,308008.49511155166
203140,NA,500139.144902398
203145,NA,1453193.8965074066
203146,NA,325515.105659681
203147,NA,861370.708594438
203148,NA,7771.369322595061
203149,NA,373740.4735987417
203151,NA,34253.69293760099
203492,NA,79802.14186033659
203152,NA,476.4954714840754
203153,NA,94965.80639799875
203154,NA,96875.70879890259
203155,NA,102259.22734921743
203156,NA,1373.9930365421649
203158,NA,573676.5192895327
203160,NA,43478.92270620441
203163,NA,1634851.5349881088
203165,NA,7.688431664031311
203167,NA,4.928387377850577
75605860,NA,886.8750430972914
75605865,NA,452.1821242488262
75605872,NA,1128.229216390702
203169,NA,439.27683572678313
203171,NA,10.98979579861568
75605882,NA,77.49763921790303
203176,NA,12458.810715288651
203177,NA,186609.62561904665
203179,NA,252.81903112855633
174138,NA,3.4150967034955917
172950,NA,11009.32435148962
203184,NA,9377.165077111853
203186,NA,1696.0697705931836
203190,NA,434.00540471460016
203192,NA,34.255053726295365
203194,NA,8124.754515770471
203197,NA,75258.6492586608
203200,NA,7940.44504656778
203202,NA,92082.46785330173
203206,NA,253225.11949415412
203207,NA,6892348.516349999
203212,NA,2810286.00543197
203284,NA,27.863904254673752
203287,NA,19206.04916505577
203289,NA,11888.776297203602
75605887,NA,12.15399955783201
203292,NA,133366.11986834306
75605892,NA,196.2539935684877
203295,NA,179.38227984496635
75605897,NA,591.0123646112418
203305,NA,131.44382453705347
203307,NA,85280.78139164406
203310,NA,17.107190494418862
203311,NA,160606.05606946532
203312,NA,14616.893590290956
203313,NA,46789.268679894776
203316,NA,3.1395259442504786
203318,NA,430.4973017433567
203322,NA,50.248846857551506
203323,NA,100.49769385754834
203324,NA,6506.584998187236
203329,NA,175041.05963105944
203330,NA,3.139526004613922
203332,NA,3.1395259141759473
203338,NA,4015.6452577697955
203339,NA,27955.78341355608
203430,NA,7430.222719768372
203432,NA,3.1395260141594643
203435,NA,3.1395260133184357
203437,NA,3.139128841427116
203466,NA,6.279051932839673
75605937,NA,140.00128958853185
75605940,NA,71.60045202005846
203498,NA,17.041023002773997
203499,NA,37956.23084084175
203507,NA,0.16776987491372694
203510,NA,230270.97045740343
203511,NA,242483.29470771307
203512,NA,313.03966687087365
203513,NA,107266.50231211772
203522,NA,3.1395259831798987
203523,NA,499.94942936660135
203524,NA,7.604399976827085
203525,NA,3.139526045899999
203527,NA,5814.954553573208
203529,NA,24.17510692791331
203530,NA,8874.114596599644
203533,NA,474.37292954069625
102663732,NA,829387.0550026468
102680368,NA,178316.0752762521
203534,NA,1257.2024686380892
203535,NA,504.60352842347316
203538,NA,7.6339614935699105
203539,NA,3353.488753755229
199612,NA,6222.7490163401235
203548,NA,5161.452443149769
203549,NA,67.60873943552305
203552,NA,24817.054525966516
203553,NA,12520.560805671563
203556,NA,40.947875399542454
203562,NA,567345.005166978
203567,NA,210744.59713530898
203578,NA,1104473.1628844624
203583,NA,13355.005959621476
203585,NA,797.6933421707193
203586,NA,788.6826863472949
203587,NA,4268.162870991799
203594,NA,334.3266549229587
203595,NA,525.4677676097241
203596,NA,8.486295976476836
203604,NA,2694.2956924544515
203605,NA,313.89839330053996
203606,NA,3.1395259583196773
203620,NA,12.536073094257873
203629,NA,18174.95043195259
203631,NA,7918.3264467279005
203632,NA,294.3702160657914
203634,NA,294.46404271068167
203635,NA,768.2192493492155
203639,NA,16.986100083019018
172683,NA,166687.37579779196
203646,NA,2004.7584039616847
203648,NA,50.248846753926166
203651,NA,339655.4135680955
203653,NA,168.63398894388604
203655,NA,3.139525910737548
203660,NA,11860.075177069402
172917,NA,79604.26694866047
203727,NA,95156.06481408825
203791,NA,500715.673795042
203792,NA,70298.45633732152
203793,NA,172971.6818943431
203794,NA,34628.733545195246
203796,NA,26695.810155625277
203800,NA,1027753.369516535
203801,NA,419088.9625993471
203803,NA,2371266.9482020466
203806,NA,45.95860970099079
203808,NA,23.110696185589664
203815,NA,22.569770994076837
203816,NA,127.62968488091884
176215,NA,10593.928580226055
203819,NA,107.54921162823848
203820,NA,289447.8909302992
203821,NA,1237.9195469490664
203828,NA,286.1332403550309
203829,NA,4025.3487008593847
203842,NA,141.36254186436136
178390,NA,115380.95316854387
13151884,NA,1318845.2712002366
13151975,NA,11.486222064895834
13152063,NA,458.07682950349107
13152076,NA,195.1690850611029
13152089,NA,77.38576093006935
13152102,NA,253.9342680858411
13152133,NA,2971.2772291413194
13152141,NA,837.5409172861692
13152168,NA,340.92179008350223
13152177,NA,8.556280278713215
13152186,NA,197.96243687047655
13152303,NA,581.5233709584335
13152448,NA,344.11159730005636
13152672,NA,88926.84627526454
13155343,NA,5780.6381203025485
13155360,NA,4.30139821025795
176344,NA,33099.00987379648
176684,NA,20607.0795245783
177906,NA,13087.099090289934
177911,NA,1090040.354034688
20,NA,37.14292464345539
177409,NA,3447780.894815311
178725,NA,44218.350679414005
178727,NA,240.92791420327106
191981,NA,732627.2680127361
191989,NA,440.1378678779767
192034,NA,2040600.6294867892
192070,NA,280943.8465437834
192182,NA,1158626.1246546705
192187,NA,1538620.5425192
192219,NA,109.22550672123948
184108,NA,209324.3239296135
99931505,NA,172.44667625115736
192137,NA,1606.3538478815126
102874389,NA,1124928.9404472027
74875672,NA,12.332148441898216
74995736,NA,10998.797862035759
75084740,NA,10998.237352927248
75084878,NA,67.66276581492588
56039543,NA,595115.1914574666
22528626,NA,854450.1347414098
102735431,NA,205.01083487070488
198461,NA,259759.238612588
178242,NA,841171.2963185312
178249,NA,3031.1802957142054
19243030,NA,518.9902617604318
99943033,NA,17.708588668614095
99943145,NA,9.996280656576
99943159,NA,1593.1010580412885
61586,NA,645859.1229276715
61425,NA,38.92515743445725
61427,NA,28.82431953458844
61428,NA,31.304920728452544
61429,NA,19.096362144512753
61430,NA,1.86301573237594
61433,NA,43919.49907945145
61435,NA,21.65149727577624
61437,NA,6.348946666402879
61441,NA,5.514095196299722
61443,NA,1373.0922490037522
61445,NA,4811.449994887839
61447,NA,1583.090366831214
61448,NA,20286.270070034043
61449,NA,654977.3379835214
61450,NA,121193.27591411432
61451,NA,32629.955448773704
61452,NA,4776.186976521965
61454,NA,1317.5812632804723
61455,NA,6346.8143107101805
61459,NA,80.61017692662358
9019,NA,237.39457070235767
61460,NA,80747.90707662563
61464,NA,32884.42554912435
61470,NA,89726.82718802578
61471,NA,22042.97918474723
61472,NA,356684.8811688955
61474,NA,15126.530898211067
61477,NA,4673.459285171849
61478,NA,7342.8320042019595
61479,NA,4242.336037831088
61481,NA,16418.965184833603
61482,NA,80697.06536376613
61483,NA,12528.131325813003
61484,NA,1480.0205453055282
63786,NA,336.90730332473777
61487,NA,1538.2708163616273
61490,NA,1962.8256506986065
63955,NA,128320.45791728218
61494,NA,537189.0296739561
61497,NA,44807.410632847
61498,NA,89082.73135995593
61499,NA,287042.2111725028
61500,NA,2541.756524043446
61505,NA,99.97013541941897
61508,NA,3099.26159052733
61513,NA,122.44578936729387
61514,NA,6606.261278886803
109472962,NA,156680.10705933697
61515,NA,13382.028520853739
61520,NA,9036.33029020071
61521,NA,3059.1571689853176
61522,NA,1418.9052645486875
61531,NA,45979.89658614751
61533,NA,739829.7466536942
61534,NA,11173.3054484747
75166713,NA,304.14001471474336
61535,NA,50978.84709283725
75168098,NA,386.0436254312571
75168448,NA,4733.061981763955
75169923,NA,215.93445711938224
61539,NA,25963.967042222383
61540,NA,24905.221893814436
61544,NA,58387.23129997091
61546,NA,144732.8961970984
61547,NA,226.76892395964742
61554,NA,404070.04728593957
61557,NA,23914.114025506045
61558,NA,585059.1053393801
61560,NA,488893.82670116756
61562,NA,368888.87650861574
75170374,NA,12.5879847925304
75170955,NA,6118.866173162406
75306250,NA,107676.15455822267
61566,NA,37990.885536233516
61568,NA,19485.211337149223
61572,NA,2520.9508202462653
61573,NA,65218.26881900241
61574,NA,1755.7480600640247
61575,NA,2744.709547748984
61576,NA,332826.4207472099
61579,NA,61236.82609735149
61580,NA,619050.6679221938
61581,NA,112841.80092912905
61582,NA,3861.3034406396227
13264447,NA,1410773.389568935
13264485,NA,312529.58163343585
13264680,NA,313936.572049211
13264896,NA,810521.5081977514
13265019,NA,31997.253325715934
13265194,NA,325542.34726604243
13265616,NA,160.60781876222498
13265692,NA,3568.533980248531
13289157,NA,46.000237360923386
13289180,NA,365.44038630775805
13290941,NA,14062.728287621236
13292157,NA,1038754.4786856554
13292176,NA,1541.9658931948559
13300653,NA,1440298.9868617991
13300669,NA,481584.47812130774
13300683,NA,4192393.798807846
13300710,NA,3007200.4107536417
13300841,NA,254463.13846424094
13300856,NA,89243.72536312991
13300925,NA,480750.70948038035
44579917,NA,45846.46688481888
64339,NA,1903871.4711510362
48283076,NA,1192.1302844817833
13483377,NA,50741.49639621045
13483904,NA,47242.72644305321
13483949,NA,7.9429309780187385
203142,NA,1336303.9193921126
14665504,NA,385.59278153194543
14665893,NA,142321.59974606516
14666153,NA,9.996280643979166
14668000,NA,15707.89122326934
14669579,NA,3837.3332667525237
75306501,NA,287.6059712330924
75306850,NA,1552.4678192062229
15155661,NA,951048.1851322511
15155778,NA,7667.299869813515
15155809,NA,31413.243796032646
15155834,NA,44656.75738585582
15155994,NA,62826.10779793104
61588,NA,407724.656877224
61590,NA,20673.921794825215
61591,NA,732332.61089512
61593,NA,48127.73128188432
15156663,NA,31413.175585121386
15157546,NA,201.02851860318435
15158400,NA,3865803.483175083
15158494,NA,36001.01139718548
15158719,NA,1334392.4250250652
15177796,NA,202227.6904776126
15177933,NA,572381.5200844334
15178232,NA,457415.3366685119
15178559,NA,380036.8284114653
15178654,NA,574839.1329591796
15179004,NA,131752.29817177757
15179049,NA,895967.2227885816
15179117,NA,49992.85569301341
15179176,NA,5413128.045382404
15179235,NA,234330.35030868373
15179400,NA,5334585.456119022
15179437,NA,33554.5174741117
15179447,NA,41589.32202132523
15179459,NA,48467.32934576241
15179489,NA,4034278.650182297
15181418,NA,31669.070425536538
15181427,NA,96469.66778947058
15181524,NA,216476.24023987417
15181766,NA,620989.2635636375
15181777,NA,1339.181110231854
15182216,NA,11481.295204506261
15182225,NA,566827.0569537645
15182335,NA,3534588.7452623616
15182432,NA,452328.1837437108
15182493,NA,3941983.052988238
15182516,NA,1279478.127598188
15182759,NA,140298.7674059486
15182893,NA,346352.5679772646
15182904,NA,4985598.542667627
15183031,NA,395031.66572508786
15183082,NA,121010.57593727681
15183134,NA,26118.647752901834
15183187,NA,614577.8411972235
15183292,NA,1181852.0575884595
15183361,NA,1860527.765990569
15183611,NA,2355236.798354011
15183645,NA,687580.9263765824
15201853,NA,3846694.518516709
15203642,NA,4498.7927695932485
15203757,NA,4799304.633600699
15203980,NA,12631.165078329925
172546,NA,1067.560892686433
199777,NA,18713.809399681395
47755672,NA,26095.235936898323
109451364,NA,162059.509539048
109451703,NA,244412.51241942836
109451787,NA,388626.32894573
109451825,NA,263750.6017730717
109451840,NA,8903.393048146238
109451861,NA,1353.1305249009006
192016,NA,274.6175338070732
191916,NA,4407.412086735441
191934,NA,37880.906455374745
198403,NA,1868.4899040418866
104686655,NA,10639.13678257121
104686673,NA,102.95176824137123
203214,NA,84958.61947489635
104686767,NA,13.019711953449955
104687533,NA,9.996280708864093
101949992,NA,10.39462309229696
101950005,NA,20.967587852675404
101950071,NA,24.58260245220159
101950152,NA,100.93775560453582
48443739,NA,259.5763153338837
101950393,NA,18.559899202451703
101950709,NA,9.996280716567155
101950792,NA,205216.9382277922
83410059,NA,45018.21468142861
176227,NA,2239.7074765443144
104688011,NA,346.79955146646944
104688076,NA,58.804298929133815
197470,NA,386633.4467769707
176338,NA,558.9802664219545
176698,NA,63435.078180321216
176865,NA,1951782.8230234843
177439,NA,4401387.5346984835
104689709,NA,62.78164754057312
176767,NA,1742701.1792686037
104689902,NA,431.8512098920168
177816,NA,168810.98255401297
104690632,NA,19.7389895720495
104691334,NA,19.145024292851748
178264,NA,1524.9160011134386
178305,NA,327.92769733365463
178456,NA,1317.4141497797193
104691897,NA,4.805026836964893
178529,NA,265451.1209868299
104691914,NA,86.26295665845035
104691922,NA,26.203341171464025
104692134,NA,86433.53511584827
178616,NA,22615.557567166346
178651,NA,108899.25523123278
104692476,NA,15.066579889771182
104695145,NA,9.9855629798395409
104695152,NA,70.53758860781325
104695227,NA,15.069523221696612
104696055,NA,13.676823104844074
104696146,NA,1241.2115608805225
104698644,NA,4130.903168697209
104698694,NA,239.96444673180275
104698809,NA,23.90229205298099
48617698,NA,593.4907160338354
104698893,NA,3205.055017879652
75607252,NA,209.17315050932103
104699089,NA,0.9371981026914171
104699130,NA,631.5133889950035
104699291,NA,38.62162035183923
7821,NA,8711.48250445045
104699385,NA,1.307745037228383
75607260,NA,74.5981610374468
75607267,NA,761.7460181088545
75607275,NA,44.14477456876805
75607284,NA,5560.383860507394
104699412,NA,43.18900006343399
80796583,NA,801.0623737247038
75607309,NA,321.6191047382159
75607314,NA,146.20050246810354
75607344,NA,100.0723189591154
81044203,NA,55.65639449496806
104716721,NA,1.6891473703887183
203069,NA,28112.808046698756
104716724,NA,8.425314725247086
104716737,NA,19.963548562317115
104716740,NA,5822.016978388261
104716764,NA,9.996280719955648
203830,NA,1718995.6108995648
192060,NA,1314049.6914791104
109452106,NA,6940.127939772216
109452166,NA,434528.27191570913
109452204,NA,451.9338682131604
109463090,NA,1742937.865061322
44578559,NA,134226.42109823253
109475277,NA,3128.7428748214547
109451599,NA,110890.6409319274
109476480,NA,234.65399004994947
22528785,NA,35049.90945621615
75607363,NA,409.4750692216226
75607377,NA,1552.4678192062229
75607388,NA,92.04747321557097
75607403,NA,1098.372130088214
75607434,NA,1527.6391176866337
67606920,NA,16.976417007720254
67607734,NA,1944.1120918357642
67610380,NA,33.113732135923456
67610419,NA,47362.768775423356
67610453,NA,17.048732701728607
67610469,NA,6837.648541342428
67610606,NA,822.9818285598494
67610704,NA,33.4887285415825
67611149,NA,33.70189803342506
67611176,NA,18.654108698631934
67633090,NA,33.922156505312216
67657116,NA,52.04722484698738
75976541,NA,2110.369081324879
75976755,NA,1.6360021021185462
67657395,NA,17.058809784953052
75976903,NA,1.6360021021185462
67657406,NA,17.062627136148755
67657437,NA,810.9729499175961
67662850,NA,710397.8252997558
67662914,NA,1511503.740632734
172811,NA,583.2009730266543
61541,NA,301097.8935901973
109463107,NA,1492104.3252162642
109463120,NA,38005.77036267091
109463133,NA,157118.7081907671
109463146,NA,50864.81269635525
109463159,NA,31375.7537781784
109463289,NA,1196779.6741084429
109463315,NA,230894.0015117684
109463332,NA,259918.57115674537
64354,NA,3901.9637126488306
109463435,NA,79877.74820416114
109463448,NA,1502442.5285069016
109463461,NA,579588.2725315691
109463487,NA,69469.32147668784
109463507,NA,305367.4790534624
109463598,NA,449889.1557913626
109463611,NA,595358.5232100645
109463625,NA,3243.990455665527
109463639,NA,349765.85814991745
109463667,NA,407933.67860200367
109463680,NA,1955752.8015630085
102325554,NA,3909.9523074540625
109463708,NA,6694.509414877054
109463880,NA,1676.5440683444433
64123,NA,1152578.985283897
109463909,NA,405369.98588862736
109464022,NA,5215696.926792947
109464069,NA,487136.39967738214
109464089,NA,1776327.6490731274
109464143,NA,4573.374972369069
15261,NA,15615.580698359861
109464202,NA,953.8856309765077
68045211,NA,147119.84120845233
68045356,NA,740140.5895994402
109470276,NA,763088.8761116258
109470393,NA,71603.3589321735
68049597,NA,24.167628308948835
44582007,NA,355111.00746488787
190596,NA,105054.09259893917
61548,NA,561367.030430387
20877932,NA,4428.06733537847
20878141,NA,740602.3313742189
20878317,NA,11704.411856892639
63830,NA,151209.27764042997
22473714,NA,10823.249604103363
22475225,NA,27851.50332007954
22476267,NA,5719.502905583833
22528805,NA,662011.7850597261
22528830,NA,20692.631251551604
22528853,NA,537513.672659346
22566077,NA,60180.46642652335
22566194,NA,682871.7105770374
22566253,NA,810170.8576994862
22566287,NA,501910.94576105365
64271,NA,12294.449729440556
64314,NA,27.72802511538038
157284,NA,6231172.495084198
164672,NA,345.0812820822276
164673,NA,3007542.8276218106
164729,NA,2940343.024331697
22993,NA,98624.58347697255
104716792,NA,197.00227460088658
104716905,NA,590.855706785359
172749,NA,211302.64214638068
176318,NA,9458.321740801595
176233,NA,154.36339061153055
88793478,NA,708.1052972287206
176761,NA,798403.8690073347
176762,NA,488448.1479570665
178447,NA,59623.283405213835
169761,NA,117459.30270790572
192186,NA,49781.61322550812
99943177,NA,10.326536816129327
99943188,NA,90.61478481382254
99943233,NA,9.996280552217472
99943296,NA,74.86530003600615
99943444,NA,6.8893200111826935
29438,NA,419.8842199726019
13265799,NA,467909.64585264295
13290819,NA,567158.9718927898
172621,NA,5872.762447494938
88793749,NA,1036.463847607662
178275,NA,21862.67854164091
172696,NA,34142.69520825287
88793780,NA,584.9844643057934
174115,NA,670353.1156068839
99943474,NA,3.123644380603866
99943493,NA,9.996280660149345
99943609,NA,29.99577431940505
99943627,NA,0.12224778884809892
66083824,NA,5992.05917304177
157252,NA,2945.935858615781
157256,NA,7053440.530250828
157271,NA,858.9075184639188
157273,NA,7663810.764813988
157275,NA,10476372.687348405
157276,NA,9272.48966396658
157277,NA,1477467.3947716
157285,NA,4745665.1967544425
157288,NA,10035378.782146256
157290,NA,0.3100557760528326
157292,NA,716251.1291672018
157293,NA,32898.35377308457
157294,NA,654255.7413225542
178214,NA,2973448.616107386
178224,NA,285250.78686334
178284,NA,4.623834239614725
178379,NA,49097.7624948597
196890,NA,19482.495555305184
178538,NA,8500.615980003458
178490,NA,139334.81280946606
178518,NA,139678.36563474624
56039279,NA,926761.7851520226
99943705,NA,58208.31227085816
203208,NA,1426896.105847656
203817,NA,3572.1146128278688
192046,NA,143.27435789277496
192083,NA,1090339.6487175087
109475875,NA,147889.99121763228
109470344,NA,168775.1266194207
177817,NA,576651.958298426
96251704,NA,2109411.4025822706
15202912,NA,10896026.828565096
174107,NA,3859936.3718687147
194975,NA,474847.4976380058
15181834,NA,1501502.0881588494
203559,NA,160913.98271027015
157286,NA,4385211.241376019
114619082,NA,3153.408926709564
203445,NA,2462171.6376587776
91866800,NA,61091.30811663928
67657002,NA,23466.390910988845
67662944,NA,375748.88675244275
176224,NA,10786841.110604305
176251,NA,582.9174237537845
96105971,NA,16531.06714802292
104664898,NA,68132.3657924756
44579859,NA,5891220.865081966
104670445,NA,1626.1565634043322
99929470,NA,1470416.7930148183
99930769,NA,1314271.9459233438
99942442,NA,19.06967000048259
102349075,NA,147133.37224494404
102349434,NA,253.048078776984
102658473,NA,296865.1801923457
44579698,NA,5184416.105355071
74875552,NA,492626.0037765105
75605902,NA,428.69477257575045
75607396,NA,9716.419787724153
203550,NA,2373943.520492816
15177300,NA,6662494.6935489355
47102757,NA,9976188.225462368
203321,NA,13359564.934316019
170382,NA,451.8557066862984
174093,NA,947170.2075679009
174104,NA,1379193.9907894896
174105,NA,1437264.0791002463
176788,NA,6172677.304795984
176853,NA,39537.6942646243
177432,NA,6253693.11408379
177566,NA,2979053.8337906064
177570,NA,388046.0361109354
177585,NA,1562467.6909056758
178260,NA,447245.73400794016
15158430,NA,426448.8837540982
56051897,NA,11.428944176255136
48617731,NA,16468.63693509051
29468,NA,888.6276341862658
61365784,NA,11.84574924222485
44581753,NA,10214277.393912397
197468,NA,11300334.319721902
44580103,NA,7771721.210950961
44582033,NA,59191.668657281254
44582018,NA,770305.3206879143
198391,NA,12667588.618731033
198423,NA,3646111.0210946403
47755066,NA,46085.6117312431
47755847,NA,4172821.7912891903
157260,NA,3238486.7329763467
48442779,NA,1363.4852353652643
104716783,NA,27.513983425883755
190543,NA,17.786010293066152
195306,NA,24882.38866784589
15183770,NA,7664156.2276808815
194258,NA,0.3153461406407505
44578534,NA,7605061.113020105
203025,NA,23.09240649395999
15182036,NA,8602085.720267236
15157826,NA,307124.8252970892
15202841,NA,297115.52970681805
15202867,NA,3574538.9984423425
15202882,NA,5108506.5474297535
48616811,NA,495.54095207369653
15203002,NA,13432752.989615086
44582124,NA,1665926.6306585476
56039179,NA,1698009.7414155998
56039231,NA,937763.3500195566
15155600,NA,582206.808977679
49845554,NA,16509.900095112716
49845698,NA,1381437.1826339015
50951426,NA,1667928.5328555717
50955546,NA,5544900.813758528
15178721,NA,3410374.1570499674
2818,NA,15276.03073031438
15178420,NA,10205032.744074723
177579,NA,344085.5698583726
164660,NA,1597914.941235301
42760243,NA,49.51445747803376
44980150,NA,76.92065099174063
103308497,NA,18080.685850299935
44578120,NA,532.2036400761451
56039849,NA,1208070.9626948808
56040806,NA,2044043.8238163881
56041084,NA,2908614.9892367483
112539440,NA,973732.4196295803
120686294,NA,1078.8582202797081
50950871,NA,26231.313734447904
50956519,NA,1319424.2500290691
66080171,NA,884367.1592768595
66080455,NA,413852.264691125
75605298,NA,2.64517826024484
102342526,NA,159462.81639329394
53798786,NA,728.3229041268775
104667767,NA,2288.6080531560037
102658115,NA,13080.267940173055
104679625,NA,3.858270069401812
104768050,NA,1360.3170357797107
44578476,NA,78.912768543338
178605,NA,9160833.142063232
44581225,NA,1981155.008284884
176361,NA,5533411.937376622
44582044,NA,973857.2279088899
101950314,NA,663730.3594518182
177513,NA,1481452.2489875269
56039205,NA,2339333.439872906
203299,NA,10241493.037771028
176775,NA,2342002.3112398954
190549,NA,1809902.7297444448
137788491,NA,1937007.4559985239
44579491,NA,4580519.398764222
170413,NA,965160.4541385933
149768142,NA,4324.782959667483
15183689,NA,8149517.517792647
174148,NA,15499.893917915817
151183543,NA,1076187.7611617635
104667146,NA,34344.16252739283
101754523,NA,296.0110908039085
12002,NA,7151.059321649914
21662,NA,3944.673571592589
22606,NA,57.9135333998396
29364,NA,706373.1241917412
29429,NA,1720.944387234421
40794,NA,4897.071112496607
102658398,NA,7235.506970795255
62234,NA,11342800.477901297
178639,NA,617173.8385407524
44581282,NA,32223.489601791105
44581342,NA,2108460.035908658
44581436,NA,132911.4094178942
44581678,NA,2385802.908315516
47751995,NA,137247.79105823507
195298,NA,24766.65558211167
47755944,NA,56656.07278463772
102342517,NA,12016.23365999994
48282388,NA,14869.629439052922
48282425,NA,3272.218980888484
48283636,NA,156590.39390335753
176833,NA,2036701.1625036185
176835,NA,2620057.620344925
177433,NA,4084271.4191814754
177435,NA,1039277.2636378075
177437,NA,3006342.8136724816
177499,NA,8018628.863602548
44581456,NA,1195.6344236105247
170403,NA,556070.634784949
169682,NA,1103513.7010662481
170366,NA,874199.4320108701
174102,NA,808475.7097815695
15179357,NA,629208.0088988602
44581723,NA,11521569.893623192
176345,NA,50.25712947622884
177561,NA,3912.371034928042
177577,NA,25.867248716618413
177586,NA,1290822.0130015307
178237,NA,1024.0918978753455
178253,NA,729.0427002078786
178480,NA,13.03045950515294
178489,NA,1789.7026619095416
178546,NA,768913.261861296
178676,NA,1403410.9919787324
176819,NA,7083713.184424613
190571,NA,57.9135333998396
48442700,NA,5392.258677579332
110212189,NA,738.7639077108502
199751,NA,664168.2625703816
197499,NA,13407610.502255438
203064,NA,16.89181794984805
203075,NA,218.87096656205355
203166,NA,1703.2254829084761
203170,NA,3258.1461503982964
198390,NA,12724754.394777657
198529,NA,201637.75703590445
203296,NA,4579.5881020287925
203467,NA,30.188665458026644
203579,NA,4898191.831133878
203509,NA,11030769.991140828
190633,NA,12527686.032169906
203643,NA,3206.890847513975
48617382,NA,11290.323357233437
13264349,NA,15019.343399842512
14668253,NA,112.20766361947301
15156501,NA,35760.88984867174
15158016,NA,3376681.468064976
15183534,NA,7312234.918029028
48444603,NA,66.51739592899725
203279,NA,12444728.234444926
203286,NA,7433337.886530996
198389,NA,8376355.509449869
15179409,NA,5043350.888111023
15179513,NA,9066922.205403922
15179524,NA,2317673.626923633
48617604,NA,451287.5786955353
48617612,NA,2578.4887935892207
48617631,NA,18499.998005246747
48617878,NA,1001.5041912773974
48443921,NA,1865.8326800495206
15155685,NA,1471203.9602374383
15182322,NA,1161466.8261731244
56050441,NA,959430.6389564511
56050458,NA,3056843.4733569534
49845544,NA,1716649.8302712936
203597,NA,7610801.94632956
203650,NA,6085952.654686709
203157,NA,525864.9150513138
203205,NA,2080446.3520948475
15158448,NA,913704.843883722
15158518,NA,3814515.7763781
15158700,NA,777.8939122979563
15158734,NA,6620774.639417218
169683,NA,510994.5239106476
15178734,NA,2199637.7674810607
15178817,NA,8503857.479131008
15178890,NA,4912411.3134498205
15179137,NA,6706304.516670362
15179202,NA,4783772.038374153
15179222,NA,66000.04695756665
15179262,NA,813208.9963323197
15181405,NA,1990891.2913245945
15181870,NA,4043028.6919564465
15181934,NA,12003561.595486302
198540,NA,8548358.860210646
15182284,NA,7837020.757516911
15182460,NA,4810011.368892127
15182954,NA,8963690.482098062
15182980,NA,567988.3784186655
15183091,NA,4837960.901563538
15202971,NA,600120.6656360063
50950469,NA,502.6221183756396
50955935,NA,987618.4206047015
176255,NA,16088.87577843441
114619193,NA,16502.94347644856
114619203,NA,1708481.0065721283
114619348,NA,6810.830491905699
42760216,NA,65.84340529513041
44578545,NA,1070035.5009335664
44579029,NA,911.816119469195
44579349,NA,57433.94623194612
44579378,NA,172609.92872712115
44580298,NA,17.12540170666595
44581060,NA,1400.7031210043992
44581069,NA,15.463158300092081
