range_km2,eez,iucn_sid
4540.03076592146,157,48342477
840.940495478021,158,48342477
2466.060180295626,161,48342477
24799.44865515591,202,48342477
6634.959355803572,203,48342477
106690.28627198514,205,48342477
266891.6333837707,206,48342477
269086.112518767,207,48342477
623.5010517410209,208,48342477
309767.3729278415,209,48342477
104640.76668922562,210,48342477
17981.97990154696,212,48342477
23195.287009233725,214,48342477
103.0435912546564,215,48342477
1458195.1813758237,216,48342477
7419.138567186248,231,48342477
544.908482246758,237,48342477
8867.86158916999,247,48342477
52022.16821984633,255,48342477
0,NA,48342477
5218939.574166621,0,48342482
4403.803643785264,3,48342482
69407.71778841148,5,48342482
4811.611763690356,6,48342482
5531.170384273854,8,48342482
72093.83720076429,14,48342482
351574.25372344616,15,48342482
266953.63414157304,16,48342482
87989.6209979327,17,48342482
55265.42160918741,18,48342482
46974.77873192812,24,48342482
235091.33321989106,25,48342482
44723.53828577463,26,48342482
6073.45912386111,28,48342482
2610.14655245342,29,48342482
1687.1204888710986,30,48342482
64245.05929440331,31,48342482
2514.088971014891,32,48342482
1056.6334336119762,33,48342482
6910.033358480532,37,48342482
51663.262083630776,39,48342482
35942.12852084402,40,48342482
94104.12288616462,41,48342482
149851.57895971282,42,48342482
11065.833777982478,43,48342482
2207.577949357463,44,48342482
17384.6763582753,47,48342482
51054.60636789424,53,48342482
12325.061390967023,102,48342482
2821.4732454738414,191,48342482
24799.44865515591,202,48342482
291928.6061416161,203,48342482
198164.1778856333,205,48342482
382460.260253352,206,48342482
386767.1329901747,207,48342482
623.5010517410209,208,48342482
306514.5138060997,209,48342482
1821193.301575465,216,48342482
7419.138567186248,231,48342482
544.908482246758,237,48342482
8867.86158916999,247,48342482
31319.138915122654,255,48342482
0,NA,48342482
8935.975147089075,0,48342485
842.6869947830398,18,48342485
2424.1441339949147,151,48342485
4395.944393763667,152,48342485
1273.199624547454,161,48342485
116992.89885199304,0,48342486
116992.89885199304,16,48342486
13427.103869489749,0,48342487
13427.103869489749,102,48342487
1092814.8328485729,0,48342488
74946.74747151663,14,48342488
208211.8012496486,15,48342488
105780.35897208455,206,48342488
239086.45549096973,207,48342488
623.5010517410209,208,48342488
139846.74479255526,209,48342488
66076.26613653812,210,48342488
213292.3742220004,216,48342488
44950.583461518676,255,48342488
0,NA,48342488
1074864.2901796473,0,48342489
44262.461820552984,5,48342489
33994.77933164536,6,48342489
75203.48319488362,7,48342489
8589.29458473398,8,48342489
5904.048473992388,9,48342489
719.5586331795499,10,48342489
10595.151618738755,13,48342489
45825.58074382877,14,48342489
194311.39551584696,15,48342489
198532.68963931056,17,48342489
67937.16353731742,18,48342489
5349.534229822961,19,48342489
64217.11533386412,147,48342489
2945.4748472828014,151,48342489
4395.944393763667,152,48342489
6626.226846682426,153,48342489
953.5898549533721,154,48342489
17382.92985897028,155,48342489
2584.822290487556,156,48342489
2466.060180295626,161,48342489
105.66334336119763,209,48342489
56027.76951509621,210,48342489
15804.96572466647,212,48342489
194929.65698779857,216,48342489
15198.929678571689,255,48342489
0,NA,48342489
207087.05425418128,0,48342492
146212.7429341866,15,48342492
39469.18840348275,206,48342492
21405.12291651192,216,48342492
177464.6415296275,0,48342493
71001.40047589807,7,48342493
78370.76371724001,17,48342493
28092.477336489406,216,48342493
1528109.3845687772,0,48342496
26093.606306002734,5,48342496
33994.77933164536,6,48342496
75203.48319488362,7,48342496
8945.580909011744,9,48342496
3613.5116942820623,13,48342496
330728.88446793164,16,48342496
207245.98583687504,17,48342496
67937.16353731742,18,48342496
6073.45912386111,28,48342496
2610.14655245342,29,48342496
1687.1204888710986,30,48342496
64245.05929440331,31,48342496
633.9800601671858,33,48342496
16500.94658888715,37,48342496
27685.542466236824,38,48342496
51663.262083630776,39,48342496
16445.058544997275,41,48342496
149851.57895971282,42,48342496
11065.833777982478,43,48342496
833.9544856618937,44,48342496
2529.8074773561125,151,48342496
4395.944393763667,152,48342496
16860.7258991789,155,48342496
2466.060180295626,161,48342496
24799.44865515591,202,48342496
936.1248304130538,203,48342496
20878.552711607,210,48342496
343708.8839681955,216,48342496
7419.138567186248,231,48342496
544.908482246758,237,48342496
510.85169856369595,255,48342496
0,NA,48342496
15955.164847540842,0,48342498
15955.164847540842,16,48342498
31334.857443506968,0,48342499
733.5306465137785,159,48342499
30601.326796993188,163,48342499
7846.158188893585,0,48342501
842.6869947830398,18,48342501
1228.663832438227,151,48342501
4395.944393763667,152,48342501
1378.8629679086516,161,48342501
433469.4575121743,0,48342502
33252.516106732146,5,48342502
62164.97592578351,7,48342502
325604.6489798897,16,48342502
12447.316499768991,17,48342502
0,NA,48342502
48011.327420383364,0,48342504
48011.327420383364,17,48342504
2016120.3388195215,0,48342505
1112.5214806508645,2,48342505
70356.0681265557,5,48342505
33994.77933164536,6,48342505
70170.93899514424,7,48342505
4530.425003998792,9,48342505
55634.806658177855,14,48342505
351574.25372344616,15,48342505
291187.2162944809,16,48342505
202487.64238071308,17,48342505
67937.16353731742,18,48342505
2529.8074773561125,151,48342505
4395.944393763667,152,48342505
16860.7258991789,155,48342505
2466.060180295626,161,48342505
39680.51509020515,206,48342505
1373.6234636955692,209,48342505
38172.41099580587,210,48342505
720427.5203492291,216,48342505
7419.138567186248,231,48342505
544.908482246758,237,48342505
33263.86838842842,255,48342505
0,NA,48342505
40427.14448308107,0,48342508
9440.71408234014,14,48342508
3854.5289164249725,15,48342508
27131.90148431596,210,48342508
485716.05113833863,0,48342511
83612.01487993635,14,48342511
15638.17481745725,24,48342511
179924.58898321778,25,48342511
4178.504943728641,206,48342511
1796.2768371403597,207,48342511
623.5010517410209,208,48342511
182556.56676123888,209,48342511
1021.703403425418,210,48342511
16364.719460452927,255,48342511
0,NA,48342511
84163.90936766934,0,48342512
42788.414517709294,5,48342512
33994.77933164536,6,48342512
7380.715518314694,7,48342512
3566290.6576445703,0,48342513
1764.839811861865,1,48342513
1112.5214806508645,2,48342513
4403.803643785264,3,48342513
70356.0681265557,5,48342513
33994.77933164536,6,48342513
75203.48319488362,7,48342513
8589.29458473398,8,48342513
4940.852869712399,9,48342513
76214.707591851,14,48342513
343062.67844910687,15,48342513
382822.6592923295,16,48342513
201837.94380160864,17,48342513
67937.16353731742,18,48342513
50180.48233464621,25,48342513
44723.53828577463,26,48342513
6073.45912386111,28,48342513
2610.14655245342,29,48342513
1687.1204888710986,30,48342513
64245.05929440331,31,48342513
2514.088971014891,32,48342513
2424.144140292941,33,48342513
599.0500299806274,35,48342513
6910.033358480532,37,48342513
27685.542466236824,38,48342513
51663.262083630776,39,48342513
35942.12852084402,40,48342513
94104.12288616462,41,48342513
150062.9056464352,42,48342513
11065.833777982478,43,48342513
67985.19233630285,44,48342513
62944.78887709484,45,48342513
3561.116639555186,46,48342513
52182.84635429588,47,48342513
22487.953871189307,49,48342513
83948.21641575846,50,48342513
63.74730335851192,79,48342513
2541.1597385837995,102,48342513
2529.8074773561125,151,48342513
4395.944393763667,152,48342513
17382.92985897028,155,48342513
2466.060180295626,161,48342513
2277.43800973058,162,48342513
24799.44865515591,202,48342513
36246.019758904775,203,48342513
78920.91173518999,205,48342513
111053.92040498837,206,48342513
135607.98557241925,207,48342513
96140.54368556109,209,48342513
75057.6503159419,210,48342513
23195.287009233725,214,48342513
103.0435912546564,215,48342513
777860.3504391101,216,48342513
7419.138567186248,231,48342513
544.908482246758,237,48342513
4456.198689065102,247,48342513
45386.33560494321,255,48342513
0,NA,48342513
853600.0095219975,0,48342516
58318.30623969881,5,48342516
33994.77933164536,6,48342516
70170.93899514424,7,48342516
8589.29458473398,8,48342516
633.9800601671858,14,48342516
247255.71654332508,15,48342516
75633.99581716913,16,48342516
200156.93606817763,17,48342516
66581.00509186415,18,48342516
2529.8074773561125,151,48342516
4395.944393763667,152,48342516
5317.223945444917,155,48342516
2466.060180295626,161,48342516
60983.46763834831,210,48342516
16466.889811502115,216,48342516
105.66334336119763,255,48342516
0,NA,48342516
375606.1149215402,0,48342518
68613.05962489125,7,48342518
1162.296776973174,8,48342518
190106.69293798367,17,48342518
115724.0655816921,216,48342518
0,NA,48342518
117031.32202141275,0,48342519
620.8812996344797,12,48342519
8836.42455759347,13,48342519
1949.0957247173255,146,48342519
82910.79461542003,147,48342519
6781.665480067907,148,48342519
418.28711573520445,149,48342519
3943.6004817493485,150,48342519
3604.779194607955,153,48342519
2584.822290487556,156,48342519
4540.03076592146,157,48342519
840.940495478021,158,48342519
1217913.2456581849,0,48342521
44262.461820552984,5,48342521
33994.77933164536,6,48342521
75203.48319488362,7,48342521
8589.29458473398,8,48342521
41732.65434477138,9,48342521
719.5586331795499,10,48342521
52049.23902205438,11,48342521
50865.984193589735,14,48342521
242699.0940245589,15,48342521
197217.57396846238,17,48342521
67937.16353731742,18,48342521
5349.534229822961,19,48342521
1949.0957247173255,146,48342521
92162.88654923822,147,48342521
1460.9485360129522,148,48342521
2945.4748472828014,151,48342521
4395.944393763667,152,48342521
10593.405109986697,153,48342521
953.5898549533721,154,48342521
17382.92985897028,155,48342521
2584.822290487556,156,48342521
4540.03076592146,157,48342521
840.940495478021,158,48342521
2466.060180295626,161,48342521
2277.43800973058,162,48342521
1479.286807056767,209,48342521
43976.90887715363,210,48342521
17981.97990154696,212,48342521
173467.7728312775,216,48342521
15832.909738738876,255,48342521
0,NA,48342521
127457.93613759238,0,48342523
45842.17252658911,129,48342523
21342.248853358877,130,48342523
17071.179326801746,131,48342523
20008.79493193548,132,48342523
23193.54049890716,137,48342523
0,NA,48342523
109013.13330458339,0,48342524
108907.46996122219,210,48342524
105.66334336119763,255,48342524
4342070.9247082705,0,48342525
1764.839811861865,1,48342525
70356.0681265557,5,48342525
33994.77933164536,6,48342525
75203.48319488362,7,48342525
8589.29458473398,8,48342525
41732.65434477138,9,48342525
719.5586331795499,10,48342525
50056.480764327374,11,48342525
12097.142941952872,13,48342525
20822.66463937601,14,48342525
351574.25372344616,15,48342525
700385.5418142801,16,48342525
252855.87365614998,17,48342525
67937.16353731742,18,48342525
5349.534229822961,19,48342525
50180.48233464621,25,48342525
44723.53828577463,26,48342525
6073.45912386111,28,48342525
2610.14655245342,29,48342525
1687.1204888710986,30,48342525
64245.05929440331,31,48342525
2514.088971014891,32,48342525
2424.144140292941,33,48342525
599.0500299806274,35,48342525
4672.764883149593,37,48342525
27685.542466236824,38,48342525
51663.262083630776,39,48342525
35942.12852084402,40,48342525
94104.12288616462,41,48342525
150062.9056464352,42,48342525
11065.833777982478,43,48342525
67985.19233630285,44,48342525
62944.78887709484,45,48342525
3561.116639555186,46,48342525
52394.17304101827,47,48342525
22487.953871189307,49,48342525
83948.21641575846,50,48342525
63.74730335851192,79,48342525
44180.37630125838,102,48342525
60581.77234158709,147,48342525
1460.9485360129522,148,48342525
2945.4748472828014,151,48342525
4395.944393763667,152,48342525
6416.646678159128,153,48342525
953.5898549533721,154,48342525
13576.42975215865,155,48342525
2584.822290487556,156,48342525
2466.060180295626,161,48342525
24799.44865515591,202,48342525
31291.1948884542,203,48342525
100760.04028637438,205,48342525
227376.16269044823,206,48342525
166064.35272555903,207,48342525
23383.909154606667,209,48342525
104640.76668922562,210,48342525
17981.97990154696,212,48342525
23195.287009233725,214,48342525
103.0435912546564,215,48342525
874120.5294971116,216,48342525
7419.138567186248,231,48342525
544.908482246758,237,48342525
8867.86158916999,247,48342525
54882.064500414795,255,48342525
0,NA,48342525
60240.33124880594,0,48342528
60240.33124880594,135,48342528
1185506.0359855075,0,48342529
1134364.977798688,16,48342529
7290.770691922637,216,48342529
43850.28749489702,255,48342529
0,NA,48342529
2006423.762293776,0,48342530
70356.0681265557,5,48342530
33994.77933164536,6,48342530
75203.48319488362,7,48342530
8589.29458473398,8,48342530
41732.65434477138,9,48342530
719.5586331795499,10,48342530
52049.23902205438,11,48342530
11780.152911869278,13,48342530
211.32668672239527,14,48342530
351574.25372344616,15,48342530
367043.8910981755,16,48342530
201837.94380160864,17,48342530
66581.00509186415,18,48342530
5349.534229822961,19,48342530
2529.8074773561125,151,48342530
4395.944393763667,152,48342530
5106.770511524045,155,48342530
2466.060180295626,161,48342530
55805.96384671426,206,48342530
26697.895849643483,210,48342530
17981.97990154696,212,48342530
567529.1695038171,216,48342530
7419.138567186248,231,48342530
544.908482246758,237,48342530
6965.921408668433,247,48342530
21957.017389680725,255,48342530
0,NA,48342530
988.5198788419044,0,48342534
988.5198788419044,224,48342534
241732.40536892292,0,48342535
241732.40536892292,16,48342535
147779.35486237044,0,49437996
1474.9205556452068,114,49437996
5902.3019620913165,116,49437996
4320.8448291774675,117,49437996
4081.5741094885893,118,49437996
2078.336837037394,119,49437996
5839.427908385314,120,49437996
1019.9569041203991,121,49437996
1936.8702138371289,122,49437996
1740.3887901014716,123,49437996
1720.3040197526382,124,49437996
4120.870387937694,125,49437996
22375.304521160997,126,49437996
3946.220243302929,127,49437996
13040.253756989949,129,49437996
197.3546733881667,130,49437996
407.80810730903954,132,49437996
51748.84075583705,139,49437996
8415.517667708633,140,49437996
207.8336818143316,220,49437996
3305.2541764686284,221,49437996
2006.7302805082718,244,49437996
1297.6506526058736,245,49437996
3698.217017641917,248,49437996
928.265567795404,249,49437996
1968.3072422646367,250,49437996
95399.15379217472,0,49438010
13242.847953485276,122,49438010
12729.376499666025,123,49438010
4226.533734447905,124,49438010
16800.47159128141,125,49438010
422.65337344479053,126,49438010
24339.245512014073,127,49438010
105.66334336119763,139,49438010
23532.361784474047,140,49438010
82516.95843169834,0,49438012
1936.8702138371289,122,49438012
1740.3887901014716,123,49438012
1720.3040197526382,124,49438012
4120.870387937694,125,49438012
2747.2469273911383,126,49438012
3946.220243302929,127,49438012
57986.470997012686,139,49438012
5014.205919248514,140,49438012
2006.7302805082718,244,49438012
1297.6506526058736,245,49438012
341919.5931690156,0,49677201
49884.45032535121,48,49677201
32552.16902416455,50,49677201
11285.892963001288,51,49677201
7172.008594326759,52,49677201
40317.114879451714,53,49677201
51917.37813637193,54,49677201
31748.77831727765,190,49677201
116604.30229263897,191,49677201
437.4986364315285,192,49677201
0,NA,49677201
7153.670323282944,0,4982
7153.670323282944,102,4982
1088.0704588904712,0,50853886
1088.0704588904712,108,50853886
19718.002424491806,0,5269
19718.002424491806,200,5269
5201.954846459077,0,5270
5201.954846459077,200,5270
883.7297819842031,0,5272
883.7297819842031,200,5272
5444.718561608981,0,5273
5444.718561608981,200,5273
900.3215474249729,0,5325
900.3215474249729,132,5325
46119.86620048234,0,5659
4188.983932079847,110,5659
360.6525693912974,111,5659
6607.0153312016555,112,5659
114.39584933333072,113,5659
1899.3204334137556,114,5659
1423.398766807938,115,5659
1074.0984440801426,116,5659
141.46662634927847,117,5659
59.38105194695189,118,5659
135.35386933467356,119,5659
153.69213408046218,120,5659
41.042787201163286,121,5659
74.22631394962329,122,5659
77.71931738158709,123,5659
75.97281915904152,124,5659
106.5365953754668,125,5659
649.6985710351133,126,5659
78.59256870700966,127,5659
3452.8335513695392,129,5659
1220.8045701157973,130,5659
1629.4859404606516,131,5659
2890.460036316304,132,5659
1010.351138064651,133,5659
535.3027222922226,134,5659
7154.543563685228,135,5659
525.6969642074137,136,5659
1097.6762236669326,137,5659
221.80569436130693,138,5659
5515.451865828614,139,5659
736.1503983250998,140,5659
955.3363554392707,163,5659
778.9396881771082,164,5659
620.8812937300803,166,5659
68.98681229511392,167,5659
124.00161440501228,221,5659
99.55058949560578,244,5659
34.930030186558405,245,5659
92.56458282849148,248,5659
92.564584402998,250,5659
0,NA,5659
139077.4106590564,0,5668
96.05758301303561,2,5668
60.25430474847431,5,5668
2283.550774322497,6,5668
4906.796081896257,7,5668
20172.09279211859,15,5668
18357.477685508922,16,5668
12435.964221615359,17,5668
851.4194960316534,24,5668
4248.364988159879,25,5668
2165.66191486555,26,5668
2373.495597762355,40,5668
3972.4177610225147,203,5668
2444.2289028676482,204,5668
4356.648083922838,205,5668
5455.197566984539,206,5668
3080.828718388795,207,5668
150.1991331086648,208,5668
50801.3635427625,216,5668
600.7965259398198,231,5668
37.549783867606145,237,5668
158.9316390807979,247,5668
68.113561068098,255,5668
1942504.4255022653,0,56852190
68399.11318803045,14,56852190
33449.87078169482,24,56852190
192422.55402896157,25,56852190
35942.12852084402,40,56852190
1145.7050115324041,48,56852190
32552.16902416455,50,56852190
11285.892963001288,51,56852190
7172.008594326759,52,56852190
47099.6536249172,53,56852190
48330.0639663043,54,56852190
31748.77831727765,190,56852190
94587.03059191175,191,56852190
437.4986364315285,192,56852190
156909.19158661825,203,56852190
193.86166848010305,204,56852190
165326.45585499075,206,56852190
236726.05867007558,207,56852190
623.5010517410209,208,56852190
316173.5405912764,209,56852190
461979.3488296854,216,56852190
0,NA,56852190
2457656.886886376,0,56852265
46974.77873192812,24,56852265
136597.3786851686,25,56852265
35942.12852084402,40,56852265
50440.71107807588,53,56852265
105.66334336119763,191,56852265
385341.98766226234,203,56852265
59936.43996902076,204,56852265
211006.2037298169,205,56852265
218210.52258559293,206,56852265
261028.62764315103,207,56852265
623.5010517410209,208,56852265
122365.13763182524,209,56852265
920215.9446644183,216,56852265
8867.86158916999,247,56852265
0,NA,56852265
7940443.068852974,0,57506640
43314.11148240874,5,57506640
33994.77933164536,6,57506640
75203.48319488362,7,57506640
88577.31876511112,14,57506640
351574.25372344616,15,57506640
1353204.2408680043,16,57506640
280083.83271875547,17,57506640
67094.47654253438,18,57506640
43004.98074800744,20,57506640
46974.77873192812,24,57506640
235091.33321989106,25,57506640
105.66334336119763,30,57506640
2514.088971014891,32,57506640
1162.296776973174,33,57506640
3642.328976901055,37,57506640
35942.12852084402,40,57506640
94104.12288616462,41,57506640
149851.57895971282,42,57506640
11065.833777982478,43,57506640
67985.19233630285,44,57506640
62944.78887709484,45,57506640
3561.116639555186,46,57506640
78174.28234073956,47,57506640
64432.80817201692,48,57506640
22487.953871189307,49,57506640
83948.21641575846,50,57506640
51054.60636789424,53,57506640
3587.314170067637,54,57506640
63.74730335851192,79,57506640
20726.60707683156,102,57506640
6781.665480067907,148,57506640
2529.8074773561125,151,57506640
4395.944393763667,152,57506640
21426.08092706622,191,57506640
24799.44865515591,202,57506640
386398.62109587435,203,57506640
60147.76665574316,204,57506640
200127.24561502508,205,57506640
382460.260253352,206,57506640
386767.1329901747,207,57506640
623.5010517410209,208,57506640
539118.8287934165,209,57506640
185405.98410895746,210,57506640
23195.287009233725,214,57506640
103.0435912546564,215,57506640
2134572.439749947,216,57506640
7419.138567186248,231,57506640
544.908482246758,237,57506640
8867.86158916999,247,57506640
189285.83725585818,255,57506640
0,NA,57506640
1181700.4090608414,0,59034974
39504.991643959154,14,59034974
216668.361672281,20,59034974
23179.568493445466,21,59034974
95978.11906469779,207,59034974
731514.3120386704,209,59034974
54990.34759588253,210,59034974
19864.708551905154,255,59034974
0,NA,59034974
120841.31500510538,0,60080
120841.31500510538,16,60080
101713.63011928467,0,60081
101713.63011928467,16,60081
110664.45052778597,0,60082
110664.45052778597,16,60082
0,NA,60082
73860.42348673908,0,60083
73860.42348673908,16,60083
41692.484817752236,0,60084
41692.484817752236,16,60084
43268.70249654199,0,60085
43268.70249654199,16,60085
0,NA,60085
26938.039793792766,0,60086
26938.039793792766,17,60086
188147.11821950276,0,60087
31993.28850654047,20,60087
28183.29539796979,207,60087
127653.54428490892,210,60087
316.9900300835929,255,60087
415896.15897575667,0,60088
415896.15897575667,16,60088
42776.18905248979,0,60089
42776.18905248979,16,60089
106014.39014032515,0,60090
106014.39014032515,16,60090
37716.57406943644,0,60091
37716.57406943644,5,60091
199882.7353613059,0,60092
199882.7353613059,16,60092
229746.16523833066,0,60093
229746.16523833066,16,60093
140397.76602709308,0,60094
140397.76602709308,16,60094
0,NA,60094
9750.71809630958,0,60095
9750.71809630958,216,60095
11770.547159393649,0,60096
11770.547159393649,216,60096
16099.251235443702,0,60097
16099.251235443702,16,60097
2641.583584029941,0,60098
2641.583584029941,16,60098
57589.14188081024,0,60099
57589.14188081024,5,60099
37686.883549761,0,60100
37686.883549761,16,60100
41626.11777380076,0,60101
41626.11777380076,5,60101
422977.3494453276,0,60102
422977.3494453276,16,60102
32217.713963242608,0,60103
32217.713963242608,16,60103
36031.20008616839,0,60104
36031.20008616839,16,60104
387863.0626956425,0,60105
387863.0626956425,16,60105
150887.25431979023,0,60106
148351.33407912147,16,60106
2535.920240668743,255,60106
102494.31630843971,0,60107
102494.31630843971,135,60107
0,NA,60107
955621.0238508912,0,60108
95820.93393643558,129,60108
65403.86303497829,130,60108
27021.871861202086,131,60108
594.6837785690674,133,60108
25317.286366684748,134,60108
576143.7883143033,135,60108
27221.84629299482,136,60108
138096.7502657232,163,60108
1350305.921770804,0,60109
149486.56006805715,110,60109
12647.290928412713,111,60109
83228.65782666509,112,60109
2911.4180698977657,113,60109
14581.541427931455,114,60109
19316.307083644413,115,60109
14651.401425324311,116,60109
4320.8448291774675,117,60109
4081.5741094885893,118,60109
2078.336837037394,119,60109
5839.427908385314,120,60109
1019.9569041203991,121,60109
1936.8702138371289,122,60109
1740.3887901014716,123,60109
1720.3040197526382,124,60109
4120.870387937694,125,60109
19205.404220325065,126,60109
3946.220243302929,127,60109
13040.253756989949,129,60109
3750.6120566237287,130,60109
65638.76750640462,131,60109
37173.412114835824,132,60109
64012.77457508352,133,60109
240779.68878094162,135,60109
1574.4711482898256,136,60109
87589.67216583736,139,60109
8415.517667708633,140,60109
436750.2606326371,163,60109
13823.559721869127,164,60109
16454.664297472904,166,60109
207.8336818143316,220,60109
3305.2541764686284,221,60109
2006.7302805082718,244,60109
1297.6506526058736,245,60109
3698.217017641917,248,60109
928.265567795404,249,60109
2073.9705856258342,250,60109
950.9700902507786,255,60109
83258.34830619063,0,60110
83258.34830619063,135,60110
0,NA,60110
1180534.6193511907,0,60111
137120.45588359094,5,60111
41371.12854777066,14,60111
124578.82832530604,15,60111
504963.3714514123,16,60111
188496.4185560075,163,60111
184004.41658710333,210,60111
160424.02599459043,0,60112
129917.88353568129,135,60112
30506.142458909144,163,60112
0,NA,60112
713751.5181347812,0,60113
49673.123640990576,25,60113
2324.593553946348,40,60113
4397.69088677066,53,60113
494930.5932404636,203,60113
68346.71814589962,206,60113
519.584207684842,208,60113
93559.21445902559,216,60113
1916516.482488846,0,60115
5088.432240677043,65,60115
25128.664192970686,66,60115
27463.736763215733,96,60115
21326.53034071963,97,60115
1133.4795038012205,98,60115
3661.54048815034,99,60115
8316.840353057642,100,60115
4314.732050119772,103,60115
14132.690486186057,104,60115
26441.160127457377,106,60115
316.9900300835929,125,60115
15866.966519272924,126,60115
13040.253756989949,129,60115
3750.6120566237287,130,60115
50845.89943583695,131,60115
32454.36494657001,132,60115
36649.46164314337,133,60115
243408.17360443884,135,60115
1574.4711482898256,136,60115
92986.3619430251,139,60115
455581.9135100485,163,60115
13823.559721869127,164,60115
50098.39676181839,167,60115
54299.60623587493,168,60115
45977.5263754552,169,60115
469157.47004601284,171,60115
36075.7358735541,193,60115
46143.44402356487,194,60115
13850.630494161556,195,60115
44426.633008720295,196,60115
12381.822686083915,197,60115
41420.03060231299,198,60115
2006.7302805082718,244,60115
1297.6506526058736,245,60115
2073.9705856258342,250,60115
0,NA,60115
40413.17247919388,0,60116
9981.256313175338,41,60116
5069.220748125023,101,60116
25362.695417893523,102,60116
1927774.431615891,0,60117
36159.56794883595,14,60117
430833.9867646716,15,60117
9801.366645433412,24,60117
85730.52125767143,25,60117
46191.472826880185,40,60117
48277.66892023721,45,60117
440.11839168708275,46,60117
24387.27428698827,47,60117
20691.67703404895,49,60117
95915.24499258974,50,60117
4555.749269113669,51,60117
1129.9864988931567,52,60117
8857.382579759758,53,60117
622.6277989394985,54,60117
63.74730335851192,79,60117
51055.479616956305,147,60117
9877.339494311263,190,60117
160961.07515517555,203,60117
316.9900300835929,205,60117
127787.15172480729,206,60117
107608.94608760014,207,60117
623.5010517410209,208,60117
110172.81031400018,209,60117
38305.14510988499,214,60117
103.0435912546564,215,60117
490713.6654950609,216,60117
5380.971258250469,247,60117
11209.920167656657,255,60117
5071.840481337486,0,60118
5071.840481337486,42,60118
454234.48758552514,0,60119
8811.973542131102,20,60119
42074.095440701545,40,60119
45483.26644233227,45,60119
272.454244272392,46,60119
35020.84893137461,47,60119
19423.716913714576,49,60119
85744.49325289883,50,60119
63.74730335851192,79,60119
99619.5747145003,203,60119
8592.787577045992,209,60119
45993.244906988526,210,60119
32819.38376422386,214,60119
103.0435912546564,215,60119
22488.827123990828,216,60119
7723.029836737135,255,60119
1136810.0800606364,0,60120
94127.70064331469,5,60120
34888.11482989154,14,60120
3055.5044546516115,15,60120
9695.703302072214,24,60120
87898.80291283471,25,60120
47248.10626049216,40,60120
58912.116796169226,48,60120
1685.3739895660797,54,60120
20807.81938583631,191,60120
82355.406978318,203,60120
57850.24388107611,205,60120
123856.65000359065,206,60120
108242.92614776733,207,60120
623.5010517410209,208,60120
99126.18806753875,209,60120
300843.62341080303,216,60120
5592.297944972864,247,60120
5587317.792026698,0,60121
213115.10426385334,5,60121
124715.05544744224,14,60121
311145.36274735804,15,60121
1361562.997227508,16,60121
30844.09050899408,17,60121
46974.77873192812,24,60121
184910.85088524487,25,60121
190203.62374280012,39,60121
7777.171368725939,40,60121
17423.09939966795,41,60121
76152.70679724455,45,60121
272.454244272392,46,60121
35260.99289126896,47,60121
55454.91699988297,49,60121
168901.54447816135,50,60121
63.74730335851192,79,60121
239795.53508108397,203,60121
335096.88487183093,206,60121
426602.2134373462,207,60121
623.5010517410209,208,60121
384555.1887366597,209,60121
2007.603523862755,210,60121
63558.68417321122,214,60121
103.0435912546564,215,60121
1257039.2462832977,216,60121
11932.098546644722,247,60121
41225.29569205291,255,60121
158430.39447461488,0,60123
81720.55368581787,138,60123
76709.840788797,224,60123
403569.35113429435,0,60124
89109.12848682518,14,60124
14115.225499433896,15,60124
246722.16026513174,16,60124
8664.394155618205,209,60124
10742.7309926556,210,60124
34215.71173462974,216,60124
228919.19674437807,0,60125
44257.22237617114,129,60125
19228.981986134924,130,60125
13179.973880885194,131,60125
18423.844781517517,132,60125
594.6837785690674,133,60125
10524.418296117077,134,60125
83076.71213284566,135,60125
9706.182316796405,136,60125
25877.913376528562,137,60125
4049.26381881252,138,60125
0,NA,60125
119383.85949653562,0,60126
70358.68789913083,138,60126
49025.171597404784,224,60126
3352953.7474542144,0,60127
232970.2070845387,41,60127
81814.86478684546,57,60127
152679.16491811507,58,60127
420.90687413977173,60,60127
77891.34905969989,61,60127
125376.97950436226,62,60127
85363.75593756355,63,60127
52232.621660065226,64,60127
5933.738987566625,65,60127
47212.30295546099,66,60127
162287.543166764,67,60127
64101.84612781184,76,60127
10065.961639684207,77,60127
15878.318774202586,78,60127
16939.31845922612,79,60127
225891.63636441735,80,60127
1796.2768371403597,81,60127
10813.464294808693,82,60127
97652.14077384688,84,60127
40777.318026726636,96,60127
57886.04714369401,97,60127
4937.359864804335,98,60127
11480.627896878965,99,60127
14128.32423792351,100,60127
141063.18315190144,101,60127
273586.8470185402,102,60127
75320.49878884458,103,60127
82074.22026743613,104,60127
55498.57955178672,106,60127
66864.81158673631,179,60127
192358.8067141879,182,60127
68782.47028223888,183,60127
207065.2229577608,184,60127
211.32668672239527,185,60127
7130.965807125595,186,60127
52877.9540050777,187,60127
105.66334336119763,188,60127
36392.72590363769,193,60127
46143.44402356487,194,60127
49459.17720688516,195,60127
72955.73571624365,196,60127
13966.77283650188,197,60127
72485.0535505051,198,60127
3768.07708431306,199,60127
142788.72666642012,200,60127
88547.62826629789,214,60127
6868.117318477846,255,60127
105.66334336119763,267,60127
1499226.6152287594,0,60128
105.66334336119763,110,60128
33053.41497025261,112,60128
1479.286807056767,125,60128
15655.639832550529,126,60128
35652.20923628624,129,60128
10301.739345017982,130,60128
38694.614949299226,131,60128
